:ID,:LABEL,age,career_stage,district_id,expertise,gender,name,name_kn,risk_level,role
VIC-VIC-FIR-KLP-2021-00022-000,Person,34,,,,F,Nitya Reddy,,,victim
VIC-VIC-FIR-KLP-2021-00022-001,Person,51,,,,M,Harsh Kumar,,,victim
VIC-VIC-FIR-HBL-2021-00034-000,Person,51,,,,M,Shivakumar Pillai,,,victim
VIC-VIC-FIR-HBL-2021-00034-001,Person,56,,,,M,Gaurav Patil,,,victim
VIC-VIC-FIR-BLR-2021-00049-000,Person,56,,,,M,Umesh Nayak,,,victim
VIC-VIC-FIR-BLR-2021-00049-001,Person,20,,,,F,Jyothi Nayak,,,victim
VIC-VIC-FIR-BLR-2021-00049-002,Person,75,,,,F,Madhu Nambiar,,,victim
VIC-VIC-FIR-MYS-2021-00005-000,Person,69,,,,M,Ramesh Gowda,,,victim
VIC-VIC-FIR-MYS-2021-00005-001,Person,23,,,,M,Vikram Murthy,,,victim
VIC-VIC-FIR-KPT-2021-00001-000,Person,74,,,,M,Gaurav Joshi,,,victim
VIC-VIC-FIR-KPT-2021-00001-001,Person,44,,,,M,Harsh Nayak,,,victim
VIC-VIC-FIR-BLR-2021-00050-000,Person,38,,,,F,Sneha Ayyar,,,victim
VIC-VIC-FIR-HBL-2021-00035-000,Person,58,,,,M,Prashanth Aras,,,victim
VIC-VIC-FIR-HBL-2021-00035-001,Person,73,,,,M,Abhishek Prabhu,,,victim
VIC-VIC-FIR-HBL-2021-00035-002,Person,49,,,,F,Bharathi Vokkaliga,,,victim
VIC-VIC-FIR-BLG-2021-00007-000,Person,45,,,,M,Rohit Krishnamurthy,,,victim
VIC-VIC-FIR-BLG-2021-00007-001,Person,60,,,,M,Gaurav Aras,,,victim
VIC-VIC-FIR-BLG-2021-00007-002,Person,71,,,,F,Lakshmi Prabhu,,,victim
VIC-VIC-FIR-KLP-2021-00023-000,Person,22,,,,F,Lakshmi Reddy,,,victim
VIC-VIC-FIR-HBL-2021-00036-000,Person,59,,,,F,Sujatha Nambiar,,,victim
VIC-VIC-FIR-HBL-2021-00036-001,Person,41,,,,F,Sangeetha Rao,,,victim
VIC-VIC-FIR-HBL-2021-00036-002,Person,53,,,,F,Amala Bhat,,,victim
VIC-VIC-FIR-BSD-2021-00002-000,Person,35,,,,M,Harsh Raju,,,victim
VIC-VIC-FIR-BLR-2021-00051-000,Person,68,,,,F,Madhu Murthy,,,victim
VIC-VIC-FIR-BLR-2021-00051-001,Person,21,,,,F,Nitya Hegde,,,victim
VIC-VIC-FIR-HBL-2021-00037-000,Person,68,,,,M,Kiran Naik,,,victim
VIC-VIC-FIR-HBL-2021-00037-001,Person,64,,,,F,Geetha Kumar,,,victim
VIC-VIC-FIR-HBL-2021-00037-002,Person,58,,,,F,Nirmala Nayak,,,victim
VIC-VIC-FIR-BLR-2021-00052-000,Person,35,,,,M,Ganesh Adiga,,,victim
VIC-VIC-FIR-BLR-2021-00052-001,Person,25,,,,F,Nitya Adiga,,,victim
VIC-VIC-FIR-BLR-2021-00052-002,Person,20,,,,M,Shivakumar Desai,,,victim
VIC-VIC-FIR-YDG-2021-00001-000,Person,20,,,,M,Raghavendra Thakur,,,victim
VIC-VIC-FIR-YDG-2021-00001-001,Person,61,,,,F,Nirmala Nayak,,,victim
VIC-VIC-FIR-YDG-2021-00001-002,Person,70,,,,F,Geetha Verma,,,victim
VIC-VIC-FIR-RBG-2021-00037-000,Person,20,,,,F,Rekha Joshi,,,victim
VIC-VIC-FIR-RBG-2021-00037-001,Person,38,,,,M,Vikram Ayyar,,,victim
VIC-VIC-FIR-RBG-2021-00037-002,Person,64,,,,M,Vinay Udupi,,,victim
VIC-VIC-FIR-BLG-2021-00008-000,Person,36,,,,F,Sneha Raju,,,victim
VIC-VIC-FIR-RCR-2021-00002-000,Person,18,,,,M,Nagaraj Nambiar,,,victim
VIC-VIC-FIR-RCR-2021-00002-001,Person,61,,,,F,Geetha Naik,,,victim
VIC-VIC-FIR-RCR-2021-00002-002,Person,67,,,,M,Abhishek Reddy,,,victim
VIC-VIC-FIR-KLP-2021-00024-000,Person,35,,,,M,Rajesh Kamath,,,victim
VIC-VIC-FIR-KLP-2021-00024-001,Person,36,,,,M,Ganesh Prabhu,,,victim
VIC-VIC-FIR-KLP-2021-00025-000,Person,26,,,,F,Geetha Shetty,,,victim
VIC-VIC-FIR-KLP-2021-00025-001,Person,23,,,,M,Ajay Prabhu,,,victim
VIC-VIC-FIR-KLP-2021-00025-002,Person,64,,,,F,Meera Kamath,,,victim
VIC-VIC-FIR-VKT-2021-00020-000,Person,69,,,,M,Srikanth Joshi,,,victim
VIC-VIC-FIR-VKT-2021-00020-001,Person,54,,,,M,Yogesh Kamath,,,victim
VIC-VIC-FIR-VKT-2021-00020-002,Person,63,,,,F,Shruthi Desai,,,victim
VIC-VIC-FIR-KLP-2021-00026-000,Person,24,,,,M,Satish Krishnamurthy,,,victim
VIC-VIC-FIR-HBL-2021-00038-000,Person,73,,,,M,Vinay Vokkaliga,,,victim
VIC-VIC-FIR-HBL-2021-00038-001,Person,65,,,,M,Abhishek Vokkaliga,,,victim
VIC-VIC-FIR-BLR-2021-00053-000,Person,36,,,,F,Shantha Pillai,,,victim
VIC-VIC-FIR-BLR-2021-00053-001,Person,67,,,,F,Nirmala Tantri,,,victim
VIC-VIC-FIR-BLR-2021-00053-002,Person,63,,,,M,Prashanth Singh,,,victim
VIC-VIC-FIR-KLP-2021-00027-000,Person,73,,,,F,Anjali Hegde,,,victim
VIC-VIC-FIR-HBL-2021-00039-000,Person,32,,,,M,Vinay Lingayat,,,victim
VIC-VIC-FIR-BLG-2021-00009-000,Person,34,,,,M,Ajay Udupi,,,victim
VIC-VIC-FIR-BLG-2021-00009-001,Person,35,,,,M,Ajay Prabhu,,,victim
VIC-VIC-FIR-CKM-2021-00002-000,Person,28,,,,F,Vidya Thakur,,,victim
VIC-VIC-FIR-CKM-2021-00002-001,Person,47,,,,F,Radha Reddy,,,victim
VIC-VIC-FIR-HBL-2021-00040-000,Person,32,,,,F,Anjali Ayyar,,,victim
VIC-VIC-FIR-HBL-2021-00040-001,Person,50,,,,M,Gaurav Gowda,,,victim
VIC-VIC-FIR-HBL-2021-00041-000,Person,50,,,,F,Nirmala Naik,,,victim
VIC-VIC-FIR-RBG-2021-00038-000,Person,51,,,,M,Raghavendra Udupi,,,victim
VIC-VIC-FIR-RBG-2021-00038-001,Person,75,,,,M,Abhishek Nayak,,,victim
VIC-VIC-FIR-RBG-2021-00038-002,Person,63,,,,M,Abhishek Vokkaliga,,,victim
VIC-VIC-FIR-DVG-2021-00003-000,Person,27,,,,M,Ganesh Bhat,,,victim
VIC-VIC-FIR-DVG-2021-00003-001,Person,69,,,,M,Deepak Aras,,,victim
VIC-VIC-FIR-MGL-2021-00021-000,Person,19,,,,F,Amala Shastri,,,victim
VIC-VIC-FIR-BLR-2021-00054-000,Person,48,,,,M,Anil Kamath,,,victim
VIC-VIC-FIR-BLR-2021-00054-001,Person,40,,,,F,Jyothi Hegde,,,victim
VIC-VIC-FIR-BLR-2021-00054-002,Person,49,,,,F,Rekha Tantri,,,victim
VIC-VIC-FIR-UDR-2021-00002-000,Person,31,,,,M,Ravi Kumar,,,victim
VIC-VIC-FIR-YDG-2021-00002-000,Person,19,,,,M,Suresh Shetty,,,victim
VIC-VIC-FIR-YDG-2021-00002-001,Person,25,,,,M,Ravi Desai,,,victim
VIC-VIC-FIR-HBL-2021-00042-000,Person,71,,,,M,Vinay Naik,,,victim
VIC-VIC-FIR-HBL-2021-00042-001,Person,56,,,,M,Harsh Udupi,,,victim
VIC-VIC-FIR-KPT-2021-00002-000,Person,58,,,,F,Shruthi Verma,,,victim
VIC-VIC-FIR-HBL-2021-00043-000,Person,23,,,,F,Kavitha Rao,,,victim
VIC-VIC-FIR-HBL-2021-00043-001,Person,20,,,,F,Sneha Shetty,,,victim
VIC-VIC-FIR-HBL-2021-00043-002,Person,55,,,,F,Amala Udupi,,,victim
VIC-VIC-FIR-RBG-2021-00039-000,Person,26,,,,M,Vinay Udupi,,,victim
VIC-VIC-FIR-RBG-2021-00040-000,Person,49,,,,M,Raghavendra Thakur,,,victim
VIC-VIC-FIR-RBG-2021-00040-001,Person,61,,,,M,Sandeep Raju,,,victim
VIC-VIC-FIR-KLP-2021-00028-000,Person,42,,,,M,Srikanth Reddy,,,victim
VIC-VIC-FIR-KLP-2021-00028-001,Person,31,,,,F,Kavitha Lingayat,,,victim
VIC-VIC-FIR-KLP-2021-00028-002,Person,19,,,,M,Ajay Gowda,,,victim
VIC-VIC-FIR-KLP-2021-00028-003,Person,49,,,,F,Vidya Gowda,,,victim
VIC-VIC-FIR-BLR-2021-00055-000,Person,66,,,,M,Gaurav Ayyar,,,victim
VIC-VIC-FIR-BLR-2021-00055-001,Person,20,,,,M,Rohit Lingayat,,,victim
VIC-VIC-FIR-BLR-2021-00055-002,Person,42,,,,M,Satish Verma,,,victim
VIC-VIC-FIR-BLR2-2021-00008-000,Person,18,,,,F,Kavitha Vokkaliga,,,victim
VIC-VIC-FIR-BLR2-2021-00008-001,Person,27,,,,M,Sandeep Adiga,,,victim
VIC-VIC-FIR-BLR2-2021-00008-002,Person,22,,,,F,Sneha Patil,,,victim
VIC-VIC-FIR-HBL-2021-00044-000,Person,71,,,,F,Lakshmi Swamy,,,victim
VIC-VIC-FIR-VJP-2021-00001-000,Person,28,,,,M,Deepak Nambiar,,,victim
VIC-VIC-FIR-VJP-2021-00001-001,Person,45,,,,M,Satish Prabhu,,,victim
VIC-VIC-FIR-BSD-2021-00003-000,Person,56,,,,F,Vidya Joshi,,,victim
VIC-VIC-FIR-VJP-2021-00002-000,Person,54,,,,M,Ganesh Singh,,,victim
VIC-VIC-FIR-VJP-2021-00002-001,Person,19,,,,M,Mohan Verma,,,victim
VIC-VIC-FIR-VJP-2021-00002-002,Person,67,,,,M,Suresh Raju,,,victim
VIC-VIC-FIR-BLG-2021-00010-000,Person,71,,,,M,Vinay Lingayat,,,victim
VIC-VIC-FIR-BLR-2021-00056-000,Person,23,,,,F,Nitya Vokkaliga,,,victim
VIC-VIC-FIR-BLR-2021-00056-001,Person,41,,,,F,Swathi Shastri,,,victim
VIC-VIC-FIR-BLR-2021-00056-002,Person,56,,,,M,Akash Nayak,,,victim
VIC-VIC-FIR-KLP-2021-00029-000,Person,36,,,,F,Kavitha Kumar,,,victim
VIC-VIC-FIR-KLP-2021-00029-001,Person,24,,,,M,Rohit Nambiar,,,victim
VIC-VIC-FIR-MGL-2021-00022-000,Person,72,,,,F,Nirmala Joshi,,,victim
VIC-VIC-FIR-MGL-2021-00022-001,Person,27,,,,M,Rajesh Nambiar,,,victim
VIC-VIC-FIR-BLR2-2021-00009-000,Person,75,,,,F,Saritha Patil,,,victim
VIC-VIC-FIR-BLR2-2021-00009-001,Person,58,,,,F,Kavitha Adiga,,,victim
VIC-VIC-FIR-BLR2-2021-00009-002,Person,47,,,,M,Mahesh Shastri,,,victim
VIC-VIC-FIR-VJP-2021-00003-000,Person,55,,,,M,Gaurav Krishnamurthy,,,victim
VIC-VIC-FIR-VJP-2021-00004-000,Person,24,,,,F,Amala Desai,,,victim
VIC-VIC-FIR-VJP-2021-00005-000,Person,36,,,,F,Madhu Hegde,,,victim
VIC-VIC-FIR-VJP-2021-00005-001,Person,44,,,,F,Shruthi Murthy,,,victim
VIC-VIC-FIR-VJP-2021-00005-002,Person,62,,,,M,Srikanth Aras,,,victim
VIC-VIC-FIR-HBL-2021-00045-000,Person,22,,,,F,Kavitha Nayak,,,victim
VIC-VIC-FIR-HBL-2021-00045-001,Person,24,,,,F,Priya Lingayat,,,victim
VIC-VIC-FIR-HBL-2021-00045-002,Person,42,,,,M,Anil Lingayat,,,victim
VIC-VIC-FIR-HBL-2021-00045-003,Person,28,,,,M,Akash Aras,,,victim
VIC-VIC-FIR-HBL-2021-00045-004,Person,42,,,,F,Vidya Sharma,,,victim
VIC-VIC-FIR-HBL-2021-00046-000,Person,74,,,,F,Shantha Gowda,,,victim
VIC-VIC-FIR-HBL-2021-00046-001,Person,66,,,,F,Jyothi Krishnamurthy,,,victim
VIC-VIC-FIR-HBL-2021-00046-002,Person,69,,,,F,Nirmala Ayyar,,,victim
VIC-VIC-FIR-HBL-2021-00046-003,Person,39,,,,M,Arjun Hegde,,,victim
VIC-VIC-FIR-HBL-2021-00047-000,Person,49,,,,M,Nagaraj Shastri,,,victim
VIC-VIC-FIR-HBL-2021-00047-001,Person,23,,,,F,Madhu Verma,,,victim
VIC-VIC-FIR-HBL-2021-00047-002,Person,33,,,,F,Sangeetha Joshi,,,victim
VIC-VIC-FIR-KLP-2021-00030-000,Person,41,,,,F,Bharathi Verma,,,victim
VIC-VIC-FIR-KLP-2021-00030-001,Person,47,,,,M,Ravi Bhat,,,victim
VIC-VIC-FIR-KLP-2021-00030-002,Person,24,,,,F,Shruthi Gowda,,,victim
VIC-VIC-FIR-VJP-2021-00006-000,Person,21,,,,M,Raghavendra Ayyar,,,victim
VIC-VIC-FIR-VJP-2021-00006-001,Person,35,,,,M,Mohan Joshi,,,victim
VIC-VIC-FIR-VJP-2021-00006-002,Person,66,,,,F,Sujatha Desai,,,victim
VIC-VIC-FIR-VJP-2021-00006-003,Person,69,,,,F,Jyothi Singh,,,victim
VIC-VIC-FIR-BLR-2021-00057-000,Person,35,,,,M,Prashanth Singh,,,victim
VIC-VIC-FIR-TKR-2021-00002-000,Person,63,,,,F,Rekha Bhat,,,victim
VIC-VIC-FIR-VJP-2021-00007-000,Person,42,,,,M,Yogesh Hegde,,,victim
VIC-VIC-FIR-MYS-2021-00006-000,Person,69,,,,M,Nagaraj Nayak,,,victim
VIC-VIC-FIR-MYS-2021-00006-001,Person,58,,,,M,Kiran Rao,,,victim
VIC-VIC-FIR-MGL-2021-00023-000,Person,34,,,,F,Rekha Singh,,,victim
VIC-VIC-FIR-MGL-2021-00023-001,Person,19,,,,M,Deepak Rao,,,victim
VIC-VIC-FIR-BLR-2021-00058-000,Person,36,,,,M,Gaurav Udupi,,,victim
VIC-VIC-FIR-BLR-2021-00058-001,Person,73,,,,F,Anjali Tantri,,,victim
VIC-VIC-FIR-HBL-2021-00048-000,Person,19,,,,M,Akash Desai,,,victim
VIC-VIC-FIR-HBL-2021-00048-001,Person,59,,,,F,Madhu Pillai,,,victim
VIC-VIC-FIR-BLR-2021-00059-000,Person,58,,,,M,Harsh Ayyar,,,victim
VIC-VIC-FIR-BLR-2021-00059-001,Person,71,,,,M,Prashanth Bhat,,,victim
VIC-VIC-FIR-UDR-2021-00003-000,Person,62,,,,F,Anita Shetty,,,victim
VIC-VIC-FIR-UDR-2021-00003-001,Person,35,,,,M,Manjunath Reddy,,,victim
VIC-VIC-FIR-UDR-2021-00003-002,Person,34,,,,F,Nitya Rao,,,victim
VIC-VIC-FIR-BLR2-2021-00010-000,Person,56,,,,F,Meera Ayyar,,,victim
VIC-VIC-FIR-BLR2-2021-00010-001,Person,60,,,,M,Ravi Naik,,,victim
VIC-VIC-FIR-BLR2-2021-00010-002,Person,24,,,,F,Sneha Tantri,,,victim
VIC-VIC-FIR-VKT-2021-00021-000,Person,66,,,,F,Seeta Reddy,,,victim
VIC-VIC-FIR-BLR-2021-00060-000,Person,29,,,,M,Mohan Rao,,,victim
VIC-VIC-FIR-SHV-2021-00001-000,Person,27,,,,F,Rekha Patil,,,victim
VIC-VIC-FIR-SHV-2021-00001-001,Person,34,,,,F,Swathi Nayak,,,victim
VIC-VIC-FIR-MGL-2021-00024-000,Person,33,,,,F,Anjali Hegde,,,victim
VIC-VIC-FIR-MGL-2021-00024-001,Person,38,,,,M,Nagaraj Verma,,,victim
VIC-VIC-FIR-BLR2-2021-00011-000,Person,44,,,,M,Raghavendra Shetty,,,victim
VIC-VIC-FIR-MDY-2021-00001-000,Person,66,,,,M,Yogesh Ayyar,,,victim
VIC-VIC-FIR-MDY-2021-00001-001,Person,27,,,,F,Anita Ayyar,,,victim
VIC-VIC-FIR-BLR-2021-00061-000,Person,49,,,,M,Akash Aras,,,victim
VIC-VIC-FIR-BLR-2021-00061-001,Person,49,,,,F,Radha Adiga,,,victim
VIC-VIC-FIR-BLR-2021-00061-002,Person,67,,,,M,Akash Desai,,,victim
VIC-VIC-FIR-RBG-2021-00041-000,Person,69,,,,M,Manjunath Krishnamurthy,,,victim
VIC-VIC-FIR-RBG-2021-00041-001,Person,55,,,,F,Shantha Kamath,,,victim
VIC-VIC-FIR-RBG-2021-00041-002,Person,22,,,,M,Basavaraj Gowda,,,victim
VIC-VIC-FIR-UDR-2021-00004-000,Person,20,,,,M,Prashanth Sharma,,,victim
VIC-VIC-FIR-UDR-2021-00004-001,Person,25,,,,F,Lakshmi Prabhu,,,victim
VIC-VIC-FIR-UDR-2021-00004-002,Person,35,,,,F,Anita Reddy,,,victim
VIC-VIC-FIR-UDR-2021-00004-003,Person,72,,,,M,Nagaraj Nayak,,,victim
VIC-VIC-FIR-HSN-2021-00003-000,Person,52,,,,M,Shivakumar Sharma,,,victim
VIC-VIC-FIR-HSN-2021-00003-001,Person,37,,,,M,Nagaraj Gowda,,,victim
VIC-VIC-FIR-HSN-2021-00003-002,Person,64,,,,M,Ravi Thakur,,,victim
VIC-VIC-FIR-BLR2-2021-00012-000,Person,68,,,,M,Vinay Raju,,,victim
VIC-VIC-FIR-BLR2-2021-00012-001,Person,20,,,,M,Yogesh Shetty,,,victim
VIC-VIC-FIR-BLR2-2021-00012-002,Person,49,,,,M,Tejas Adiga,,,victim
VIC-VIC-FIR-BLR-2021-00062-000,Person,59,,,,F,Anjali Shastri,,,victim
VIC-VIC-FIR-BLR-2021-00062-001,Person,20,,,,F,Shantha Swamy,,,victim
VIC-VIC-FIR-BLR-2021-00062-002,Person,62,,,,M,Deepak Shetty,,,victim
VIC-VIC-FIR-CHB-2021-00005-000,Person,71,,,,F,Amala Murthy,,,victim
VIC-VIC-FIR-CHB-2021-00005-001,Person,42,,,,M,Vikram Adiga,,,victim
VIC-VIC-FIR-CHB-2021-00005-002,Person,43,,,,F,Kavitha Kumar,,,victim
VIC-VIC-FIR-BLR2-2021-00013-000,Person,23,,,,M,Srikanth Krishnamurthy,,,victim
VIC-VIC-FIR-BLR2-2021-00013-001,Person,55,,,,F,Geetha Reddy,,,victim
VIC-VIC-FIR-BLR2-2021-00013-002,Person,18,,,,F,Rekha Prabhu,,,victim
VIC-VIC-FIR-DVG-2021-00004-000,Person,21,,,,M,Prakash Verma,,,victim
VIC-VIC-FIR-BLR-2021-00063-000,Person,38,,,,M,Srikanth Verma,,,victim
VIC-VIC-FIR-BLR-2021-00063-001,Person,43,,,,F,Jyothi Gowda,,,victim
VIC-VIC-FIR-BLR-2021-00063-002,Person,72,,,,F,Kavitha Naik,,,victim
VIC-VIC-FIR-DVG-2021-00005-000,Person,70,,,,M,Deepak Murthy,,,victim
VIC-VIC-FIR-BLR-2021-00064-000,Person,47,,,,M,Raghavendra Naik,,,victim
VIC-VIC-FIR-BLR-2021-00064-001,Person,62,,,,M,Raghavendra Singh,,,victim
VIC-VIC-FIR-BLR-2021-00064-002,Person,49,,,,F,Pooja Reddy,,,victim
VIC-VIC-FIR-BLR-2021-00064-003,Person,27,,,,F,Anjali Gowda,,,victim
VIC-VIC-FIR-BLR-2021-00064-004,Person,54,,,,M,Akash Thakur,,,victim
VIC-VIC-FIR-BLG-2021-00011-000,Person,18,,,,F,Deepa Gowda,,,victim
VIC-VIC-FIR-BLG-2021-00011-001,Person,64,,,,M,Mahesh Nayak,,,victim
VIC-VIC-FIR-BLG-2021-00011-002,Person,65,,,,M,Suresh Swamy,,,victim
VIC-VIC-FIR-BLR-2021-00065-000,Person,61,,,,M,Shivakumar Murthy,,,victim
VIC-VIC-FIR-BLR-2021-00065-001,Person,19,,,,M,Kiran Aras,,,victim
VIC-VIC-FIR-VJP-2021-00008-000,Person,72,,,,F,Shantha Reddy,,,victim
VIC-VIC-FIR-VJP-2021-00008-001,Person,55,,,,M,Ajay Patil,,,victim
VIC-VIC-FIR-VJP-2021-00008-002,Person,75,,,,M,Vikram Lingayat,,,victim
VIC-VIC-FIR-VJP-2021-00008-003,Person,55,,,,M,Yogesh Krishnamurthy,,,victim
VIC-VIC-FIR-BLR2-2021-00014-000,Person,45,,,,M,Vinay Reddy,,,victim
VIC-VIC-FIR-MGL-2021-00025-000,Person,40,,,,M,Akash Pillai,,,victim
VIC-VIC-FIR-MGL-2021-00025-001,Person,26,,,,M,Umesh Thakur,,,victim
VIC-VIC-FIR-BLR-2021-00066-000,Person,66,,,,M,Prashanth Pillai,,,victim
VIC-VIC-FIR-MGL-2021-00026-000,Person,70,,,,F,Madhu Singh,,,victim
VIC-VIC-FIR-MGL-2021-00026-001,Person,25,,,,F,Saritha Kamath,,,victim
VIC-VIC-FIR-RCR-2021-00003-000,Person,32,,,,F,Bharathi Pillai,,,victim
VIC-VIC-FIR-RCR-2021-00003-001,Person,29,,,,M,Ganesh Joshi,,,victim
VIC-VIC-FIR-RCR-2021-00003-002,Person,46,,,,F,Anjali Gowda,,,victim
VIC-VIC-FIR-KLP-2021-00031-000,Person,19,,,,F,Madhu Tantri,,,victim
VIC-VIC-FIR-BLG-2021-00012-000,Person,71,,,,M,Prashanth Reddy,,,victim
VIC-VIC-FIR-BLG-2021-00012-001,Person,30,,,,F,Anita Patil,,,victim
VIC-VIC-FIR-KLP-2021-00032-000,Person,33,,,,M,Deepak Raju,,,victim
VIC-VIC-FIR-HBL-2021-00049-000,Person,19,,,,M,Ajay Sharma,,,victim
VIC-VIC-FIR-VKT-2021-00022-000,Person,39,,,,M,Abhishek Naik,,,victim
VIC-VIC-FIR-VKT-2021-00022-001,Person,19,,,,F,Saritha Joshi,,,victim
VIC-VIC-FIR-BLR-2021-00067-000,Person,64,,,,M,Naveen Adiga,,,victim
VIC-VIC-FIR-BLR-2021-00067-001,Person,26,,,,F,Sangeetha Aras,,,victim
VIC-VIC-FIR-BLR-2021-00067-002,Person,67,,,,M,Rohit Patil,,,victim
VIC-VIC-FIR-BLR-2021-00067-003,Person,45,,,,M,Gaurav Nayak,,,victim
VIC-VIC-FIR-CKM-2021-00003-000,Person,36,,,,F,Bharathi Patil,,,victim
VIC-VIC-FIR-CKM-2021-00003-001,Person,70,,,,F,Sujatha Gowda,,,victim
VIC-VIC-FIR-CKM-2021-00003-002,Person,73,,,,F,Madhu Krishnamurthy,,,victim
VIC-VIC-FIR-CKM-2021-00003-003,Person,64,,,,F,Kavitha Kamath,,,victim
VIC-VIC-FIR-HBL-2021-00050-000,Person,66,,,,F,Anita Pillai,,,victim
VIC-VIC-FIR-HBL-2021-00050-001,Person,34,,,,F,Suma Tantri,,,victim
VIC-VIC-FIR-CKM-2021-00004-000,Person,42,,,,F,Anita Prabhu,,,victim
VIC-VIC-FIR-CKM-2021-00004-001,Person,67,,,,F,Kavitha Lingayat,,,victim
VIC-VIC-FIR-CKM-2021-00004-002,Person,50,,,,M,Raghavendra Vokkaliga,,,victim
VIC-VIC-FIR-MGL-2021-00027-000,Person,37,,,,F,Geetha Desai,,,victim
VIC-VIC-FIR-MGL-2021-00027-001,Person,73,,,,M,Rohit Desai,,,victim
VIC-VIC-FIR-BLR-2021-00068-000,Person,39,,,,M,Srikanth Naik,,,victim
VIC-VIC-FIR-BLR-2021-00068-001,Person,37,,,,M,Umesh Rao,,,victim
VIC-VIC-FIR-BLR-2021-00068-002,Person,61,,,,M,Mahesh Hegde,,,victim
VIC-VIC-FIR-BLR-2021-00068-003,Person,55,,,,M,Akash Thakur,,,victim
VIC-VIC-FIR-BLR-2021-00068-004,Person,43,,,,F,Sujatha Gowda,,,victim
VIC-VIC-FIR-CKM-2021-00005-000,Person,73,,,,F,Sneha Bhat,,,victim
VIC-VIC-FIR-CKM-2021-00005-001,Person,29,,,,M,Prakash Bhat,,,victim
VIC-VIC-FIR-CKM-2021-00005-002,Person,45,,,,F,Sujatha Sharma,,,victim
VIC-VIC-FIR-CKM-2021-00005-003,Person,63,,,,F,Seeta Aras,,,victim
VIC-VIC-FIR-CKM-2021-00005-004,Person,31,,,,M,Prakash Swamy,,,victim
VIC-VIC-FIR-BLR-2021-00069-000,Person,60,,,,M,Prakash Naik,,,victim
VIC-VIC-FIR-BLR-2021-00069-001,Person,54,,,,M,Umesh Nambiar,,,victim
VIC-VIC-FIR-BLR-2021-00069-002,Person,23,,,,M,Ganesh Shetty,,,victim
VIC-VIC-FIR-BLR-2021-00069-003,Person,60,,,,M,Shivakumar Verma,,,victim
VIC-VIC-FIR-CKM-2021-00006-000,Person,59,,,,F,Sangeetha Bhat,,,victim
VIC-VIC-FIR-CKM-2021-00006-001,Person,73,,,,M,Ajay Rao,,,victim
VIC-VIC-FIR-HBL-2021-00051-000,Person,64,,,,M,Kiran Naik,,,victim
VIC-VIC-FIR-HBL-2021-00051-001,Person,60,,,,F,Rekha Ayyar,,,victim
VIC-VIC-FIR-BLR-2021-00070-000,Person,46,,,,M,Ganesh Pillai,,,victim
VIC-VIC-FIR-BLR-2021-00070-001,Person,66,,,,F,Radha Nayak,,,victim
VIC-VIC-FIR-CKM-2021-00007-000,Person,74,,,,M,Tejas Thakur,,,victim
VIC-VIC-FIR-CKM-2021-00007-001,Person,61,,,,M,Ajay Ayyar,,,victim
VIC-VIC-FIR-CKM-2021-00007-002,Person,68,,,,F,Shruthi Rao,,,victim
VIC-VIC-FIR-CKM-2021-00007-003,Person,59,,,,M,Deepak Ayyar,,,victim
VIC-VIC-FIR-CKM-2021-00007-004,Person,27,,,,F,Saritha Thakur,,,victim
VIC-VIC-FIR-TKR-2021-00003-000,Person,28,,,,F,Priya Nambiar,,,victim
VIC-VIC-FIR-CHT-2021-00009-000,Person,53,,,,F,Shantha Kumar,,,victim
VIC-VIC-FIR-CHT-2021-00009-001,Person,54,,,,F,Rekha Nambiar,,,victim
VIC-VIC-FIR-CHT-2021-00009-002,Person,50,,,,M,Tejas Nambiar,,,victim
VIC-VIC-FIR-BLR-2021-00071-000,Person,30,,,,M,Kiran Hegde,,,victim
VIC-VIC-FIR-BLR-2021-00071-001,Person,26,,,,M,Nagaraj Udupi,,,victim
VIC-VIC-FIR-BLR-2021-00071-002,Person,29,,,,F,Swathi Shetty,,,victim
VIC-VIC-FIR-TKR-2021-00004-000,Person,72,,,,M,Tejas Thakur,,,victim
VIC-VIC-FIR-TKR-2021-00004-001,Person,50,,,,M,Rajesh Vokkaliga,,,victim
VIC-VIC-FIR-MYS-2021-00007-000,Person,49,,,,F,Madhu Rao,,,victim
VIC-VIC-FIR-BLR-2021-00072-000,Person,75,,,,M,Mahesh Naik,,,victim
VIC-VIC-FIR-BLR-2021-00072-001,Person,62,,,,M,Vikram Murthy,,,victim
VIC-VIC-FIR-BLR-2021-00072-002,Person,54,,,,M,Suresh Shetty,,,victim
VIC-VIC-FIR-TKR-2021-00005-000,Person,63,,,,F,Bharathi Naik,,,victim
VIC-VIC-FIR-MYS-2021-00008-000,Person,28,,,,M,Raghavendra Adiga,,,victim
VIC-VIC-FIR-MYS-2021-00008-001,Person,37,,,,M,Abhishek Kamath,,,victim
VIC-VIC-FIR-MYS-2021-00008-002,Person,58,,,,M,Naveen Lingayat,,,victim
VIC-VIC-FIR-BLR-2021-00073-000,Person,36,,,,F,Nitya Joshi,,,victim
VIC-VIC-FIR-BLR-2021-00073-001,Person,46,,,,F,Jyothi Gowda,,,victim
VIC-VIC-FIR-BLR-2021-00073-002,Person,63,,,,F,Anjali Hegde,,,victim
VIC-VIC-FIR-BLR-2021-00073-003,Person,32,,,,M,Gaurav Shastri,,,victim
VIC-VIC-FIR-BLR-2021-00073-004,Person,65,,,,F,Amala Patil,,,victim
