officer_id,badge_number,name_en,gender,rank,rank_level,rank_abbr,station_id,district_id,district_name,phone,doj,tenure_years,shift,specialization,is_investigating_officer,is_station_house_officer
OFF-0000993,KSP/MGL/000993,Gaurav Lingayat,M,Constable,1,PC,STN-KA-MGL-0007,KA-MGL,Dakshina Kannada,9825056231,2016-01-12,10,general_0900_1800,sb_intelligence,false,false
OFF-0000994,KSP/MGL/000994,Umesh Shastri,M,Constable,1,PC,STN-KA-MGL-0008,KA-MGL,Dakshina Kannada,7078809429,2005-05-10,21,afternoon_1400_2200,juvenile,false,false
OFF-0000995,KSP/MGL/000995,Tejas Tantri,M,Constable,1,PC,STN-KA-MGL-0008,KA-MGL,Dakshina Kannada,9232621066,2011-01-11,15,night_2200_0600,juvenile,false,false
OFF-0000996,KSP/MGL/000996,Ravi Patil,M,Head Constable,2,HC,STN-KA-MGL-0008,KA-MGL,Dakshina Kannada,9991115803,2013-12-25,12,general_0900_1800,sb_intelligence,false,false
OFF-0000997,KSP/MGL/000997,Rajesh Udupi,M,ASI,2,APSI,STN-KA-MGL-0008,KA-MGL,Dakshina Kannada,9365076338,2024-01-26,2,afternoon_1400_2200,narcotics,true,false
OFF-0000998,KSP/MGL/000998,Satish Patil,M,ASI,2,APSI,STN-KA-MGL-0008,KA-MGL,Dakshina Kannada,6718342277,2003-11-29,22,morning_0600_1400,narcotics,true,false
OFF-0000999,KSP/MGL/000999,Vinay Thakur,M,Head Constable,2,HC,STN-KA-MGL-0009,KA-MGL,Dakshina Kannada,8477323569,2024-03-29,2,morning_0600_1400,general,false,false
OFF-0001000,KSP/MGL/001000,Satish Kumar,M,Constable,1,PC,STN-KA-MGL-0009,KA-MGL,Dakshina Kannada,8578010084,2018-12-18,7,night_2200_0600,general,false,false
OFF-0001001,KSP/MGL/001001,Gaurav Rao,M,Sub-Inspector,3,PSI,STN-KA-MGL-0009,KA-MGL,Dakshina Kannada,8396871831,2003-01-11,23,general_0900_1800,traffic,true,true
OFF-0001002,KSP/MGL/001002,Akash Krishnamurthy,M,ASP,5,ASP,STN-KA-MGL-0009,KA-MGL,Dakshina Kannada,9609079603,2006-09-09,19,afternoon_1400_2200,general,false,false
OFF-0001003,KSP/MGL/001003,Raghavendra Ayyar,M,Constable,1,PC,STN-KA-MGL-0010,KA-MGL,Dakshina Kannada,6716564407,2021-09-11,4,morning_0600_1400,anti_corruption,false,false
OFF-0001004,KSP/MGL/001004,Meera Gowda,F,Inspector,4,PI,STN-KA-MGL-0010,KA-MGL,Dakshina Kannada,7789314254,2019-03-08,7,afternoon_1400_2200,cyber_crime,true,true
OFF-0001005,KSP/MGL/001005,Basavaraj Shastri,M,Head Constable,2,HC,STN-KA-MGL-0010,KA-MGL,Dakshina Kannada,8412766380,1999-07-01,27,morning_0600_1400,crime_branch,false,false
OFF-0001006,KSP/MGL/001006,Manjunath Singh,M,Constable,1,PC,STN-KA-MGL-0010,KA-MGL,Dakshina Kannada,8834614493,2024-02-13,2,afternoon_1400_2200,sb_intelligence,false,false
OFF-0001007,KSP/MGL/001007,Vikram Kamath,M,Constable,1,PC,STN-KA-MGL-0011,KA-MGL,Dakshina Kannada,8928052041,2013-05-30,13,afternoon_1400_2200,narcotics,false,false
OFF-0001008,KSP/MGL/001008,Srikanth Desai,M,Inspector,4,PI,STN-KA-MGL-0011,KA-MGL,Dakshina Kannada,7203731115,1998-01-21,28,afternoon_1400_2200,cyber_crime,true,true
OFF-0001009,KSP/MGL/001009,Basavaraj Sharma,M,Sub-Inspector,3,PSI,STN-KA-MGL-0011,KA-MGL,Dakshina Kannada,7699330374,2019-11-13,6,night_2200_0600,sb_intelligence,true,false
OFF-0001010,KSP/MGL/001010,Tejas Pillai,M,Constable,1,PC,STN-KA-MGL-0011,KA-MGL,Dakshina Kannada,6854389282,2001-02-13,25,morning_0600_1400,sb_intelligence,false,false
OFF-0001011,KSP/MGL/001011,Ramesh Kumar,M,ASI,2,APSI,STN-KA-MGL-0011,KA-MGL,Dakshina Kannada,9833544977,2018-10-06,7,night_2200_0600,traffic,true,false
OFF-0001012,KSP/MGL/001012,Ravi Krishnamurthy,M,Constable,1,PC,STN-KA-MGL-0011,KA-MGL,Dakshina Kannada,9811818782,1997-12-11,28,afternoon_1400_2200,narcotics,false,false
OFF-0001013,KSP/MGL/001013,Rohit Aras,M,Constable,1,PC,STN-KA-MGL-0011,KA-MGL,Dakshina Kannada,6850209258,2018-04-02,8,afternoon_1400_2200,narcotics,false,false
OFF-0001014,KSP/MGL/001014,Shivakumar Prabhu,M,IGP,8,IGP,STN-KA-MGL-0012,KA-MGL,Dakshina Kannada,7908683449,2001-11-04,24,night_2200_0600,women_cell,false,false
OFF-0001015,KSP/MGL/001015,Sandeep Patil,M,Constable,1,PC,STN-KA-MGL-0012,KA-MGL,Dakshina Kannada,9394279832,2023-09-17,2,night_2200_0600,cyber_crime,false,false
OFF-0001016,KSP/MGL/001016,Yogesh Prabhu,M,Constable,1,PC,STN-KA-MGL-0012,KA-MGL,Dakshina Kannada,8033432395,2011-11-13,14,afternoon_1400_2200,women_cell,false,false
OFF-0001017,KSP/MGL/001017,Naveen Vokkaliga,M,ASP,5,ASP,STN-KA-MGL-0012,KA-MGL,Dakshina Kannada,6878585855,1997-03-29,29,general_0900_1800,crime_branch,false,false
OFF-0001018,KSP/MGL/001018,Manjunath Verma,M,Sub-Inspector,3,PSI,STN-KA-MGL-0013,KA-MGL,Dakshina Kannada,6059276414,2019-09-13,6,general_0900_1800,juvenile,true,true
OFF-0001019,KSP/MGL/001019,Anil Joshi,M,Head Constable,2,HC,STN-KA-MGL-0013,KA-MGL,Dakshina Kannada,7411702884,2022-09-19,3,morning_0600_1400,traffic,false,false
OFF-0001020,KSP/MGL/001020,Suma Shetty,F,Constable,1,PC,STN-KA-MGL-0013,KA-MGL,Dakshina Kannada,9528573188,2008-04-18,18,general_0900_1800,narcotics,false,false
OFF-0001021,KSP/MGL/001021,Ganesh Nambiar,M,Constable,1,PC,STN-KA-MGL-0013,KA-MGL,Dakshina Kannada,8991620656,1999-03-31,27,night_2200_0600,women_cell,false,false
OFF-0001022,KSP/MGL/001022,Sandeep Kumar,M,Constable,1,PC,STN-KA-MGL-0013,KA-MGL,Dakshina Kannada,8019179633,2006-05-15,20,general_0900_1800,traffic,false,false
OFF-0001023,KSP/MGL/001023,Raghavendra Reddy,M,ASI,2,APSI,STN-KA-MGL-0013,KA-MGL,Dakshina Kannada,8958065500,2025-03-30,1,afternoon_1400_2200,general,true,false
OFF-0001024,KSP/MGL/001024,Rohit Adiga,M,ASI,2,APSI,STN-KA-MGL-0013,KA-MGL,Dakshina Kannada,6504729674,2006-08-21,19,general_0900_1800,juvenile,true,false
OFF-0001025,KSP/MGL/001025,Ganesh Prabhu,M,Head Constable,2,HC,STN-KA-MGL-0013,KA-MGL,Dakshina Kannada,7858483787,1998-11-06,27,morning_0600_1400,crime_branch,false,false
OFF-0001026,KSP/MGL/001026,Meera Sharma,F,Constable,1,PC,STN-KA-MGL-0013,KA-MGL,Dakshina Kannada,6147194788,2003-10-24,22,general_0900_1800,traffic,false,false
OFF-0001027,KSP/MGL/001027,Saritha Lingayat,F,Constable,1,PC,STN-KA-MGL-0013,KA-MGL,Dakshina Kannada,7599487297,2021-04-27,5,afternoon_1400_2200,traffic,false,false
OFF-0001028,KSP/MGL/001028,Mohan Patil,M,Constable,1,PC,STN-KA-MGL-0013,KA-MGL,Dakshina Kannada,8301886201,2022-01-12,4,general_0900_1800,sb_intelligence,false,false
OFF-0001029,KSP/MGL/001029,Deepak Tantri,M,Constable,1,PC,STN-KA-MGL-0014,KA-MGL,Dakshina Kannada,6855786756,2015-03-27,11,night_2200_0600,anti_corruption,false,false
OFF-0001030,KSP/MGL/001030,Tejas Gowda,M,Sub-Inspector,3,PSI,STN-KA-MGL-0014,KA-MGL,Dakshina Kannada,8558337493,2001-09-25,24,morning_0600_1400,sb_intelligence,true,true
OFF-0001031,KSP/MGL/001031,Prakash Kamath,M,Constable,1,PC,STN-KA-MGL-0014,KA-MGL,Dakshina Kannada,8404311340,2003-01-10,23,morning_0600_1400,traffic,false,false
OFF-0001032,KSP/MGL/001032,Ravi Joshi,M,Inspector,4,PI,STN-KA-MGL-0014,KA-MGL,Dakshina Kannada,9478691714,2012-04-15,14,night_2200_0600,crime_branch,true,false
OFF-0001033,KSP/MGL/001033,Lakshmi Udupi,F,Head Constable,2,HC,STN-KA-MGL-0014,KA-MGL,Dakshina Kannada,7852638478,2024-09-16,1,general_0900_1800,sb_intelligence,false,false
OFF-0001034,KSP/MGL/001034,Rajesh Naik,M,Constable,1,PC,STN-KA-MGL-0014,KA-MGL,Dakshina Kannada,9604775836,2017-11-11,8,afternoon_1400_2200,anti_corruption,false,false
OFF-0001035,KSP/MGL/001035,Shruthi Aras,F,Head Constable,2,HC,STN-KA-MGL-0014,KA-MGL,Dakshina Kannada,7253892826,2024-02-24,2,night_2200_0600,general,false,false
OFF-0001036,KSP/MGL/001036,Meera Sharma,F,Sub-Inspector,3,PSI,STN-KA-MGL-0014,KA-MGL,Dakshina Kannada,6807300166,2009-05-09,17,night_2200_0600,juvenile,true,false
OFF-0001037,KSP/MGL/001037,Yogesh Swamy,M,Head Constable,2,HC,STN-KA-MGL-0015,KA-MGL,Dakshina Kannada,9828658408,2011-06-21,15,afternoon_1400_2200,crime_branch,false,false
OFF-0001038,KSP/MGL/001038,Sandeep Tantri,M,Head Constable,2,HC,STN-KA-MGL-0015,KA-MGL,Dakshina Kannada,9942073742,2020-07-16,6,general_0900_1800,women_cell,false,false
OFF-0001039,KSP/MGL/001039,Harsh Desai,M,Inspector,4,PI,STN-KA-MGL-0015,KA-MGL,Dakshina Kannada,7006186118,2022-12-18,3,night_2200_0600,sb_intelligence,true,true
OFF-0001040,KSP/MGL/001040,Tejas Udupi,M,Sub-Inspector,3,PSI,STN-KA-MGL-0015,KA-MGL,Dakshina Kannada,8960465601,2008-10-27,17,morning_0600_1400,cyber_crime,true,false
OFF-0001041,KSP/MGL/001041,Ganesh Shastri,M,Constable,1,PC,STN-KA-MGL-0016,KA-MGL,Dakshina Kannada,9163458792,1997-08-04,28,afternoon_1400_2200,sb_intelligence,false,false
OFF-0001042,KSP/MGL/001042,Vidya Sharma,F,ASI,2,APSI,STN-KA-MGL-0016,KA-MGL,Dakshina Kannada,9064759221,2019-08-28,6,afternoon_1400_2200,sb_intelligence,true,false
OFF-0001043,KSP/MGL/001043,Lakshmi Murthy,F,Constable,1,PC,STN-KA-MGL-0016,KA-MGL,Dakshina Kannada,8605445431,2006-02-02,20,night_2200_0600,women_cell,false,false
OFF-0001044,KSP/MGL/001044,Umesh Ayyar,M,DSP,5,DSP,STN-KA-MGL-0016,KA-MGL,Dakshina Kannada,6759097755,2012-07-19,13,afternoon_1400_2200,traffic,false,false
OFF-0001045,KSP/MGL/001045,Vikram Hegde,M,Inspector,4,PI,STN-KA-MGL-0016,KA-MGL,Dakshina Kannada,6322848520,2013-01-12,13,general_0900_1800,general,true,true
OFF-0001046,KSP/MGL/001046,Basavaraj Murthy,M,Constable,1,PC,STN-KA-MGL-0016,KA-MGL,Dakshina Kannada,8816805586,2023-08-28,2,night_2200_0600,traffic,false,false
OFF-0001047,KSP/MGL/001047,Vikram Hegde,M,Head Constable,2,HC,STN-KA-MGL-0016,KA-MGL,Dakshina Kannada,8805947045,2003-11-26,22,night_2200_0600,traffic,false,false
OFF-0001048,KSP/MGL/001048,Abhishek Rao,M,Sub-Inspector,3,PSI,STN-KA-MGL-0016,KA-MGL,Dakshina Kannada,6075678660,2012-08-02,13,general_0900_1800,general,true,false
OFF-0001049,KSP/MGL/001049,Anil Singh,M,Constable,1,PC,STN-KA-MGL-0016,KA-MGL,Dakshina Kannada,8026605175,2013-12-23,12,night_2200_0600,narcotics,false,false
OFF-0001050,KSP/MGL/001050,Sangeetha Prabhu,F,ASI,2,APSI,STN-KA-MGL-0016,KA-MGL,Dakshina Kannada,7211620015,2020-08-21,5,night_2200_0600,sb_intelligence,true,false
OFF-0001051,KSP/MGL/001051,Srikanth Udupi,M,IGP,8,IGP,STN-KA-MGL-0016,KA-MGL,Dakshina Kannada,9880934352,2017-03-13,9,night_2200_0600,traffic,false,false
OFF-0001052,KSP/MGL/001052,Vikram Naik,M,ASI,2,APSI,STN-KA-MGL-0016,KA-MGL,Dakshina Kannada,8285811023,2007-07-02,19,morning_0600_1400,general,true,false
OFF-0001053,KSP/MGL/001053,Seeta Naik,F,Constable,1,PC,STN-KA-MGL-0016,KA-MGL,Dakshina Kannada,7013880056,2020-04-16,6,night_2200_0600,crime_branch,false,false
OFF-0001054,KSP/MGL/001054,Amala Ayyar,F,Sub-Inspector,3,PSI,STN-KA-MGL-0017,KA-MGL,Dakshina Kannada,7542566667,2008-04-22,18,morning_0600_1400,juvenile,true,true
OFF-0001055,KSP/MGL/001055,Nitya Raju,F,Constable,1,PC,STN-KA-MGL-0017,KA-MGL,Dakshina Kannada,7315229498,2024-11-02,1,afternoon_1400_2200,narcotics,false,false
OFF-0001056,KSP/MGL/001056,Satish Ayyar,M,Sub-Inspector,3,PSI,STN-KA-MGL-0017,KA-MGL,Dakshina Kannada,9143786808,2017-01-14,9,night_2200_0600,traffic,true,false
OFF-0001057,KSP/MGL/001057,Arjun Ayyar,M,Constable,1,PC,STN-KA-MGL-0017,KA-MGL,Dakshina Kannada,9731725272,2015-03-20,11,night_2200_0600,cyber_crime,false,false
OFF-0001058,KSP/MGL/001058,Rajesh Vokkaliga,M,Sub-Inspector,3,PSI,STN-KA-MGL-0017,KA-MGL,Dakshina Kannada,8827435821,2013-01-21,13,morning_0600_1400,narcotics,true,false
OFF-0001059,KSP/MGL/001059,Deepa Shetty,F,Constable,1,PC,STN-KA-MGL-0017,KA-MGL,Dakshina Kannada,7232178145,1998-11-07,27,night_2200_0600,general,false,false
OFF-0001060,KSP/MGL/001060,Prakash Rao,M,Sub-Inspector,3,PSI,STN-KA-MGL-0017,KA-MGL,Dakshina Kannada,6228810965,2014-07-03,12,night_2200_0600,sb_intelligence,true,false
OFF-0001061,KSP/MGL/001061,Prakash Nambiar,M,Constable,1,PC,STN-KA-MGL-0017,KA-MGL,Dakshina Kannada,6591258476,2008-06-22,18,night_2200_0600,sb_intelligence,false,false
OFF-0001062,KSP/MGL/001062,Anil Thakur,M,Constable,1,PC,STN-KA-MGL-0017,KA-MGL,Dakshina Kannada,9234725018,2017-01-20,9,night_2200_0600,sb_intelligence,false,false
OFF-0001063,KSP/MGL/001063,Sangeetha Joshi,F,Head Constable,2,HC,STN-KA-MGL-0018,KA-MGL,Dakshina Kannada,7651320941,1998-06-19,28,afternoon_1400_2200,narcotics,false,false
OFF-0001064,KSP/MGL/001064,Bharathi Krishnamurthy,F,Head Constable,2,HC,STN-KA-MGL-0018,KA-MGL,Dakshina Kannada,7822017059,2014-05-24,12,general_0900_1800,cyber_crime,false,false
OFF-0001065,KSP/MGL/001065,Shivakumar Krishnamurthy,M,Constable,1,PC,STN-KA-MGL-0018,KA-MGL,Dakshina Kannada,6106096111,2009-01-11,17,afternoon_1400_2200,anti_corruption,false,false
OFF-0001066,KSP/MGL/001066,Deepa Murthy,F,Head Constable,2,HC,STN-KA-MGL-0018,KA-MGL,Dakshina Kannada,8137691395,2000-05-09,26,afternoon_1400_2200,traffic,false,false
OFF-0001067,KSP/MGL/001067,Raghavendra Udupi,M,Head Constable,2,HC,STN-KA-MGL-0019,KA-MGL,Dakshina Kannada,6886355124,2004-03-16,22,afternoon_1400_2200,women_cell,false,false
OFF-0001068,KSP/MGL/001068,Shantha Gowda,F,Head Constable,2,HC,STN-KA-MGL-0019,KA-MGL,Dakshina Kannada,7926407041,2011-10-23,14,general_0900_1800,general,false,false
OFF-0001069,KSP/MGL/001069,Prakash Swamy,M,ASI,2,APSI,STN-KA-MGL-0019,KA-MGL,Dakshina Kannada,9267371561,2004-03-15,22,night_2200_0600,cyber_crime,true,false
OFF-0001070,KSP/MGL/001070,Nirmala Gowda,F,Head Constable,2,HC,STN-KA-MGL-0019,KA-MGL,Dakshina Kannada,7160918074,2022-09-22,3,afternoon_1400_2200,cyber_crime,false,false
OFF-0001071,KSP/MGL/001071,Yogesh Kumar,M,Constable,1,PC,STN-KA-MGL-0020,KA-MGL,Dakshina Kannada,8223798977,2023-07-13,3,afternoon_1400_2200,sb_intelligence,false,false
OFF-0001072,KSP/MGL/001072,Abhishek Reddy,M,Constable,1,PC,STN-KA-MGL-0020,KA-MGL,Dakshina Kannada,8379371790,2022-05-14,4,night_2200_0600,traffic,false,false
OFF-0001073,KSP/MGL/001073,Ganesh Ayyar,M,Constable,1,PC,STN-KA-MGL-0020,KA-MGL,Dakshina Kannada,9271333351,2007-05-10,19,afternoon_1400_2200,traffic,false,false
OFF-0001074,KSP/MGL/001074,Geetha Swamy,F,Constable,1,PC,STN-KA-MGL-0020,KA-MGL,Dakshina Kannada,6435583231,2017-01-11,9,afternoon_1400_2200,traffic,false,false
OFF-0001075,KSP/MGL/001075,Mohan Sharma,M,SP,6,SP,STN-KA-MGL-0021,KA-MGL,Dakshina Kannada,6169418555,1998-01-29,28,general_0900_1800,general,false,false
OFF-0001076,KSP/MGL/001076,Raghavendra Patil,M,Constable,1,PC,STN-KA-MGL-0021,KA-MGL,Dakshina Kannada,7566150225,2009-07-10,17,afternoon_1400_2200,sb_intelligence,false,false
OFF-0001077,KSP/MGL/001077,Yogesh Verma,M,ASI,2,APSI,STN-KA-MGL-0021,KA-MGL,Dakshina Kannada,9088798882,2023-04-10,3,night_2200_0600,traffic,true,false
OFF-0001078,KSP/MGL/001078,Naveen Naik,M,Constable,1,PC,STN-KA-MGL-0021,KA-MGL,Dakshina Kannada,8129245274,2000-01-14,26,night_2200_0600,general,false,false
OFF-0001079,KSP/MGL/001079,Naveen Patil,M,Sub-Inspector,3,PSI,STN-KA-MGL-0021,KA-MGL,Dakshina Kannada,6625638118,2010-09-02,15,morning_0600_1400,crime_branch,true,true
OFF-0001080,KSP/MGL/001080,Vidya Adiga,F,DSP,5,DSP,STN-KA-MGL-0022,KA-MGL,Dakshina Kannada,8876827959,2006-12-09,19,afternoon_1400_2200,juvenile,false,false
OFF-0001081,KSP/MGL/001081,Sandeep Ayyar,M,DSP,5,DSP,STN-KA-MGL-0022,KA-MGL,Dakshina Kannada,9078347490,2009-01-31,17,night_2200_0600,women_cell,false,false
OFF-0001082,KSP/MGL/001082,Kiran Thakur,M,Constable,1,PC,STN-KA-MGL-0022,KA-MGL,Dakshina Kannada,6439940047,2000-04-26,26,night_2200_0600,general,false,false
OFF-0001083,KSP/MGL/001083,Vinay Swamy,M,Constable,1,PC,STN-KA-MGL-0022,KA-MGL,Dakshina Kannada,7222808979,2024-03-02,2,afternoon_1400_2200,cyber_crime,false,false
OFF-0001084,KSP/MGL/001084,Suresh Adiga,M,Constable,1,PC,STN-KA-MGL-0022,KA-MGL,Dakshina Kannada,6904169529,1998-06-24,28,afternoon_1400_2200,women_cell,false,false
OFF-0001085,KSP/MGL/001085,Vikram Krishnamurthy,M,Sub-Inspector,3,PSI,STN-KA-MGL-0023,KA-MGL,Dakshina Kannada,8174908217,2006-01-20,20,morning_0600_1400,traffic,true,true
OFF-0001086,KSP/MGL/001086,Deepak Nayak,M,Constable,1,PC,STN-KA-MGL-0023,KA-MGL,Dakshina Kannada,7811831569,2024-07-23,1,morning_0600_1400,sb_intelligence,false,false
OFF-0001087,KSP/MGL/001087,Vikram Desai,M,ASI,2,APSI,STN-KA-MGL-0023,KA-MGL,Dakshina Kannada,9264349947,2006-11-06,19,afternoon_1400_2200,traffic,true,false
OFF-0001088,KSP/MGL/001088,Gaurav Shetty,M,Constable,1,PC,STN-KA-MGL-0023,KA-MGL,Dakshina Kannada,7686606534,2001-12-29,24,afternoon_1400_2200,narcotics,false,false
OFF-0001089,KSP/MGL/001089,Anita Aras,F,Constable,1,PC,STN-KA-MGL-0023,KA-MGL,Dakshina Kannada,7603451307,1996-12-12,29,morning_0600_1400,anti_corruption,false,false
OFF-0001090,KSP/MGL/001090,Seeta Reddy,F,Constable,1,PC,STN-KA-MGL-0023,KA-MGL,Dakshina Kannada,6574036838,2012-07-23,13,general_0900_1800,women_cell,false,false
OFF-0001091,KSP/MGL/001091,Arjun Krishnamurthy,M,Constable,1,PC,STN-KA-MGL-0023,KA-MGL,Dakshina Kannada,7772055187,2006-06-17,20,morning_0600_1400,general,false,false
OFF-0001092,KSP/MGL/001092,Mohan Aras,M,Constable,1,PC,STN-KA-MGL-0023,KA-MGL,Dakshina Kannada,7228087739,2010-03-23,16,general_0900_1800,cyber_crime,false,false
OFF-0001093,KSP/MGL/001093,Meera Reddy,F,Constable,1,PC,STN-KA-MGL-0023,KA-MGL,Dakshina Kannada,8424651312,2005-01-31,21,afternoon_1400_2200,general,false,false
OFF-0001094,KSP/MGL/001094,Deepak Shetty,M,Sub-Inspector,3,PSI,STN-KA-MGL-0023,KA-MGL,Dakshina Kannada,7009241318,2020-08-10,5,night_2200_0600,crime_branch,true,false
OFF-0001095,KSP/MGL/001095,Sandeep Udupi,M,Head Constable,2,HC,STN-KA-MGL-0023,KA-MGL,Dakshina Kannada,7758008949,2024-09-02,1,general_0900_1800,cyber_crime,false,false
OFF-0001096,KSP/MGL/001096,Madhu Kamath,F,Constable,1,PC,STN-KA-MGL-0024,KA-MGL,Dakshina Kannada,8182750971,2010-05-16,16,afternoon_1400_2200,anti_corruption,false,false
OFF-0001097,KSP/MGL/001097,Yogesh Patil,M,Constable,1,PC,STN-KA-MGL-0024,KA-MGL,Dakshina Kannada,9145779410,2020-07-13,6,night_2200_0600,narcotics,false,false
OFF-0001098,KSP/MGL/001098,Mohan Swamy,M,Sub-Inspector,3,PSI,STN-KA-MGL-0024,KA-MGL,Dakshina Kannada,7045571110,2007-08-17,18,general_0900_1800,traffic,true,true
OFF-0001099,KSP/MGL/001099,Nitya Swamy,F,Constable,1,PC,STN-KA-MGL-0024,KA-MGL,Dakshina Kannada,7079247600,2024-02-13,2,morning_0600_1400,traffic,false,false
OFF-0001100,KSP/MGL/001100,Priya Adiga,F,Constable,1,PC,STN-KA-MGL-0025,KA-MGL,Dakshina Kannada,8376153551,2014-12-01,11,afternoon_1400_2200,women_cell,false,false
OFF-0001101,KSP/MGL/001101,Vinay Vokkaliga,M,ASI,2,APSI,STN-KA-MGL-0025,KA-MGL,Dakshina Kannada,6906393610,2025-05-10,1,morning_0600_1400,narcotics,true,false
OFF-0001102,KSP/MGL/001102,Harsh Nambiar,M,Constable,1,PC,STN-KA-MGL-0025,KA-MGL,Dakshina Kannada,6383686488,2004-07-15,22,morning_0600_1400,juvenile,false,false
OFF-0001103,KSP/MGL/001103,Ganesh Singh,M,Head Constable,2,HC,STN-KA-MGL-0025,KA-MGL,Dakshina Kannada,8498562947,2017-06-17,9,general_0900_1800,general,false,false
OFF-0001104,KSP/MGL/001104,Sandeep Tantri,M,Constable,1,PC,STN-KA-MGL-0025,KA-MGL,Dakshina Kannada,6197313492,2006-06-16,20,general_0900_1800,traffic,false,false
OFF-0001105,KSP/MGL/001105,Rekha Verma,F,Head Constable,2,HC,STN-KA-MGL-0025,KA-MGL,Dakshina Kannada,7078053503,2003-09-14,22,night_2200_0600,sb_intelligence,false,false
OFF-0001106,KSP/MGL/001106,Umesh Aras,M,Inspector,4,PI,STN-KA-MGL-0025,KA-MGL,Dakshina Kannada,9685358504,2002-08-10,23,general_0900_1800,sb_intelligence,true,true
OFF-0001107,KSP/MGL/001107,Akash Nambiar,M,Constable,1,PC,STN-KA-MGL-0026,KA-MGL,Dakshina Kannada,7452456660,2014-03-27,12,night_2200_0600,traffic,false,false
OFF-0001108,KSP/MGL/001108,Ganesh Verma,M,Head Constable,2,HC,STN-KA-MGL-0026,KA-MGL,Dakshina Kannada,9081764184,2009-05-15,17,night_2200_0600,women_cell,false,false
OFF-0001109,KSP/MGL/001109,Arjun Kamath,M,Constable,1,PC,STN-KA-MGL-0026,KA-MGL,Dakshina Kannada,6066318208,2023-10-19,2,general_0900_1800,cyber_crime,false,false
OFF-0001110,KSP/MGL/001110,Shantha Hegde,F,Constable,1,PC,STN-KA-MGL-0026,KA-MGL,Dakshina Kannada,6400869479,2019-05-08,7,general_0900_1800,juvenile,false,false
OFF-0001111,KSP/MGL/001111,Shruthi Naik,F,Head Constable,2,HC,STN-KA-MGL-0026,KA-MGL,Dakshina Kannada,9638626318,1998-06-22,28,morning_0600_1400,anti_corruption,false,false
OFF-0001112,KSP/MGL/001112,Anil Kamath,M,Constable,1,PC,STN-KA-MGL-0027,KA-MGL,Dakshina Kannada,6637661764,2005-12-10,20,afternoon_1400_2200,traffic,false,false
OFF-0001113,KSP/MGL/001113,Kiran Gowda,M,Sub-Inspector,3,PSI,STN-KA-MGL-0027,KA-MGL,Dakshina Kannada,9665044952,2006-08-04,19,night_2200_0600,women_cell,true,true
OFF-0001114,KSP/MGL/001114,Rohit Shastri,M,Constable,1,PC,STN-KA-MGL-0027,KA-MGL,Dakshina Kannada,7908390368,2016-03-24,10,morning_0600_1400,juvenile,false,false
OFF-0001115,KSP/MGL/001115,Abhishek Sharma,M,Constable,1,PC,STN-KA-MGL-0027,KA-MGL,Dakshina Kannada,8900657853,2007-08-03,18,general_0900_1800,cyber_crime,false,false
OFF-0001116,KSP/MGL/001116,Gaurav Rao,M,ASI,2,APSI,STN-KA-MGL-0028,KA-MGL,Dakshina Kannada,9957389549,2005-10-16,20,afternoon_1400_2200,sb_intelligence,true,false
OFF-0001117,KSP/MGL/001117,Vikram Adiga,M,Constable,1,PC,STN-KA-MGL-0028,KA-MGL,Dakshina Kannada,8136107541,2016-08-11,9,afternoon_1400_2200,narcotics,false,false
OFF-0001118,KSP/MGL/001118,Radha Thakur,F,Constable,1,PC,STN-KA-MGL-0028,KA-MGL,Dakshina Kannada,8242542900,1997-08-17,28,general_0900_1800,sb_intelligence,false,false
OFF-0001119,KSP/MGL/001119,Vikram Joshi,M,Head Constable,2,HC,STN-KA-MGL-0028,KA-MGL,Dakshina Kannada,9885671787,2005-05-14,21,general_0900_1800,sb_intelligence,false,false
OFF-0001120,KSP/MGL/001120,Naveen Thakur,M,Head Constable,2,HC,STN-KA-MGL-0028,KA-MGL,Dakshina Kannada,6865973283,2004-02-14,22,morning_0600_1400,crime_branch,false,false
OFF-0001121,KSP/MGL/001121,Vinay Shastri,M,Head Constable,2,HC,STN-KA-MGL-0028,KA-MGL,Dakshina Kannada,7716382261,2016-01-23,10,morning_0600_1400,crime_branch,false,false
OFF-0001122,KSP/MGL/001122,Vikram Singh,M,Constable,1,PC,STN-KA-MGL-0028,KA-MGL,Dakshina Kannada,8781206008,2004-09-18,21,general_0900_1800,crime_branch,false,false
OFF-0001123,KSP/MGL/001123,Nagaraj Aras,M,Constable,1,PC,STN-KA-MGL-0028,KA-MGL,Dakshina Kannada,7649868467,1997-01-24,29,night_2200_0600,narcotics,false,false
OFF-0001124,KSP/MGL/001124,Rohit Raju,M,Head Constable,2,HC,STN-KA-MGL-0028,KA-MGL,Dakshina Kannada,9377673121,2024-09-12,1,morning_0600_1400,anti_corruption,false,false
OFF-0001125,KSP/MGL/001125,Anil Tantri,M,Constable,1,PC,STN-KA-MGL-0029,KA-MGL,Dakshina Kannada,7297352608,2023-05-01,3,general_0900_1800,narcotics,false,false
OFF-0001126,KSP/MGL/001126,Ravi Patil,M,Constable,1,PC,STN-KA-MGL-0029,KA-MGL,Dakshina Kannada,8021388220,2004-07-17,22,afternoon_1400_2200,women_cell,false,false
