phone_id,owner_id,phone_number,provider,type,is_burner
PHN-00001290,CIT-00001608,8230569402,Vi,smartphone,false
PHN-00001291,CIT-00001609,6345299709,BSNL,smartphone,false
PHN-00001292,CIT-00001611,7731653061,BSNL,smartphone,false
PHN-00001293,CIT-00001612,8952960222,Airtel,smartphone,false
PHN-00001294,CIT-00001613,6025490221,Vi,smartphone,false
PHN-00001295,CIT-00001614,9449016171,Vi,smartphone,false
PHN-00001296,CIT-00001615,8931517715,Airtel,feature_phone,false
PHN-00001297,CIT-00001616,8257945439,Vi,smartphone,false
PHN-00001298,CIT-00001617,6417493675,Jio,smartphone,false
PHN-00001299,CIT-00001618,9040342988,BSNL,smartphone,false
PHN-00001300,CIT-00001619,9425733532,BSNL,smartphone,false
PHN-00001301,CIT-00001620,9888451405,Airtel,feature_phone,false
PHN-00001302,CIT-00001621,9248587770,Vi,smartphone,false
PHN-00001303,CIT-00001622,8103456048,Jio,smartphone,false
PHN-00001304,CIT-00001624,7034018409,Airtel,smartphone,false
PHN-00001305,CIT-00001626,6521033057,Airtel,feature_phone,false
PHN-00001306,CIT-00001627,8749807172,Vi,feature_phone,false
PHN-00001307,CIT-00001628,9723859885,BSNL,smartphone,false
PHN-00001308,CIT-00001629,8471819874,BSNL,smartphone,false
PHN-00001309,CIT-00001630,9561750235,Airtel,smartphone,false
PHN-00001310,CIT-00001632,8493451620,Airtel,smartphone,false
PHN-00001311,CIT-00001633,6403275628,Jio,feature_phone,false
PHN-00001312,CIT-00001634,7161019930,Vi,smartphone,false
PHN-00001313,CIT-00001635,9785274921,BSNL,smartphone,false
PHN-00001314,CIT-00001637,6844016756,Jio,smartphone,false
PHN-00001315,CIT-00001638,8813046671,Vi,smartphone,false
PHN-00001316,CIT-00001639,7284204812,Jio,feature_phone,false
PHN-00001317,CIT-00001643,7154816189,BSNL,smartphone,false
PHN-00001318,CIT-00001644,6021402294,BSNL,smartphone,false
PHN-00001319,CIT-00001645,9604247225,Airtel,smartphone,false
PHN-00001320,CIT-00001646,8987556111,Airtel,smartphone,false
PHN-00001321,CIT-00001647,7842553502,BSNL,smartphone,false
PHN-00001322,CIT-00001648,6962391114,Vi,smartphone,false
PHN-00001323,CIT-00001649,7700243683,Vi,smartphone,false
PHN-00001324,CIT-00001650,7473813779,Jio,smartphone,false
PHN-00001325,CIT-00001651,9627246048,BSNL,smartphone,false
PHN-00001326,CIT-00001652,9392425725,Airtel,feature_phone,false
PHN-00001327,CIT-00001653,9379029141,Vi,feature_phone,false
PHN-00001328,CIT-00001654,8340293988,Jio,smartphone,false
PHN-00001329,CIT-00001655,9136885625,Vi,smartphone,false
PHN-00001330,CIT-00001656,8676205784,Airtel,smartphone,false
PHN-00001331,CIT-00001657,8396292518,Airtel,smartphone,false
PHN-00001332,CIT-00001659,6619604269,Airtel,smartphone,false
PHN-00001333,CIT-00001660,7523349427,BSNL,smartphone,false
PHN-00001334,CIT-00001662,7757498375,Vi,feature_phone,false
PHN-00001335,CIT-00001663,7325885798,BSNL,smartphone,false
PHN-00001336,CIT-00001664,8556749792,BSNL,feature_phone,false
PHN-00001337,CIT-00001665,6966728755,Vi,smartphone,false
PHN-00001338,CIT-00001666,7061972761,Airtel,smartphone,false
PHN-00001339,CIT-00001667,9751986797,Jio,smartphone,false
PHN-00001340,CIT-00001668,6089478984,Jio,smartphone,false
PHN-00001341,CIT-00001669,7641379350,Vi,feature_phone,false
PHN-00001342,CIT-00001670,6667117337,Jio,smartphone,false
PHN-00001343,CIT-00001672,7390084874,Vi,feature_phone,false
PHN-00001344,CIT-00001673,7717159901,BSNL,smartphone,false
PHN-00001345,CIT-00001674,7285804785,Jio,smartphone,false
PHN-00001346,CIT-00001675,9279498801,Airtel,feature_phone,false
PHN-00001347,CIT-00001677,8941387835,Airtel,smartphone,false
PHN-00001348,CIT-00001678,8334612427,Airtel,feature_phone,false
PHN-00001349,CIT-00001679,8076530660,Vi,feature_phone,false
PHN-00001350,CIT-00001680,7007412814,Jio,smartphone,false
PHN-00001351,CIT-00001681,7930625910,BSNL,feature_phone,false
PHN-00001352,CIT-00001682,7241099640,BSNL,smartphone,false
PHN-00001353,CIT-00001683,8380121784,Jio,smartphone,false
PHN-00001354,CIT-00001684,8490312871,Airtel,smartphone,false
PHN-00001355,CIT-00001685,7270567597,BSNL,smartphone,false
PHN-00001356,CIT-00001686,7578043926,BSNL,smartphone,false
PHN-00001357,CIT-00001687,7759560408,Vi,smartphone,false
PHN-00001358,CIT-00001688,6013555698,Airtel,smartphone,false
PHN-00001359,CIT-00001689,9510173568,Vi,smartphone,false
PHN-00001360,CIT-00001690,7268837372,Airtel,smartphone,false
PHN-00001361,CIT-00001691,6384279066,Jio,feature_phone,false
PHN-00001362,CIT-00001692,7895117211,BSNL,smartphone,false
PHN-00001363,CIT-00001693,6732904418,BSNL,feature_phone,false
PHN-00001364,CIT-00001694,8048139531,Vi,smartphone,false
PHN-00001365,CIT-00001695,8070602297,Vi,smartphone,false
PHN-00001366,CIT-00001697,6889620117,Jio,smartphone,false
PHN-00001367,CIT-00001699,8369430456,BSNL,smartphone,false
PHN-00001368,CIT-00001700,8267878595,BSNL,smartphone,false
PHN-00001369,CIT-00001702,9154458786,Jio,smartphone,false
PHN-00001370,CIT-00001704,9485237953,Jio,feature_phone,false
PHN-00001371,CIT-00001705,7754727090,Airtel,smartphone,false
PHN-00001372,CIT-00001708,8399380666,Vi,smartphone,false
PHN-00001373,CIT-00001709,6190167680,Jio,smartphone,false
PHN-00001374,CIT-00001710,9197706775,BSNL,smartphone,false
PHN-00001375,CIT-00001711,7896833585,BSNL,smartphone,false
PHN-00001376,CIT-00001712,9936361560,Airtel,smartphone,false
PHN-00001377,CIT-00001714,9680664538,Vi,smartphone,false
PHN-00001378,CIT-00001715,8015540852,Vi,smartphone,false
PHN-00001379,CIT-00001716,8622427661,Airtel,smartphone,false
PHN-00001380,CIT-00001717,8478115791,Vi,smartphone,false
PHN-00001381,CIT-00001719,6601549528,Jio,smartphone,false
PHN-00001382,CIT-00001721,8841603672,Jio,smartphone,false
PHN-00001383,CIT-00001723,9665854709,Vi,smartphone,false
PHN-00001384,CIT-00001724,6196650149,Jio,smartphone,false
PHN-00001385,CIT-00001725,8718415877,BSNL,smartphone,false
PHN-00001386,CIT-00001726,9662255218,Airtel,smartphone,false
PHN-00001387,CIT-00001727,6177340588,BSNL,smartphone,false
PHN-00001388,CIT-00001728,9669382344,BSNL,smartphone,false
PHN-00001389,CIT-00001729,7244707807,Airtel,smartphone,false
PHN-00001390,CIT-00001730,9498322151,BSNL,smartphone,false
PHN-00001391,CIT-00001732,9997866994,BSNL,smartphone,false
PHN-00001392,CIT-00001733,9823364702,Vi,smartphone,false
PHN-00001393,CIT-00001734,6405027537,Jio,smartphone,false
PHN-00001394,CIT-00001735,6410511544,BSNL,smartphone,false
PHN-00001395,CIT-00001736,6532777881,Vi,smartphone,false
PHN-00001396,CIT-00001738,9030540531,BSNL,smartphone,false
PHN-00001397,CIT-00001739,6654770148,Jio,smartphone,false
PHN-00001398,CIT-00001741,8952322258,Airtel,smartphone,false
PHN-00001399,CIT-00001742,7650311532,Airtel,smartphone,false
PHN-00001400,CIT-00001743,7265644655,Vi,feature_phone,false
PHN-00001401,CIT-00001744,7454312591,Airtel,smartphone,false
PHN-00001402,CIT-00001745,6344479864,Vi,smartphone,false
PHN-00001403,CIT-00001746,6464157067,BSNL,feature_phone,false
PHN-00001404,CIT-00001747,7317801909,Airtel,smartphone,false
PHN-00001405,CIT-00001749,7370182566,Airtel,smartphone,false
PHN-00001406,CIT-00001750,9265299115,BSNL,smartphone,false
PHN-00001407,CIT-00001751,7555699839,Airtel,smartphone,false
PHN-00001408,CIT-00001753,8781226171,BSNL,feature_phone,false
PHN-00001409,CIT-00001755,9367106405,Airtel,smartphone,false
PHN-00001410,CIT-00001756,6911805165,BSNL,smartphone,false
PHN-00001411,CIT-00001757,6641980573,Vi,feature_phone,false
PHN-00001412,CIT-00001758,8025051685,Vi,smartphone,false
PHN-00001413,CIT-00001759,9717999420,Jio,smartphone,false
PHN-00001414,CIT-00001760,8302243768,Airtel,smartphone,false
PHN-00001415,CIT-00001761,8835837414,Jio,smartphone,false
PHN-00001416,CIT-00001762,9890146653,Airtel,feature_phone,false
PHN-00001417,CIT-00001763,6379035580,Vi,smartphone,false
PHN-00001418,CIT-00001764,6166214669,Jio,smartphone,false
PHN-00001419,CIT-00001765,9873823549,BSNL,smartphone,false
PHN-00001420,CIT-00001766,8505366940,BSNL,smartphone,false
PHN-00001421,CIT-00001767,9834519515,BSNL,feature_phone,false
PHN-00001422,CIT-00001768,6408865299,Airtel,feature_phone,false
PHN-00001423,CIT-00001769,6061119348,BSNL,feature_phone,false
PHN-00001424,CIT-00001770,9893305737,Jio,smartphone,false
PHN-00001425,CIT-00001771,8732584928,Jio,smartphone,false
PHN-00001426,CIT-00001772,7119637005,Airtel,feature_phone,false
PHN-00001427,CIT-00001773,6228112019,Airtel,smartphone,false
PHN-00001428,CIT-00001774,8650974476,Airtel,smartphone,false
PHN-00001429,CIT-00001775,8081621193,Vi,smartphone,false
PHN-00001430,CIT-00001776,6362897428,Airtel,smartphone,false
PHN-00001431,CIT-00001777,8141189029,BSNL,smartphone,false
PHN-00001432,CIT-00001778,8708461621,Vi,smartphone,false
PHN-00001433,CIT-00001779,6551448588,BSNL,feature_phone,false
PHN-00001434,CIT-00001780,6263493252,BSNL,smartphone,false
PHN-00001435,CIT-00001781,7492660152,BSNL,smartphone,false
PHN-00001436,CIT-00001783,7098610535,BSNL,smartphone,false
PHN-00001437,CIT-00001785,6829957138,BSNL,smartphone,false
PHN-00001438,CIT-00001786,6171513252,Jio,smartphone,false
PHN-00001439,CIT-00001787,7133946942,BSNL,smartphone,false
PHN-00001440,CIT-00001788,6044191903,Airtel,feature_phone,false
PHN-00001441,CIT-00001790,7500181294,BSNL,feature_phone,false
PHN-00001442,CIT-00001792,8145041177,BSNL,smartphone,false
PHN-00001443,CIT-00001793,6131425811,Vi,smartphone,false
PHN-00001444,CIT-00001794,8406187975,Airtel,smartphone,false
PHN-00001445,CIT-00001795,6305347495,BSNL,feature_phone,false
PHN-00001446,CIT-00001796,6374293508,Vi,smartphone,false
PHN-00001447,CIT-00001800,8365908982,Jio,feature_phone,false
PHN-00001448,CIT-00001801,7696293882,Vi,smartphone,false
PHN-00001449,CIT-00001802,9729403025,Jio,smartphone,false
PHN-00001450,CIT-00001803,9867946267,Vi,smartphone,false
PHN-00001451,CIT-00001804,6495912079,BSNL,smartphone,false
PHN-00001452,CIT-00001805,7820665904,BSNL,feature_phone,false
PHN-00001453,CIT-00001807,6902586394,Jio,smartphone,false
PHN-00001454,CIT-00001808,6889674236,Jio,smartphone,false
PHN-00001455,CIT-00001809,6791728663,Jio,smartphone,false
PHN-00001456,CIT-00001810,8458767864,Vi,smartphone,false
PHN-00001457,CIT-00001812,9450129975,Jio,smartphone,false
PHN-00001458,CIT-00001814,6733234424,Jio,smartphone,false
PHN-00001459,CIT-00001816,6573762521,Airtel,smartphone,false
PHN-00001460,CIT-00001817,9895092925,BSNL,smartphone,false
PHN-00001461,CIT-00001818,9031631138,Jio,smartphone,false
PHN-00001462,CIT-00001819,8709860321,Vi,feature_phone,false
PHN-00001463,CIT-00001820,6966870123,Jio,smartphone,false
PHN-00001464,CIT-00001821,8583975890,Jio,smartphone,false
PHN-00001465,CIT-00001823,9669250848,Airtel,smartphone,false
PHN-00001466,CIT-00001824,8706842582,BSNL,smartphone,false
PHN-00001467,CIT-00001825,7851492501,Airtel,smartphone,false
PHN-00001468,CIT-00001826,9767919933,BSNL,smartphone,false
PHN-00001469,CIT-00001827,6122166526,Airtel,smartphone,false
PHN-00001470,CIT-00001828,6028465024,Jio,feature_phone,false
PHN-00001471,CIT-00001829,7127634798,Jio,smartphone,false
PHN-00001472,CIT-00001831,9629522593,BSNL,smartphone,false
PHN-00001473,CIT-00001833,8848988631,Airtel,smartphone,false
PHN-00001474,CIT-00001834,9888158276,Jio,smartphone,false
PHN-00001475,CIT-00001835,9499759387,BSNL,feature_phone,false
PHN-00001476,CIT-00001836,8661063512,Airtel,feature_phone,false
PHN-00001477,CIT-00001837,8446192511,Airtel,smartphone,false
PHN-00001478,CIT-00001838,9334883191,BSNL,smartphone,false
PHN-00001479,CIT-00001840,9013969865,Vi,smartphone,false
PHN-00001480,CIT-00001841,8551873722,Vi,smartphone,false
PHN-00001481,CIT-00001842,9313239396,Vi,feature_phone,false
PHN-00001482,CIT-00001844,8688268708,Vi,feature_phone,false
PHN-00001483,CIT-00001845,8949162070,Jio,smartphone,false
PHN-00001484,CIT-00001846,8604371945,BSNL,smartphone,false
PHN-00001485,CIT-00001847,7861091490,Jio,smartphone,false
PHN-00001486,CIT-00001848,9618583245,Jio,smartphone,false
PHN-00001487,CIT-00001849,7481860587,Vi,smartphone,false
PHN-00001488,CIT-00001850,7092604526,BSNL,smartphone,false
PHN-00001489,CIT-00001851,6983594606,BSNL,smartphone,false
PHN-00001490,CIT-00001853,6597955424,BSNL,smartphone,false
PHN-00001491,CIT-00001854,9785114188,Airtel,feature_phone,false
PHN-00001492,CIT-00001856,8855067409,Airtel,smartphone,false
PHN-00001493,CIT-00001857,8138750586,Jio,smartphone,false
PHN-00001494,CIT-00001858,9056024023,Vi,smartphone,false
PHN-00001495,CIT-00001859,7538354084,Vi,smartphone,false
PHN-00001496,CIT-00001861,6056687863,Vi,smartphone,false
PHN-00001497,CIT-00001862,8009200655,Jio,smartphone,false
PHN-00001498,CIT-00001863,9041985347,Jio,smartphone,false
PHN-00001499,CIT-00001864,7305075367,BSNL,smartphone,false
PHN-00001500,CIT-00001865,6705923489,BSNL,smartphone,false
PHN-00001501,CIT-00001866,9566509359,Airtel,smartphone,false
PHN-00001502,CIT-00001867,6181149441,Jio,smartphone,false
PHN-00001503,CIT-00001868,8564307743,BSNL,smartphone,false
PHN-00001504,CIT-00001869,7428360061,Jio,feature_phone,false
PHN-00001505,CIT-00001870,7357893917,Vi,smartphone,false
PHN-00001506,CIT-00001871,6495214540,Airtel,smartphone,false
PHN-00001507,CIT-00001872,8000280903,Vi,smartphone,false
PHN-00001508,CIT-00001873,8507802859,Vi,smartphone,false
PHN-00001509,CIT-00001874,8757001155,Airtel,smartphone,false
PHN-00001510,CIT-00001875,8856435761,Vi,feature_phone,false
PHN-00001511,CIT-00001876,8748819619,Jio,smartphone,false
PHN-00001512,CIT-00001877,7675331436,BSNL,smartphone,false
PHN-00001513,CIT-00001878,7033614886,Airtel,feature_phone,false
PHN-00001514,CIT-00001879,8880853530,BSNL,smartphone,false
PHN-00001515,CIT-00001880,6098577952,BSNL,smartphone,false
PHN-00001516,CIT-00001881,6576801259,BSNL,smartphone,false
PHN-00001517,CIT-00001882,6214809057,BSNL,smartphone,false
PHN-00001518,CIT-00001883,9237043837,Jio,smartphone,false
PHN-00001519,CIT-00001885,6359115132,Airtel,smartphone,false
PHN-00001520,CIT-00001886,8724104295,Jio,smartphone,false
PHN-00001521,CIT-00001887,9256667726,BSNL,smartphone,false
PHN-00001522,CIT-00001888,7396384410,Jio,smartphone,false
PHN-00001523,CIT-00001889,8474032386,Vi,smartphone,false
PHN-00001524,CIT-00001891,7177404435,Airtel,smartphone,false
PHN-00001525,CIT-00001892,9244326869,Airtel,feature_phone,false
PHN-00001526,CIT-00001893,9211740975,Vi,feature_phone,false
PHN-00001527,CIT-00001894,8500787963,Jio,feature_phone,false
PHN-00001528,CIT-00001895,6450092151,Jio,smartphone,false
PHN-00001529,CIT-00001896,8130181763,Vi,smartphone,false
PHN-00001530,CIT-00001897,6232381806,Vi,feature_phone,false
PHN-00001531,CIT-00001898,7133616288,Jio,smartphone,false
PHN-00001532,CIT-00001899,6016699858,Vi,smartphone,false
PHN-00001533,CIT-00001900,8249108047,Jio,smartphone,false
PHN-00001534,CIT-00001901,8029601717,Jio,smartphone,false
PHN-00001535,CIT-00001903,7273927720,Airtel,smartphone,false
PHN-00001536,CIT-00001906,6711146879,Jio,feature_phone,false
PHN-00001537,CIT-00001907,7807421730,BSNL,smartphone,false
PHN-00001538,CIT-00001910,8625916948,Jio,smartphone,false
PHN-00001539,CIT-00001911,8286222056,BSNL,smartphone,false
PHN-00001540,CIT-00001912,7077095343,Jio,smartphone,false
PHN-00001541,CIT-00001913,8329386452,Airtel,smartphone,false
PHN-00001542,CIT-00001914,8270068618,Vi,feature_phone,false
PHN-00001543,CIT-00001915,8295153700,Airtel,feature_phone,false
PHN-00001544,CIT-00001916,8523892763,Vi,smartphone,false
PHN-00001545,CIT-00001917,9923728899,BSNL,feature_phone,false
PHN-00001546,CIT-00001918,6067604137,Airtel,smartphone,false
PHN-00001547,CIT-00001919,8216457424,BSNL,smartphone,false
PHN-00001548,CIT-00001920,8034337247,Jio,smartphone,false
PHN-00001549,CIT-00001921,7802938311,Airtel,smartphone,false
PHN-00001550,CIT-00001922,9434593650,Jio,smartphone,false
PHN-00001551,CIT-00001923,8497110083,Jio,feature_phone,false
PHN-00001552,CIT-00001924,7101784862,Jio,smartphone,false
PHN-00001553,CIT-00001926,7447126805,Airtel,smartphone,false
PHN-00001554,CIT-00001927,9908162898,Airtel,feature_phone,false
PHN-00001555,CIT-00001928,6316881617,Airtel,smartphone,false
PHN-00001556,CIT-00001929,7835939807,Vi,smartphone,false
PHN-00001557,CIT-00001930,9186986131,BSNL,feature_phone,false
PHN-00001558,CIT-00001931,9270427347,BSNL,smartphone,false
PHN-00001559,CIT-00001932,7431396960,Vi,smartphone,false
PHN-00001560,CIT-00001933,6072994114,Jio,feature_phone,false
PHN-00001561,CIT-00001935,6212199678,Airtel,feature_phone,false
PHN-00001562,CIT-00001936,9329358728,Jio,smartphone,false
PHN-00001563,CIT-00001938,9317886262,Airtel,feature_phone,false
PHN-00001564,CIT-00001939,6026487800,Vi,smartphone,false
PHN-00001565,CIT-00001940,8436991365,Airtel,feature_phone,false
PHN-00001566,CIT-00001941,9609305085,Airtel,feature_phone,false
PHN-00001567,CIT-00001942,8242467191,Airtel,smartphone,false
PHN-00001568,CIT-00001943,9253296441,BSNL,feature_phone,false
PHN-00001569,CIT-00001944,8955965193,Vi,smartphone,false
PHN-00001570,CIT-00001945,9927389672,BSNL,smartphone,false
PHN-00001571,CIT-00001946,7276532186,Vi,smartphone,false
PHN-00001572,CIT-00001947,9974133003,Jio,smartphone,false
PHN-00001573,CIT-00001949,8942358128,Vi,smartphone,false
PHN-00001574,CIT-00001950,9850072930,BSNL,feature_phone,false
PHN-00001575,CIT-00001951,6543475356,Jio,smartphone,false
PHN-00001576,CIT-00001952,9432589128,BSNL,feature_phone,false
PHN-00001577,CIT-00001953,6806811232,Airtel,smartphone,false
PHN-00001578,CIT-00001954,7407802350,Jio,smartphone,false
PHN-00001579,CIT-00001955,9189560444,Airtel,smartphone,false
PHN-00001580,CIT-00001957,6763408418,Airtel,smartphone,false
PHN-00001581,CIT-00001958,8188862876,Airtel,smartphone,false
PHN-00001582,CIT-00001959,6898567097,Airtel,smartphone,false
PHN-00001583,CIT-00001960,8652177391,Airtel,smartphone,false
PHN-00001584,CIT-00001961,9244225164,BSNL,feature_phone,false
PHN-00001585,CIT-00001962,7203150742,Vi,smartphone,false
PHN-00001586,CIT-00001963,6073987986,Jio,smartphone,false
PHN-00001587,CIT-00001964,8599953936,BSNL,smartphone,false
PHN-00001588,CIT-00001965,7828330389,BSNL,smartphone,false
PHN-00001589,CIT-00001966,8986187703,Vi,smartphone,false
PHN-00001590,CIT-00001967,8130752293,BSNL,smartphone,false
PHN-00001591,CIT-00001968,9966931135,Airtel,smartphone,false
PHN-00001592,CIT-00001969,8556734661,Vi,smartphone,false
PHN-00001593,CIT-00001970,6684661522,Airtel,smartphone,false
PHN-00001594,CIT-00001972,6988475552,BSNL,smartphone,false
PHN-00001595,CIT-00001973,8971343764,Airtel,smartphone,false
PHN-00001596,CIT-00001974,9700593394,Airtel,feature_phone,false
PHN-00001597,CIT-00001975,6013489981,Airtel,feature_phone,false
PHN-00001598,CIT-00001976,6116411425,Jio,smartphone,false
PHN-00001599,CIT-00001977,6008861879,Airtel,smartphone,false
PHN-00001600,CIT-00001978,6853605471,Vi,feature_phone,false
PHN-00001601,CIT-00001980,7408121106,BSNL,smartphone,false
PHN-00001602,CIT-00001981,7031089066,Vi,smartphone,false
PHN-00001603,CIT-00001982,7224280934,Vi,smartphone,false
PHN-00001604,CIT-00001983,8355688905,BSNL,smartphone,false
PHN-00001605,CIT-00001984,9974370035,BSNL,smartphone,false
PHN-00001606,CIT-00001985,8005505059,Vi,smartphone,false
PHN-00001607,CIT-00001986,7900234718,Vi,smartphone,false
PHN-00001608,CIT-00001987,9935097508,Vi,smartphone,false
PHN-00001609,CIT-00001988,7841110916,BSNL,smartphone,false
PHN-00001610,CIT-00001990,8998696381,Jio,smartphone,false
PHN-00001611,CIT-00001991,8773168239,BSNL,smartphone,false
PHN-00001612,CIT-00001992,8240117013,Airtel,smartphone,false
PHN-00001613,CIT-00001993,9756777392,Airtel,smartphone,false
PHN-00001614,CIT-00001994,8315662897,Airtel,smartphone,false
PHN-00001615,CIT-00001995,6956509178,Jio,smartphone,false
PHN-00001616,CIT-00001996,6923759947,Vi,smartphone,false
PHN-00001617,CIT-00001997,9593252586,BSNL,smartphone,false
PHN-00001618,CIT-00001998,8801802361,Airtel,smartphone,false
PHN-00001619,CIT-00002000,6177621643,Airtel,smartphone,false
PHN-00001620,CIT-00002001,9435583054,Jio,smartphone,false
