accused_id,fir_id,criminal_id,name_en,name_kn,age,gender,address,is_known,is_arrested,role
ACC-FIR-UDR-2021-00053-000,FIR-UDR-2021-00053,CRM-0000141,Nagaraj Lingayat,ತೇಜಸ್ ಗೌಡ,36,M,,false,false,principal
ACC-FIR-UDR-2021-00053-001,FIR-UDR-2021-00053,CRM-0000074,Rohit Sharma,ತೇಜಸ್ ಅಯ್ಯರ್,65,M,,true,false,accomplice
ACC-FIR-HBL-2021-00035-000,FIR-HBL-2021-00035,CRM-0000169,Raghavendra Kumar,ಅನಿಲ್ ರೆಡ್ಡಿ,25,M,,true,false,principal
ACC-FIR-MYS-2021-00023-000,FIR-MYS-2021-00023,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-RBG-2021-00054-000,FIR-RBG-2021-00054,CRM-0000152,Sujatha Shastri,ನಿರ್ಮಲಾ ದೇಸಾಯಿ,44,F,,false,true,principal
ACC-FIR-BDR-2021-00004-000,FIR-BDR-2021-00004,CRM-0000084,Ramesh Desai,ಮಹೇಶ್ ಕಾಮತ್,36,M,,false,false,principal
ACC-FIR-MYS-2021-00024-000,FIR-MYS-2021-00024,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-MGL-2021-00058-000,FIR-MGL-2021-00058,,Nagaraj Sharma,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-SHV-2021-00005-000,FIR-SHV-2021-00005,,Ravi Raju,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-MYS-2021-00025-000,FIR-MYS-2021-00025,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-BLR-2021-00121-000,FIR-BLR-2021-00121,,Geetha Thakur,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-BLR-2021-00122-000,FIR-BLR-2021-00122,,Vidya Rao,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-MYS-2021-00026-000,FIR-MYS-2021-00026,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-MGL-2021-00059-000,FIR-MGL-2021-00059,CRM-0000095,Nirmala Murthy,ಮೀರಾ ಉಡುಪ,32,F,,true,false,principal
ACC-FIR-HBL-2021-00036-000,FIR-HBL-2021-00036,CRM-0000154,Rajesh Reddy,ನಾಗರಾಜ್ ರೆಡ್ಡಿ,47,M,,true,false,principal
ACC-FIR-MYS-2021-00027-000,FIR-MYS-2021-00027,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-BLR-2021-00123-000,FIR-BLR-2021-00123,CRM-0000003,Meera Swamy,ಭಾರತಿ ವೊಕ್ಕಲಿಗ,27,F,,true,false,principal
ACC-FIR-CTV-2021-00011-000,FIR-CTV-2021-00011,CRM-0000043,Deepa Ayyar,ಮಧು ಪ್ರಭು,54,F,,true,false,principal
ACC-FIR-MYS-2021-00028-000,FIR-MYS-2021-00028,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-KLP-2021-00077-000,FIR-KLP-2021-00077,CRM-0000001,Bharathi Nambiar,ರೇಖಾ ಅಡಿಗ,40,F,,false,false,principal
ACC-FIR-UDR-2021-00054-000,FIR-UDR-2021-00054,CRM-0000243,Sujatha Bhat,ನಿರ್ಮಲಾ ಉಡುಪ,19,F,,false,false,principal
ACC-FIR-UDR-2021-00054-001,FIR-UDR-2021-00054,CRM-0000074,Rohit Sharma,ತೇಜಸ್ ಅಯ್ಯರ್,65,M,,false,false,accomplice
ACC-FIR-UDR-2021-00054-002,FIR-UDR-2021-00054,CRM-0000127,Bharathi Gowda,ನಿತ್ಯಾ ಶಾಸ್ತ್ರಿ,59,F,,true,false,accomplice
ACC-FIR-UDR-2021-00054-003,FIR-UDR-2021-00054,CRM-0000234,Deepa Desai,ಲಕ್ಷ್ಮಿ ಮೂರ್ತಿ,39,F,,true,false,accomplice
ACC-FIR-MYS-2021-00029-000,FIR-MYS-2021-00029,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-BLR-2021-00124-000,FIR-BLR-2021-00124,CRM-0000005,Akash Singh,ಉಮೇಶ್ ಕುಮಾರ್,21,M,,false,true,principal
ACC-FIR-KLP-2021-00078-000,FIR-KLP-2021-00078,CRM-0000178,Suresh Tantri,ಕಿರಣ್ ಅಯ್ಯರ್,55,M,,false,true,principal
ACC-FIR-MYS-2021-00030-000,FIR-MYS-2021-00030,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-HBL-2021-00037-000,FIR-HBL-2021-00037,CRM-0000040,Geetha Swamy,ಲಕ್ಷ್ಮಿ ಕೃಷ್ಣಮೂರ್ತಿ,71,F,,true,false,principal
ACC-FIR-HBL-2021-00038-000,FIR-HBL-2021-00038,CRM-0000205,Satish Singh,ದೀಪಕ್ ಕಾಮತ್,49,M,,true,false,principal
ACC-FIR-HBL-2021-00038-001,FIR-HBL-2021-00038,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,true,accomplice
ACC-FIR-HBL-2021-00038-002,FIR-HBL-2021-00038,CRM-0000144,Yogesh Reddy,ಅಭಿಷೇಕ್ ಕುಮಾರ್,23,M,,false,false,accomplice
ACC-FIR-MYS-2021-00031-000,FIR-MYS-2021-00031,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-MDY-2021-00011-000,FIR-MDY-2021-00011,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-BLR-2021-00125-000,FIR-BLR-2021-00125,CRM-0000010,Pooja Aras,ಪ್ರಿಯಾ ರೆಡ್ಡಿ,30,F,,false,true,principal
ACC-FIR-MYS-2021-00032-000,FIR-MYS-2021-00032,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-MDY-2021-00012-000,FIR-MDY-2021-00012,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,true,principal
ACC-FIR-BLR-2021-00126-000,FIR-BLR-2021-00126,,Kiran Nayak,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-MYS-2021-00033-000,FIR-MYS-2021-00033,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-BLR-2021-00127-000,FIR-BLR-2021-00127,CRM-0000172,Priya Kumar,ಅಮಲಾ ರಾವ್,58,F,,true,false,principal
ACC-FIR-HBL-2021-00039-000,FIR-HBL-2021-00039,CRM-0000185,Anita Tantri,ಸರಿತಾ ಭಟ್,73,F,,false,false,principal
ACC-FIR-MYS-2021-00034-000,FIR-MYS-2021-00034,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,true,principal
ACC-FIR-MGL-2021-00060-000,FIR-MGL-2021-00060,,Raghavendra Naik,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-CHB-2021-00014-000,FIR-CHB-2021-00014,CRM-0000170,Umesh Pillai,ಶ್ರೀಕಾಂತ್ ಕುಮಾರ್,31,M,,false,false,principal
ACC-FIR-MYS-2021-00035-000,FIR-MYS-2021-00035,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-MDY-2021-00013-000,FIR-MDY-2021-00013,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-BLG-2021-00059-000,FIR-BLG-2021-00059,CRM-0000091,Kiran Rao,ದೀಪಕ್ ಅಯ್ಯರ್,42,M,,true,false,principal
ACC-FIR-VKT-2021-00031-000,FIR-VKT-2021-00031,CRM-0000042,Ganesh Udupi,ನಾಗರಾಜ್ ರಾವ್,56,M,,false,false,principal
ACC-FIR-MYS-2021-00036-000,FIR-MYS-2021-00036,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-MDY-2021-00014-000,FIR-MDY-2021-00014,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-MGL-2021-00061-000,FIR-MGL-2021-00061,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-BLG-2021-00060-000,FIR-BLG-2021-00060,,Rohit Nayak,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-MYS-2021-00037-000,FIR-MYS-2021-00037,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-MDY-2021-00015-000,FIR-MDY-2021-00015,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-MGL-2021-00062-000,FIR-MGL-2021-00062,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-KLP-2021-00079-000,FIR-KLP-2021-00079,CRM-0000067,Nagaraj Prabhu,ಮಂಜುನಾಥ್ ಪಾಟೀಲ್,59,M,,false,true,principal
ACC-FIR-MDY-2021-00016-000,FIR-MDY-2021-00016,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-UDR-2021-00055-000,FIR-UDR-2021-00055,CRM-0000191,Vinay Adiga,ಮೋಹನ್ ಪಾಟೀಲ್,47,M,,true,true,principal
ACC-FIR-UDR-2021-00055-001,FIR-UDR-2021-00055,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,accomplice
ACC-FIR-UDR-2021-00055-002,FIR-UDR-2021-00055,CRM-0000014,Yogesh Raju,ಉಮೇಶ್ ನಂಬಿಯಾರ್,28,M,,false,false,accomplice
ACC-FIR-HSN-2021-00011-000,FIR-HSN-2021-00011,,Gaurav Thakur,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-KLP-2021-00080-000,FIR-KLP-2021-00080,CRM-0000148,Abhishek Udupi,ರೋಹಿತ್ ಪ್ರಭು,31,M,,false,false,principal
ACC-FIR-MGL-2021-00063-000,FIR-MGL-2021-00063,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,true,principal
ACC-FIR-BLRR-2021-00059-000,FIR-BLRR-2021-00059,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-KDG-2021-00003-000,FIR-KDG-2021-00003,CRM-0000032,Rohit Joshi,ಗೌರವ್ ಲಿಂಗಾಯತ್,41,M,,true,false,principal
ACC-FIR-RBG-2021-00055-000,FIR-RBG-2021-00055,CRM-0000122,Prashanth Shetty,ಗೌರವ್ ಕುಮಾರ್,26,M,,false,false,principal
ACC-FIR-MDY-2021-00017-000,FIR-MDY-2021-00017,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-MGL-2021-00064-000,FIR-MGL-2021-00064,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-BLRR-2021-00060-000,FIR-BLRR-2021-00060,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,true,principal
ACC-FIR-CTV-2021-00012-000,FIR-CTV-2021-00012,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-MDY-2021-00018-000,FIR-MDY-2021-00018,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-MGL-2021-00065-000,FIR-MGL-2021-00065,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,true,principal
ACC-FIR-CTV-2021-00013-000,FIR-CTV-2021-00013,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-HVR-2021-00003-000,FIR-HVR-2021-00003,,Sandeep Udupi,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-MGL-2021-00066-000,FIR-MGL-2021-00066,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-BLRR-2021-00061-000,FIR-BLRR-2021-00061,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,true,principal
ACC-FIR-CTV-2021-00014-000,FIR-CTV-2021-00014,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-MDY-2021-00019-000,FIR-MDY-2021-00019,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-MGL-2021-00067-000,FIR-MGL-2021-00067,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-BLRR-2021-00062-000,FIR-BLRR-2021-00062,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-MDY-2021-00020-000,FIR-MDY-2021-00020,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-BLRR-2021-00063-000,FIR-BLRR-2021-00063,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-HSN-2021-00012-000,FIR-HSN-2021-00012,CRM-0000080,Geetha Kamath,ಅನಿತಾ ಜೋಶಿ,73,F,,false,false,principal
ACC-FIR-MDY-2021-00021-000,FIR-MDY-2021-00021,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,true,principal
ACC-FIR-BLRR-2021-00064-000,FIR-BLRR-2021-00064,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,true,principal
ACC-FIR-CTV-2021-00015-000,FIR-CTV-2021-00015,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,true,principal
ACC-FIR-CKM-2021-00003-000,FIR-CKM-2021-00003,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,true,principal
ACC-FIR-MDY-2021-00022-000,FIR-MDY-2021-00022,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-BLRR-2021-00065-000,FIR-BLRR-2021-00065,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-CTV-2021-00016-000,FIR-CTV-2021-00016,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,true,principal
ACC-FIR-CKM-2021-00004-000,FIR-CKM-2021-00004,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,true,principal
ACC-FIR-MDY-2021-00023-000,FIR-MDY-2021-00023,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-MGL-2021-00068-000,FIR-MGL-2021-00068,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-BLRR-2021-00066-000,FIR-BLRR-2021-00066,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-CTV-2021-00017-000,FIR-CTV-2021-00017,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-CKM-2021-00005-000,FIR-CKM-2021-00005,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-MDY-2021-00024-000,FIR-MDY-2021-00024,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,true,principal
ACC-FIR-BLRR-2021-00067-000,FIR-BLRR-2021-00067,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-CTV-2021-00018-000,FIR-CTV-2021-00018,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-HBL-2021-00040-000,FIR-HBL-2021-00040,CRM-0000046,Rajesh Hegde,ಗೌರವ್ ಹೆಗಡೆ,37,M,,false,true,principal
ACC-FIR-BLRR-2021-00068-000,FIR-BLRR-2021-00068,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-CTV-2021-00019-000,FIR-CTV-2021-00019,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-CKM-2021-00006-000,FIR-CKM-2021-00006,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-BLRR-2021-00069-000,FIR-BLRR-2021-00069,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-CTV-2021-00020-000,FIR-CTV-2021-00020,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-BLR-2021-00128-000,FIR-BLR-2021-00128,CRM-0000201,Tejas Singh,ಗೌರವ್ ನಂಬಿಯಾರ್,47,M,,false,false,principal
ACC-FIR-MGL-2021-00069-000,FIR-MGL-2021-00069,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-BLRR-2021-00070-000,FIR-BLRR-2021-00070,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-CTV-2021-00021-000,FIR-CTV-2021-00021,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-CTV-2021-00022-000,FIR-CTV-2021-00022,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-CHB-2021-00015-000,FIR-CHB-2021-00015,CRM-0000196,Rohit Murthy,ಸಂದೀಪ್ ಭಟ್,46,M,,true,false,principal
ACC-FIR-RCR-2021-00027-000,FIR-RCR-2021-00027,CRM-0000172,Priya Kumar,ಅಮಲಾ ರಾವ್,58,F,,true,true,principal
ACC-FIR-CTV-2021-00023-000,FIR-CTV-2021-00023,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,true,principal
ACC-FIR-BLR2-2021-00037-000,FIR-BLR2-2021-00037,CRM-0000189,Shivakumar Rao,ಪ್ರಶಾಂತ್ ರೆಡ್ಡಿ,61,M,,false,false,principal
ACC-FIR-BLR2-2021-00038-000,FIR-BLR2-2021-00038,CRM-0000100,Mahesh Pillai,ಮಂಜುನಾಥ್ ಉಡುಪ,65,M,,true,false,principal
ACC-FIR-BLRR-2021-00071-000,FIR-BLRR-2021-00071,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-CTV-2021-00024-000,FIR-CTV-2021-00024,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-CKM-2021-00007-000,FIR-CKM-2021-00007,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-BLG-2021-00061-000,FIR-BLG-2021-00061,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,true,false,principal
ACC-FIR-BLRR-2021-00072-000,FIR-BLRR-2021-00072,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-CTV-2021-00025-000,FIR-CTV-2021-00025,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-BLR2-2021-00039-000,FIR-BLR2-2021-00039,CRM-0000210,Nirmala Naik,ಸರಿತಾ ಸ್ವಾಮಿ,46,F,,true,false,principal
ACC-FIR-BLR2-2021-00039-001,FIR-BLR2-2021-00039,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,accomplice
ACC-FIR-BLR2-2021-00039-002,FIR-BLR2-2021-00039,CRM-0000014,Yogesh Raju,ಉಮೇಶ್ ನಂಬಿಯಾರ್,28,M,,true,false,accomplice
ACC-FIR-BLR2-2021-00040-000,FIR-BLR2-2021-00040,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-MGL-2021-00070-000,FIR-MGL-2021-00070,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,true,principal
ACC-FIR-BLRR-2021-00073-000,FIR-BLRR-2021-00073,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-CTV-2021-00026-000,FIR-CTV-2021-00026,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-CTV-2021-00027-000,FIR-CTV-2021-00027,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,true,principal
ACC-FIR-BLR-2021-00129-000,FIR-BLR-2021-00129,,Suma Adiga,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-BLG-2021-00062-000,FIR-BLG-2021-00062,,Basavaraj Adiga,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-BLRR-2021-00074-000,FIR-BLRR-2021-00074,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,true,principal
ACC-FIR-CTV-2021-00028-000,FIR-CTV-2021-00028,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-BLR-2021-00130-000,FIR-BLR-2021-00130,,Jyothi Naik,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-CTV-2021-00029-000,FIR-CTV-2021-00029,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-MGL-2021-00071-000,FIR-MGL-2021-00071,CRM-0000020,Nagaraj Pillai,ಪ್ರಶಾಂತ್ ಅಡಿಗ,38,M,,false,false,principal
ACC-FIR-VJP-2021-00003-000,FIR-VJP-2021-00003,,Pooja Udupi,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-MGL-2021-00072-000,FIR-MGL-2021-00072,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-CTV-2021-00030-000,FIR-CTV-2021-00030,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-BLG-2021-00063-000,FIR-BLG-2021-00063,CRM-0000178,Suresh Tantri,ಕಿರಣ್ ಅಯ್ಯರ್,55,M,,true,false,principal
ACC-FIR-CTV-2021-00031-000,FIR-CTV-2021-00031,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-KLP-2021-00081-000,FIR-KLP-2021-00081,CRM-0000147,Ramesh Nayak,ಹರ್ಷ ಕುಮಾರ್,62,M,,false,true,principal
ACC-FIR-VKT-2021-00032-000,FIR-VKT-2021-00032,CRM-0000137,Radha Tantri,ಪ್ರಿಯಾ ವೊಕ್ಕಲಿಗ,58,F,,true,false,principal
ACC-FIR-HBL-2021-00041-000,FIR-HBL-2021-00041,CRM-0000135,Yogesh Kamath,ಸುರೇಶ್ ಅಡಿಗ,35,M,,false,true,principal
ACC-FIR-CTV-2021-00032-000,FIR-CTV-2021-00032,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-BLR-2021-00131-000,FIR-BLR-2021-00131,CRM-0000229,Ramesh Adiga,ಅಭಿಷೇಕ್ ಲಿಂಗಾಯತ್,39,M,,false,false,principal
ACC-FIR-KLP-2021-00082-000,FIR-KLP-2021-00082,CRM-0000067,Nagaraj Prabhu,ಮಂಜುನಾಥ್ ಪಾಟೀಲ್,59,M,,true,false,principal
ACC-FIR-MGL-2021-00073-000,FIR-MGL-2021-00073,CRM-0000068,Rajesh Thakur,ಉಮೇಶ್ ಜೋಶಿ,49,M,,true,false,principal
ACC-FIR-CTV-2021-00033-000,FIR-CTV-2021-00033,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,true,principal
ACC-FIR-CTV-2021-00034-000,FIR-CTV-2021-00034,CRM-0000043,Deepa Ayyar,ಮಧು ಪ್ರಭು,54,F,,false,false,principal
ACC-FIR-BLR-2021-00132-000,FIR-BLR-2021-00132,,Naveen Gowda,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-CTV-2021-00035-000,FIR-CTV-2021-00035,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-BDR-2021-00005-000,FIR-BDR-2021-00005,,Mohan Prabhu,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-MGL-2021-00074-000,FIR-MGL-2021-00074,CRM-0000233,Suma Aras,ಮಧು ವೊಕ್ಕಲಿಗ,38,F,,true,false,principal
ACC-FIR-MGL-2021-00074-001,FIR-MGL-2021-00074,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,accomplice
ACC-FIR-BLG-2021-00064-000,FIR-BLG-2021-00064,CRM-0000175,Ravi Raju,ಮಹೇಶ್ ನಂಬಿಯಾರ್,49,M,,false,false,principal
ACC-FIR-BLR2-2021-00041-000,FIR-BLR2-2021-00041,CRM-0000079,Prakash Prabhu,ನಾಗರಾಜ್ ಹೆಗಡೆ,64,M,,true,false,principal
ACC-FIR-BLR2-2021-00041-001,FIR-BLR2-2021-00041,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,true,accomplice
ACC-FIR-BLR2-2021-00041-002,FIR-BLR2-2021-00041,CRM-0000093,Seeta Vokkaliga,ರೇಖಾ ಕುಮಾರ್,17,F,,false,true,accomplice
ACC-FIR-KLP-2021-00083-000,FIR-KLP-2021-00083,CRM-0000217,Deepak Desai,ರೋಹಿತ್ ಕೃಷ್ಣಮೂರ್ತಿ,29,M,,true,false,principal
ACC-FIR-HBL-2021-00042-000,FIR-HBL-2021-00042,,Nagaraj Aras,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-BLR2-2021-00042-000,FIR-BLR2-2021-00042,CRM-0000131,Geetha Naik,ಲಕ್ಷ್ಮಿ ಅಯ್ಯರ್,34,F,,true,false,principal
