victim_id,fir_id,name_en,gender,age,phone,address,injury_type,property_lost,loss_amount_inr,citizen_id
VIC-FIR-MGL-2021-00018-001,FIR-MGL-2021-00018,Madhu Reddy,F,74,9039622109,"No. 106, Main Road, Karnataka",none,gold_jewellery,15819.18,
VIC-FIR-MGL-2021-00018-002,FIR-MGL-2021-00018,Vikram Ayyar,M,67,6576833118,"No. 156, Layout, Karnataka",none,mobile,7909.59,
VIC-FIR-RCR-2021-00003-000,FIR-RCR-2021-00003,Nirmala Swamy,F,52,7860918710,"No. 151, Cross, Karnataka",none,vehicle,5439.38,
VIC-FIR-RCR-2021-00003-001,FIR-RCR-2021-00003,Jyothi Ayyar,F,67,8304909244,"No. 180, Main Road, Karnataka",none,none,5439.38,
VIC-FIR-RCR-2021-00003-002,FIR-RCR-2021-00003,Kavitha Singh,F,40,6213185002,"No. 164, Main Road, Karnataka",none,mobile,2719.69,
VIC-FIR-BLR-2021-00069-000,FIR-BLR-2021-00069,Madhu Udupi,F,39,6823101663,"No. 105, Main Road, Karnataka",none,none,6064328.75,
VIC-FIR-BLR-2021-00069-001,FIR-BLR-2021-00069,Geetha Swamy,F,44,7650961256,"No. 94, Cross, Karnataka",none,mobile,6064328.75,
VIC-FIR-BLR-2021-00069-002,FIR-BLR-2021-00069,Shantha Swamy,F,43,7155131906,"No. 39, Cross, Karnataka",none,vehicle,3032164.375,
VIC-FIR-RCR-2021-00004-000,FIR-RCR-2021-00004,Anil Shastri,M,34,9962310754,"No. 44, Cross, Karnataka",none,none,941049.89,
VIC-FIR-RCR-2021-00004-001,FIR-RCR-2021-00004,Sangeetha Kumar,F,33,7200750717,"No. 85, Main Road, Karnataka",none,cash,941049.89,
VIC-FIR-RCR-2021-00004-002,FIR-RCR-2021-00004,Deepa Pillai,F,29,9364708940,"No. 18, Layout, Karnataka",none,none,470524.945,
VIC-FIR-HSN-2021-00004-000,FIR-HSN-2021-00004,Basavaraj Kumar,M,69,7729599004,"No. 152, Main Road, Karnataka",none,gold_jewellery,23879.62,
VIC-FIR-HSN-2021-00004-001,FIR-HSN-2021-00004,Akash Desai,M,67,7953010229,"No. 82, Cross, Karnataka",none,gold_jewellery,23879.62,
VIC-FIR-HSN-2021-00004-002,FIR-HSN-2021-00004,Rohit Udupi,M,26,7649422692,"No. 191, Cross, Karnataka",none,gold_jewellery,11939.81,
VIC-FIR-BLR-2021-00070-000,FIR-BLR-2021-00070,Sneha Kumar,F,34,7472418378,"No. 138, Cross, Karnataka",none,mobile,45124.79,
VIC-FIR-BLR-2021-00070-001,FIR-BLR-2021-00070,Manjunath Prabhu,M,70,6836692170,"No. 191, Main Road, Karnataka",none,mobile,45124.79,
VIC-FIR-BLR-2021-00070-002,FIR-BLR-2021-00070,Jyothi Sharma,F,24,9440938342,"No. 43, Cross, Karnataka",none,vehicle,22562.395,
VIC-FIR-VKT-2021-00008-000,FIR-VKT-2021-00008,Rohit Gowda,M,19,8075429930,"No. 200, Main Road, Karnataka",none,mobile,808.68,
VIC-FIR-VKT-2021-00008-001,FIR-VKT-2021-00008,Shruthi Udupi,F,48,6969548047,"No. 182, Layout, Karnataka",none,mobile,808.68,
VIC-FIR-BLR2-2021-00015-000,FIR-BLR2-2021-00015,Rekha Kamath,F,21,8401170363,"No. 157, Layout, Karnataka",none,cash,3403971.32,
VIC-FIR-BLR2-2021-00015-001,FIR-BLR2-2021-00015,Ganesh Patil,M,47,7659120783,"No. 144, Layout, Karnataka",none,vehicle,3403971.32,
VIC-FIR-BLR-2021-00071-000,FIR-BLR-2021-00071,Nagaraj Murthy,M,66,9425942235,"No. 17, Cross, Karnataka",none,mobile,1803768.72,
VIC-FIR-BLR-2021-00071-001,FIR-BLR-2021-00071,Rekha Desai,F,21,6704718602,"No. 87, Layout, Karnataka",none,none,1803768.72,
VIC-FIR-BLR-2021-00071-002,FIR-BLR-2021-00071,Anita Gowda,F,20,7027773186,"No. 28, Cross, Karnataka",none,none,901884.36,
VIC-FIR-UDR-2021-00032-000,FIR-UDR-2021-00032,Bharathi Krishnamurthy,F,54,6691596855,"No. 62, Main Road, Karnataka",none,none,41231.84,
VIC-FIR-UDR-2021-00032-001,FIR-UDR-2021-00032,Prashanth Singh,M,41,9076758603,"No. 141, Main Road, Karnataka",none,mobile,41231.84,
VIC-FIR-HSN-2021-00005-000,FIR-HSN-2021-00005,Kiran Nayak,M,53,7298435209,"No. 49, Main Road, Karnataka",none,none,299.9,
VIC-FIR-HSN-2021-00005-001,FIR-HSN-2021-00005,Anita Nayak,F,24,9823981140,"No. 60, Layout, Karnataka",none,vehicle,299.9,
VIC-FIR-UDR-2021-00033-000,FIR-UDR-2021-00033,Vinay Naik,M,63,8168277156,"No. 1, Layout, Karnataka",none,vehicle,6388.07,
VIC-FIR-UDR-2021-00033-001,FIR-UDR-2021-00033,Arjun Verma,M,25,9167815284,"No. 86, Main Road, Karnataka",none,gold_jewellery,6388.07,
VIC-FIR-UDR-2021-00033-002,FIR-UDR-2021-00033,Saritha Ayyar,F,64,7213924133,"No. 144, Layout, Karnataka",none,mobile,3194.035,
VIC-FIR-HSN-2021-00006-000,FIR-HSN-2021-00006,Deepa Pillai,F,39,8146558863,"No. 61, Cross, Karnataka",none,vehicle,715.01,
VIC-FIR-HSN-2021-00006-001,FIR-HSN-2021-00006,Prashanth Kumar,M,18,9019308704,"No. 140, Main Road, Karnataka",none,cash,715.01,
VIC-FIR-UDR-2021-00034-000,FIR-UDR-2021-00034,Seeta Swamy,F,43,8860427754,"No. 109, Cross, Karnataka",none,vehicle,34193.13,
VIC-FIR-HSN-2021-00007-000,FIR-HSN-2021-00007,Manjunath Nambiar,M,34,7087836236,"No. 120, Layout, Karnataka",none,gold_jewellery,278.02,
VIC-FIR-BLR2-2021-00016-000,FIR-BLR2-2021-00016,Amala Swamy,F,62,9155431681,"No. 187, Main Road, Karnataka",none,none,1689430.17,
VIC-FIR-BLR2-2021-00016-001,FIR-BLR2-2021-00016,Seeta Adiga,F,58,9635317864,"No. 185, Main Road, Karnataka",none,mobile,1689430.17,
VIC-FIR-MYS-2021-00020-000,FIR-MYS-2021-00020,Mahesh Rao,M,19,7574815525,"No. 176, Layout, Karnataka",minor,gold_jewellery,43583.61,
VIC-FIR-HSN-2021-00008-000,FIR-HSN-2021-00008,Umesh Kumar,M,21,9282605089,"No. 198, Main Road, Karnataka",none,vehicle,902.76,
VIC-FIR-HSN-2021-00008-001,FIR-HSN-2021-00008,Jyothi Shastri,F,53,9719905130,"No. 159, Layout, Karnataka",none,cash,902.76,
VIC-FIR-BLG-2021-00011-000,FIR-BLG-2021-00011,Jyothi Gowda,F,44,8955062044,"No. 121, Main Road, Karnataka",none,mobile,1373219.78,
VIC-FIR-BLR2-2021-00017-000,FIR-BLR2-2021-00017,Ganesh Murthy,M,18,6409239100,"No. 83, Cross, Karnataka",none,cash,4120948.09,
VIC-FIR-BLR-2021-00072-000,FIR-BLR-2021-00072,Rajesh Ayyar,M,66,7587568427,"No. 83, Cross, Karnataka",none,vehicle,43916.5,
VIC-FIR-HBL-2021-00015-000,FIR-HBL-2021-00015,Rajesh Raju,M,57,9937838207,"No. 163, Main Road, Karnataka",grievous,gold_jewellery,44951.68,
VIC-FIR-HBL-2021-00016-000,FIR-HBL-2021-00016,Kiran Lingayat,M,70,6195468490,"No. 196, Layout, Karnataka",none,gold_jewellery,3516639.68,
VIC-FIR-HBL-2021-00016-001,FIR-HBL-2021-00016,Ramesh Udupi,M,34,8562607132,"No. 83, Layout, Karnataka",none,vehicle,3516639.68,
VIC-FIR-MDY-2021-00001-000,FIR-MDY-2021-00001,Madhu Singh,F,33,7014834958,"No. 13, Cross, Karnataka",none,vehicle,1608376.31,
VIC-FIR-MDY-2021-00001-001,FIR-MDY-2021-00001,Gaurav Aras,M,26,6157452225,"No. 64, Layout, Karnataka",none,mobile,1608376.31,
VIC-FIR-HBL-2021-00017-000,FIR-HBL-2021-00017,Ajay Aras,M,42,6120540338,"No. 69, Layout, Karnataka",minor,vehicle,1035890.42,
VIC-FIR-HBL-2021-00017-001,FIR-HBL-2021-00017,Geetha Ayyar,F,52,6902856810,"No. 24, Layout, Karnataka",minor,mobile,1035890.42,
VIC-FIR-BLR-2021-00073-000,FIR-BLR-2021-00073,Saritha Kumar,F,71,7632563649,"No. 61, Cross, Karnataka",none,none,96182.52,
VIC-FIR-BLR-2021-00073-001,FIR-BLR-2021-00073,Abhishek Shetty,M,68,8901160338,"No. 72, Cross, Karnataka",none,mobile,96182.52,
VIC-FIR-BLR-2021-00073-002,FIR-BLR-2021-00073,Nirmala Lingayat,F,33,7729043963,"No. 106, Cross, Karnataka",none,mobile,48091.26,
VIC-FIR-BLR-2021-00074-000,FIR-BLR-2021-00074,Nagaraj Aras,M,56,8338335262,"No. 103, Cross, Karnataka",none,none,346.01,
VIC-FIR-BLR-2021-00074-001,FIR-BLR-2021-00074,Kavitha Rao,F,59,7846184402,"No. 120, Main Road, Karnataka",none,vehicle,346.01,
VIC-FIR-MGL-2021-00019-000,FIR-MGL-2021-00019,Deepak Lingayat,M,42,7736253533,"No. 5, Cross, Karnataka",none,cash,3925.8,
VIC-FIR-HBL-2021-00018-000,FIR-HBL-2021-00018,Deepak Krishnamurthy,M,56,6350557838,"No. 70, Cross, Karnataka",none,vehicle,19944466.95,
VIC-FIR-HBL-2021-00018-001,FIR-HBL-2021-00018,Nirmala Krishnamurthy,F,40,6910115510,"No. 7, Layout, Karnataka",none,vehicle,19944466.95,
VIC-FIR-UDR-2021-00035-000,FIR-UDR-2021-00035,Nitya Prabhu,F,61,7515555772,"No. 89, Layout, Karnataka",none,none,2077.46,
VIC-FIR-UDR-2021-00035-001,FIR-UDR-2021-00035,Srikanth Vokkaliga,M,41,7437713627,"No. 122, Main Road, Karnataka",none,none,2077.46,
VIC-FIR-UDR-2021-00035-002,FIR-UDR-2021-00035,Shruthi Shetty,F,57,6091479619,"No. 191, Layout, Karnataka",none,cash,1038.73,
VIC-FIR-MGL-2021-00020-000,FIR-MGL-2021-00020,Akash Gowda,M,57,8360814704,"No. 54, Layout, Karnataka",none,cash,92122.95,
VIC-FIR-BLR-2021-00075-000,FIR-BLR-2021-00075,Jyothi Rao,F,54,6301111072,"No. 123, Main Road, Karnataka",none,mobile,46286.42,
VIC-FIR-BLR-2021-00076-000,FIR-BLR-2021-00076,Radha Ayyar,F,53,7833073829,"No. 139, Cross, Karnataka",grievous,cash,13318.47,
VIC-FIR-BLR-2021-00076-001,FIR-BLR-2021-00076,Mahesh Krishnamurthy,M,49,6432304848,"No. 77, Cross, Karnataka",grievous,none,13318.47,
VIC-FIR-BLR-2021-00076-002,FIR-BLR-2021-00076,Anjali Bhat,F,48,8987791995,"No. 31, Cross, Karnataka",grievous,none,6659.235,
VIC-FIR-MDY-2021-00002-000,FIR-MDY-2021-00002,Priya Raju,F,55,7136127238,"No. 108, Main Road, Karnataka",none,mobile,31968.0,
VIC-FIR-UDR-2021-00036-000,FIR-UDR-2021-00036,Harsh Thakur,M,19,8576702449,"No. 11, Layout, Karnataka",none,cash,34599869.62,
VIC-FIR-MGL-2021-00021-000,FIR-MGL-2021-00021,Satish Nambiar,M,48,6082998968,"No. 92, Layout, Karnataka",none,gold_jewellery,18770.22,
VIC-FIR-MDY-2021-00003-000,FIR-MDY-2021-00003,Nirmala Krishnamurthy,F,62,8254509934,"No. 200, Cross, Karnataka",none,mobile,11054.56,
VIC-FIR-MDY-2021-00004-000,FIR-MDY-2021-00004,Ajay Gowda,M,25,9375156305,"No. 105, Layout, Karnataka",none,cash,35830.07,
VIC-FIR-MDY-2021-00004-001,FIR-MDY-2021-00004,Prashanth Bhat,M,40,6813392528,"No. 177, Main Road, Karnataka",none,vehicle,35830.07,
VIC-FIR-MDY-2021-00004-002,FIR-MDY-2021-00004,Ravi Prabhu,M,50,6062192530,"No. 115, Cross, Karnataka",none,gold_jewellery,17915.035,
VIC-FIR-UDR-2021-00037-000,FIR-UDR-2021-00037,Ravi Udupi,M,74,6669295798,"No. 95, Cross, Karnataka",minor,none,40660.44,
VIC-FIR-UDR-2021-00037-001,FIR-UDR-2021-00037,Vidya Naik,F,60,7031958201,"No. 116, Layout, Karnataka",minor,cash,40660.44,
VIC-FIR-UDR-2021-00037-002,FIR-UDR-2021-00037,Umesh Rao,M,45,8896607973,"No. 132, Layout, Karnataka",minor,cash,20330.22,
VIC-FIR-UDR-2021-00038-000,FIR-UDR-2021-00038,Satish Krishnamurthy,M,45,7721212356,"No. 65, Cross, Karnataka",none,vehicle,151329.15,
VIC-FIR-MDY-2021-00005-000,FIR-MDY-2021-00005,Arjun Lingayat,M,60,7555051226,"No. 128, Cross, Karnataka",none,none,15692.35,
VIC-FIR-MDY-2021-00005-001,FIR-MDY-2021-00005,Radha Singh,F,47,8847904186,"No. 157, Cross, Karnataka",none,cash,15692.35,
VIC-FIR-UDR-2021-00039-000,FIR-UDR-2021-00039,Vikram Shetty,M,54,8609769720,"No. 56, Main Road, Karnataka",none,cash,193677.31,
VIC-FIR-HBL-2021-00019-000,FIR-HBL-2021-00019,Raghavendra Tantri,M,20,6984786315,"No. 88, Main Road, Karnataka",none,cash,225705.43,
VIC-FIR-HBL-2021-00019-001,FIR-HBL-2021-00019,Sneha Lingayat,F,60,8113917679,"No. 172, Cross, Karnataka",none,cash,225705.43,
VIC-FIR-MGL-2021-00022-000,FIR-MGL-2021-00022,Manjunath Patil,M,65,8405180840,"No. 64, Main Road, Karnataka",none,none,8642.92,
VIC-FIR-MGL-2021-00022-001,FIR-MGL-2021-00022,Priya Udupi,F,38,8427222017,"No. 91, Cross, Karnataka",none,none,8642.92,
VIC-FIR-MDY-2021-00006-000,FIR-MDY-2021-00006,Saritha Lingayat,F,46,7811793757,"No. 38, Main Road, Karnataka",none,gold_jewellery,16698.75,
VIC-FIR-MDY-2021-00006-001,FIR-MDY-2021-00006,Vikram Sharma,M,28,7969450476,"No. 55, Main Road, Karnataka",none,mobile,16698.75,
VIC-FIR-MDY-2021-00006-002,FIR-MDY-2021-00006,Shivakumar Udupi,M,35,7699245764,"No. 116, Cross, Karnataka",none,mobile,8349.375,
VIC-FIR-MDY-2021-00007-000,FIR-MDY-2021-00007,Ajay Murthy,M,54,6056496425,"No. 20, Layout, Karnataka",none,mobile,1518.81,
VIC-FIR-MDY-2021-00007-001,FIR-MDY-2021-00007,Madhu Sharma,F,45,7429764717,"No. 104, Main Road, Karnataka",none,vehicle,1518.81,
VIC-FIR-MDY-2021-00007-002,FIR-MDY-2021-00007,Rajesh Shetty,M,42,9739584045,"No. 181, Main Road, Karnataka",none,vehicle,759.405,
VIC-FIR-VKT-2021-00009-000,FIR-VKT-2021-00009,Pooja Joshi,F,52,8155196581,"No. 133, Layout, Karnataka",none,gold_jewellery,15868.72,
VIC-FIR-VKT-2021-00009-001,FIR-VKT-2021-00009,Lakshmi Naik,F,58,9170353836,"No. 95, Main Road, Karnataka",none,gold_jewellery,15868.72,
VIC-FIR-MDY-2021-00008-000,FIR-MDY-2021-00008,Arjun Naik,M,53,6236457623,"No. 4, Main Road, Karnataka",none,vehicle,25792.57,
VIC-FIR-VKT-2021-00010-000,FIR-VKT-2021-00010,Basavaraj Desai,M,72,8393313961,"No. 93, Cross, Karnataka",none,cash,5579.76,
VIC-FIR-HSN-2021-00009-000,FIR-HSN-2021-00009,Swathi Reddy,F,19,7068438129,"No. 6, Cross, Karnataka",none,cash,260.71,
VIC-FIR-MDY-2021-00009-000,FIR-MDY-2021-00009,Geetha Krishnamurthy,F,61,8706114348,"No. 120, Main Road, Karnataka",none,none,47820.56,
VIC-FIR-MDY-2021-00009-001,FIR-MDY-2021-00009,Arjun Vokkaliga,M,46,6720220261,"No. 153, Cross, Karnataka",none,mobile,47820.56,
VIC-FIR-VKT-2021-00011-000,FIR-VKT-2021-00011,Ramesh Verma,M,28,9773088203,"No. 113, Cross, Karnataka",none,vehicle,36692.02,
VIC-FIR-VKT-2021-00011-001,FIR-VKT-2021-00011,Shivakumar Shastri,M,39,6826860909,"No. 53, Main Road, Karnataka",none,mobile,36692.02,
VIC-FIR-RCR-2021-00005-000,FIR-RCR-2021-00005,Harsh Naik,M,20,9264404605,"No. 112, Cross, Karnataka",none,cash,11579.05,
VIC-FIR-RCR-2021-00005-001,FIR-RCR-2021-00005,Vikram Ayyar,M,45,9787405675,"No. 49, Main Road, Karnataka",none,none,11579.05,
VIC-FIR-MGL-2021-00023-000,FIR-MGL-2021-00023,Suresh Sharma,M,61,6801427010,"No. 117, Cross, Karnataka",none,cash,191017.65,
VIC-FIR-VKT-2021-00012-000,FIR-VKT-2021-00012,Ganesh Bhat,M,63,9980606639,"No. 181, Layout, Karnataka",none,gold_jewellery,16046.9,
VIC-FIR-VKT-2021-00012-001,FIR-VKT-2021-00012,Mohan Murthy,M,59,8867136184,"No. 74, Layout, Karnataka",none,mobile,16046.9,
VIC-FIR-RCR-2021-00006-000,FIR-RCR-2021-00006,Nagaraj Singh,M,54,9769497350,"No. 137, Cross, Karnataka",none,cash,1818.24,
VIC-FIR-VKT-2021-00013-000,FIR-VKT-2021-00013,Sujatha Patil,F,73,6973443145,"No. 156, Layout, Karnataka",none,none,48084.86,
VIC-FIR-VKT-2021-00013-001,FIR-VKT-2021-00013,Nagaraj Rao,M,56,9708437116,"No. 189, Cross, Karnataka",none,vehicle,48084.86,
VIC-FIR-RCR-2021-00007-000,FIR-RCR-2021-00007,Anita Shetty,F,65,7969093116,"No. 176, Main Road, Karnataka",none,cash,48833.02,
VIC-FIR-HBL-2021-00020-000,FIR-HBL-2021-00020,Yogesh Krishnamurthy,M,62,7636507566,"No. 139, Cross, Karnataka",none,cash,73476.02,
VIC-FIR-HBL-2021-00020-001,FIR-HBL-2021-00020,Srikanth Udupi,M,18,7093629009,"No. 12, Cross, Karnataka",none,gold_jewellery,73476.02,
VIC-FIR-MGL-2021-00024-000,FIR-MGL-2021-00024,Srikanth Joshi,M,67,6077134208,"No. 13, Cross, Karnataka",none,mobile,116444.44,
VIC-FIR-MGL-2021-00024-001,FIR-MGL-2021-00024,Prakash Desai,M,67,6960217922,"No. 55, Cross, Karnataka",none,gold_jewellery,116444.44,
VIC-FIR-MGL-2021-00024-002,FIR-MGL-2021-00024,Priya Patil,F,32,9904537974,"No. 181, Layout, Karnataka",none,vehicle,58222.22,
VIC-FIR-VKT-2021-00014-000,FIR-VKT-2021-00014,Rekha Shastri,F,32,7240576755,"No. 184, Cross, Karnataka",none,cash,36488.17,
VIC-FIR-RCR-2021-00008-000,FIR-RCR-2021-00008,Rajesh Tantri,M,54,6437754720,"No. 167, Layout, Karnataka",none,none,27752.95,
VIC-FIR-RCR-2021-00008-001,FIR-RCR-2021-00008,Shantha Desai,F,38,6586684224,"No. 10, Cross, Karnataka",none,vehicle,27752.95,
VIC-FIR-BLR-2021-00077-000,FIR-BLR-2021-00077,Anita Tantri,F,62,6340827341,"No. 114, Layout, Karnataka",none,cash,69014.59,
VIC-FIR-VKT-2021-00015-000,FIR-VKT-2021-00015,Manjunath Tantri,M,43,7473292958,"No. 96, Main Road, Karnataka",none,vehicle,39950.59,
VIC-FIR-BLRR-2021-00026-000,FIR-BLRR-2021-00026,Radha Rao,F,33,7337610298,"No. 177, Cross, Karnataka",grievous,none,407826.04,
VIC-FIR-BLRR-2021-00026-001,FIR-BLRR-2021-00026,Vikram Pillai,M,44,8433055091,"No. 33, Layout, Karnataka",grievous,vehicle,407826.04,
VIC-FIR-VKT-2021-00016-000,FIR-VKT-2021-00016,Gaurav Hegde,M,67,6039946340,"No. 1, Main Road, Karnataka",none,cash,8293.21,
VIC-FIR-VKT-2021-00016-001,FIR-VKT-2021-00016,Madhu Reddy,F,69,7774836113,"No. 169, Main Road, Karnataka",none,none,8293.21,
VIC-FIR-VKT-2021-00016-002,FIR-VKT-2021-00016,Anil Aras,M,73,6692763627,"No. 153, Main Road, Karnataka",none,mobile,4146.605,
VIC-FIR-RCR-2021-00009-000,FIR-RCR-2021-00009,Nagaraj Bhat,M,35,8998502810,"No. 113, Layout, Karnataka",none,mobile,29806.08,
VIC-FIR-VKT-2021-00017-000,FIR-VKT-2021-00017,Sangeetha Vokkaliga,F,32,8427104877,"No. 36, Layout, Karnataka",none,vehicle,31811.09,
VIC-FIR-RCR-2021-00010-000,FIR-RCR-2021-00010,Basavaraj Singh,M,49,8654301555,"No. 167, Layout, Karnataka",none,gold_jewellery,43738.44,
VIC-FIR-RCR-2021-00010-001,FIR-RCR-2021-00010,Rekha Joshi,F,64,8320635527,"No. 12, Cross, Karnataka",none,none,43738.44,
VIC-FIR-VKT-2021-00018-000,FIR-VKT-2021-00018,Gaurav Nayak,M,50,7493608274,"No. 28, Layout, Karnataka",none,vehicle,46068.44,
VIC-FIR-VKT-2021-00018-001,FIR-VKT-2021-00018,Madhu Naik,F,40,8467176740,"No. 114, Cross, Karnataka",none,mobile,46068.44,
VIC-FIR-VKT-2021-00018-002,FIR-VKT-2021-00018,Sangeetha Kumar,F,44,8132474093,"No. 68, Layout, Karnataka",none,none,23034.22,
VIC-FIR-RCR-2021-00011-000,FIR-RCR-2021-00011,Deepa Verma,F,42,7565838129,"No. 55, Cross, Karnataka",none,none,3521.06,
VIC-FIR-RCR-2021-00011-001,FIR-RCR-2021-00011,Bharathi Shastri,F,58,7398858444,"No. 111, Layout, Karnataka",none,mobile,3521.06,
VIC-FIR-RCR-2021-00011-002,FIR-RCR-2021-00011,Shantha Patil,F,27,6304368015,"No. 123, Layout, Karnataka",none,vehicle,1760.53,
VIC-FIR-VKT-2021-00019-000,FIR-VKT-2021-00019,Sandeep Joshi,M,19,7466558321,"No. 41, Cross, Karnataka",none,mobile,34239.12,
VIC-FIR-RCR-2021-00012-000,FIR-RCR-2021-00012,Bharathi Murthy,F,59,9476870338,"No. 121, Layout, Karnataka",none,none,46812.59,
VIC-FIR-RCR-2021-00012-001,FIR-RCR-2021-00012,Meera Lingayat,F,36,9634124394,"No. 190, Layout, Karnataka",none,none,46812.59,
VIC-FIR-RCR-2021-00012-002,FIR-RCR-2021-00012,Suma Pillai,F,73,7289955929,"No. 44, Layout, Karnataka",none,gold_jewellery,23406.295,
VIC-FIR-VKT-2021-00020-000,FIR-VKT-2021-00020,Anita Gowda,F,26,9224450373,"No. 88, Cross, Karnataka",none,cash,1264.35,
VIC-FIR-RCR-2021-00013-000,FIR-RCR-2021-00013,Rajesh Nambiar,M,72,6210486355,"No. 162, Main Road, Karnataka",none,vehicle,42702.62,
VIC-FIR-RCR-2021-00013-001,FIR-RCR-2021-00013,Harsh Prabhu,M,46,7122360534,"No. 43, Layout, Karnataka",none,vehicle,42702.62,
VIC-FIR-BLR-2021-00078-000,FIR-BLR-2021-00078,Priya Ayyar,F,27,9299654937,"No. 134, Main Road, Karnataka",minor,gold_jewellery,38293.09,
VIC-FIR-BLR-2021-00078-001,FIR-BLR-2021-00078,Deepak Patil,M,23,6121206659,"No. 24, Layout, Karnataka",grievous,gold_jewellery,38293.09,
VIC-FIR-VKT-2021-00021-000,FIR-VKT-2021-00021,Bharathi Tantri,F,58,7153624236,"No. 114, Layout, Karnataka",none,gold_jewellery,8393.1,
VIC-FIR-VKT-2021-00021-001,FIR-VKT-2021-00021,Ajay Nambiar,M,58,7715371139,"No. 38, Cross, Karnataka",none,mobile,8393.1,
VIC-FIR-VKT-2021-00021-002,FIR-VKT-2021-00021,Akash Lingayat,M,57,8422372155,"No. 40, Cross, Karnataka",none,mobile,4196.55,
VIC-FIR-RCR-2021-00014-000,FIR-RCR-2021-00014,Shantha Krishnamurthy,F,66,9149446782,"No. 195, Layout, Karnataka",none,none,14714.29,
VIC-FIR-RCR-2021-00014-001,FIR-RCR-2021-00014,Amala Ayyar,F,50,9476355116,"No. 137, Cross, Karnataka",none,gold_jewellery,14714.29,
VIC-FIR-BLG-2021-00012-000,FIR-BLG-2021-00012,Prashanth Swamy,M,70,9144492166,"No. 30, Main Road, Karnataka",none,gold_jewellery,4643879.7,
VIC-FIR-BLG-2021-00012-001,FIR-BLG-2021-00012,Manjunath Kumar,M,20,6521115786,"No. 173, Cross, Karnataka",none,gold_jewellery,4643879.7,
VIC-FIR-VKT-2021-00022-000,FIR-VKT-2021-00022,Sangeetha Patil,F,65,7280250684,"No. 6, Layout, Karnataka",none,vehicle,1995.08,
VIC-FIR-VKT-2021-00022-001,FIR-VKT-2021-00022,Mohan Joshi,M,51,8374868668,"No. 50, Main Road, Karnataka",none,mobile,1995.08,
VIC-FIR-VKT-2021-00022-002,FIR-VKT-2021-00022,Bharathi Udupi,F,64,7377694641,"No. 157, Cross, Karnataka",none,cash,997.54,
VIC-FIR-RCR-2021-00015-000,FIR-RCR-2021-00015,Vidya Kumar,F,28,7814911179,"No. 95, Main Road, Karnataka",none,mobile,44152.02,
VIC-FIR-RCR-2021-00015-001,FIR-RCR-2021-00015,Mohan Udupi,M,42,7934734228,"No. 74, Cross, Karnataka",none,cash,44152.02,
VIC-FIR-RCR-2021-00015-002,FIR-RCR-2021-00015,Shantha Vokkaliga,F,71,9073820478,"No. 162, Main Road, Karnataka",none,mobile,22076.01,
VIC-FIR-RBG-2021-00033-000,FIR-RBG-2021-00033,Amala Lingayat,F,41,6943769214,"No. 22, Layout, Karnataka",none,gold_jewellery,5577.97,
VIC-FIR-RBG-2021-00033-001,FIR-RBG-2021-00033,Tejas Aras,M,20,6984204377,"No. 78, Main Road, Karnataka",none,mobile,5577.97,
VIC-FIR-RBG-2021-00033-002,FIR-RBG-2021-00033,Sandeep Adiga,M,64,9861455845,"No. 111, Main Road, Karnataka",none,mobile,2788.985,
VIC-FIR-VKT-2021-00023-000,FIR-VKT-2021-00023,Shantha Pillai,F,37,6029784976,"No. 73, Layout, Karnataka",none,vehicle,35931.55,
VIC-FIR-BLR-2021-00079-000,FIR-BLR-2021-00079,Radha Lingayat,F,22,6622737918,"No. 139, Cross, Karnataka",none,vehicle,31380.83,
VIC-FIR-VKT-2021-00024-000,FIR-VKT-2021-00024,Basavaraj Aras,M,54,9035963172,"No. 129, Layout, Karnataka",none,gold_jewellery,16306.01,
VIC-FIR-VKT-2021-00024-001,FIR-VKT-2021-00024,Srikanth Hegde,M,33,7002298513,"No. 27, Main Road, Karnataka",none,mobile,16306.01,
VIC-FIR-VKT-2021-00024-002,FIR-VKT-2021-00024,Shivakumar Adiga,M,58,9131497643,"No. 156, Cross, Karnataka",none,none,8153.005,
VIC-FIR-RCR-2021-00016-000,FIR-RCR-2021-00016,Seeta Shastri,F,52,9135445091,"No. 34, Layout, Karnataka",none,mobile,3002.26,
VIC-FIR-VKT-2021-00025-000,FIR-VKT-2021-00025,Anita Thakur,F,45,8702791791,"No. 41, Layout, Karnataka",none,mobile,35908.32,
VIC-FIR-VKT-2021-00025-001,FIR-VKT-2021-00025,Vikram Lingayat,M,52,8055428991,"No. 7, Cross, Karnataka",none,cash,35908.32,
VIC-FIR-VKT-2021-00025-002,FIR-VKT-2021-00025,Ajay Prabhu,M,52,9356164669,"No. 126, Main Road, Karnataka",none,none,17954.16,
VIC-FIR-RCR-2021-00017-000,FIR-RCR-2021-00017,Deepa Udupi,F,27,8627035520,"No. 2, Cross, Karnataka",none,gold_jewellery,39102.74,
VIC-FIR-RCR-2021-00017-001,FIR-RCR-2021-00017,Mahesh Rao,M,38,9165137036,"No. 48, Main Road, Karnataka",none,cash,39102.74,
VIC-FIR-RCR-2021-00017-002,FIR-RCR-2021-00017,Nagaraj Krishnamurthy,M,44,6992918677,"No. 112, Cross, Karnataka",none,mobile,19551.37,
VIC-FIR-VKT-2021-00026-000,FIR-VKT-2021-00026,Shantha Raju,F,35,9663670622,"No. 47, Cross, Karnataka",none,cash,6816.27,
