citizen_id,name_en,name_kn,first_name_en,last_name_en,gender,dob,age,aadhaar,dl_number,phone_primary,phone_secondary,occupation,socioeconomic_class,religion,caste,education,district_id,district_name,taluk,station_id,home_lat,home_lng,home_address,bank_account,upi_id,is_migrant
CIT-00000870,Geetha Sharma,ರಾಧಾ ಕಾಮತ್,Geetha,Sharma,F,1987-03-17,39,751462301371,,6613148971,,Unemployed,lower_middle,Other,Vokkaliga,Post Graduate,KA-MYS,Mysuru,Mysuru,STN-KA-MYS-0000,11.83812,76.737531,"No. 141, Nagar, Mysuru, Mysuru - 572460",932766526853074,,false
CIT-00000871,Nitya Sharma,ಭಾರತಿ ಅಯ್ಯರ್,Nitya,Sharma,F,1973-12-07,52,394723524880,,6299718933,,Retired,upper_middle,Hindu,Lingayat,Professional,KA-KLP,Kalaburagi,Kalaburagi,STN-KA-KLP-0004,17.067859,77.001865,"No. 77, 1st Stage, Kalaburagi, Kalaburagi - 574984",19631429185168,6299718933@upi,false
CIT-00000872,Nitya Ayyar,ಮಧು ಪ್ರಭು,Nitya,Ayyar,F,2001-07-03,25,952851329097,,8296894572,9260718709,Security Guard,lower_middle,Buddhist,General,Diploma,KA-RCR,Raichur,Raichur,STN-KA-RCR-0002,15.902709,77.415826,"No. 328, Cross Street, Raichur, Raichur - 596163",,,false
CIT-00000873,Meera Pillai,ಗೀತಾ ಪ್ರಭು,Meera,Pillai,F,1995-10-22,30,816764568794,,6345094832,,Homemaker,upper,Jain,Bovi,PUC,KA-BLR,Bengaluru Urban,Rajarajeshwari Nagar,STN-KA-BLR-0050,13.008164,77.710575,"No. 436, Layout, Rajarajeshwari Nagar, Bengaluru Urban - 563201",85767863405829,,false
CIT-00000874,Deepak Udupi,ಹರ್ಷ ವೊಕ್ಕಲಿಗ,Deepak,Udupi,M,2003-12-13,22,273707434875,KA3820138443657,7401099866,,Doctor,lower,Hindu,Bovi,Professional,KA-BLR,Bengaluru Urban,Yelahanka,STN-KA-BLR-0039,12.97122,77.665021,"No. 406, Layout, Yelahanka, Bengaluru Urban - 572913",0029809655904216,,false
CIT-00000875,Ravi Verma,ರಮೇಶ್ ರೆಡ್ಡಿ,Ravi,Verma,M,1972-09-28,53,442781083000,KA2620219679976,7982161199,,Engineer,lower_middle,Christian,Kuruba,Diploma,KA-BLR2,Ballari,Hagaribommanahalli,STN-KA-BLR2-0012,14.913517,76.732099,"No. 67, Layout, Hagaribommanahalli, Ballari - 595631",53714227690362,raviverm@okhdfcbank,false
CIT-00000876,Kavitha Swamy,ಸುಜಾತಾ ಸ್ವಾಮಿ,Kavitha,Swamy,F,1998-08-05,27,717399205177,KA1420197235575,6236031650,,Shop Keeper,upper_middle,Hindu,Others,Professional,KA-VJP,Vijayapura,Basavana Bagewadi,STN-KA-VJP-0006,16.746087,75.925956,"No. 29, Nagar, Basavana Bagewadi, Vijayapura - 591738",88874944231,,false
CIT-00000877,Anil Raju,ನಾಗರಾಜ್ ವೊಕ್ಕಲಿಗ,Anil,Raju,M,2010-01-31,16,588705676802,,9987634865,8722303085,Student,lower_middle,Buddhist,Others,Illiterate,KA-MYS,Mysuru,T Narsipur,STN-KA-MYS-0022,12.450424,76.917821,"No. 404, Layout, T Narsipur, Mysuru - 564017",34723312278,9987634865@upi,false
CIT-00000878,Gaurav Aras,ಕಿರಣ್ ಮೂರ್ತಿ,Gaurav,Aras,M,1980-03-31,46,800930374006,KA2420131396368,9856838905,6526866765,Driver,BPL,Jain,Others,Professional,KA-BLR2,Ballari,Sandur,STN-KA-BLR2-0018,15.493733,76.546433,"No. 283, 1st Stage, Sandur, Ballari - 571213",3924948403133837,,false
CIT-00000879,Arjun Prabhu,ತೇಜಸ್ ತಂತ್ರಿ,Arjun,Prabhu,M,1965-02-25,61,445795170649,,6654636805,,Government Employee,middle,Jain,General,Graduate,KA-BLR2,Ballari,Sandur,STN-KA-BLR2-0017,14.934832,76.522485,"No. 466, Layout, Sandur, Ballari - 588243",2761655322664,6654636805@gpay,false
CIT-00000880,Rajesh Hegde,ಪ್ರಶಾಂತ್ ಕೃಷ್ಣಮೂರ್ತಿ,Rajesh,Hegde,M,1968-11-26,57,937119182060,KA2220183715765,7428332383,,Retired,middle,Buddhist,General,Diploma,KA-BLR,Bengaluru Urban,Bengaluru North,STN-KA-BLR-0000,12.805641,77.506096,"No. 44, Cross Street, Bengaluru North, Bengaluru Urban - 595134",5409682301134,7428332383@upi,false
CIT-00000881,Arjun Hegde,ಮೋಹನ್ ಮೂರ್ತಿ,Arjun,Hegde,M,1975-09-17,50,927338329769,KA0120078784027,7552970965,,Tailor,BPL,Jain,Vokkaliga,Graduate,KA-BLG,Belagavi,Gokak,STN-KA-BLG-0011,15.988353,74.85841,"No. 440, Layout, Gokak, Belagavi - 593373",13188336589,,false
CIT-00000882,Srikanth Lingayat,ಪ್ರಕಾಶ್ ಪಾಟೀಲ್,Srikanth,Lingayat,M,1961-06-28,65,797568542066,,9425871167,6422754109,Homemaker,upper_middle,Other,Lingayat,Diploma,KA-BLR,Bengaluru Urban,Rajarajeshwari Nagar,STN-KA-BLR-0048,12.924682,77.756743,"No. 138, Colony, Rajarajeshwari Nagar, Bengaluru Urban - 577743",,,false
CIT-00000883,Madhu Sharma,ಭಾರತಿ ಶೆಟ್ಟಿ,Madhu,Sharma,F,1960-04-06,66,987313503574,KA1420198499014,7893924281,6236293828,Engineer,middle,Jain,General,Primary,KA-BLR,Bengaluru Urban,Bengaluru West,STN-KA-BLR-0031,13.222338,77.610648,"No. 54, Colony, Bengaluru West, Bengaluru Urban - 592994",395039788630,,false
CIT-00000884,Lakshmi Thakur,ಅಂಜಲಿ ಮೂರ್ತಿ,Lakshmi,Thakur,F,1974-10-01,51,543069035564,,6349467027,9806704803,Contractor,upper_middle,Hindu,OBC,High School,KA-BLR2,Ballari,Ballari,STN-KA-BLR2-0004,15.442648,76.977559,"No. 465, Cross Street, Ballari, Ballari - 563360",,,false
CIT-00000885,Geetha Kumar,ಶೃತಿ ಹೆಗಡೆ,Geetha,Kumar,F,1952-03-20,74,753837357998,KA2420196928252,7880862966,7923191226,Tailor,lower_middle,Sikh,Vokkaliga,Professional,KA-RBG,Dharwad,Dharwad,STN-KA-RBG-0008,15.317783,75.193287,"No. 284, Cross Street, Dharwad, Dharwad - 562344",34689391852147,geethaku@oksbi,false
CIT-00000886,Amala Krishnamurthy,ಸುಜಾತಾ ಕಾಮತ್,Amala,Krishnamurthy,F,1951-11-15,74,681890290181,,8585619780,,Doctor,lower,Other,General,Professional,KA-UDR,Udupi,Udupi,STN-KA-UDR-0005,13.269053,74.640754,"No. 409, 1st Stage, Udupi, Udupi - 592068",140729488318100,,false
CIT-00000887,Akash Udupi,ವಿನಯ್ ಜೋಶಿ,Akash,Udupi,M,1995-06-01,31,267913384346,KA2220084967047,8440813727,9631151366,Student,middle,Sikh,Kuruba,Professional,KA-BLR,Bengaluru Urban,Bengaluru East,STN-KA-BLR-0020,13.186187,77.759903,"No. 169, Nagar, Bengaluru East, Bengaluru Urban - 579310",184761240629,,true
CIT-00000888,Jyothi Desai,ದೀಪಾ ತಂತ್ರಿ,Jyothi,Desai,F,1984-03-21,42,636812811731,KA3820218068764,8695847136,,Private Employee,middle,Buddhist,General,Primary,KA-KLP,Kalaburagi,Gulbarga,STN-KA-KLP-0015,17.576768,76.973024,"No. 349, Nagar, Gulbarga, Kalaburagi - 565245",,,false
CIT-00000889,Sneha Murthy,ನಿತ್ಯಾ ಕಾಮತ್,Sneha,Murthy,F,1954-06-10,72,277309559771,,9965030185,,Shop Keeper,middle,Hindu,Lingayat,Primary,KA-CHB,Chikkaballapura,Chikkaballapura,STN-KA-CHB-0002,13.673002,77.627456,"No. 409, Nagar, Chikkaballapura, Chikkaballapura - 588378",,,false
CIT-00000890,Abhishek Kamath,ರೋಹಿತ್ ಮೂರ್ತಿ,Abhishek,Kamath,M,1985-02-20,41,952072486311,KA3620066969982,9466993464,,Contractor,upper_middle,Christian,SC,Post Graduate,KA-CHB,Chikkaballapura,Gauribidanur,STN-KA-CHB-0011,13.617918,77.923403,"No. 409, Nagar, Gauribidanur, Chikkaballapura - 561851",433813201607,abhishek@okhdfcbank,false
CIT-00000891,Satish Nambiar,ಸತೀಶ್ ಪ್ರಭು,Satish,Nambiar,M,1970-01-20,56,677165354346,KA2320068056170,6726427251,,Teacher,lower,Other,General,Graduate,KA-CHB,Chikkaballapura,Gauribidanur,STN-KA-CHB-0010,13.311464,77.627648,"No. 96, Colony, Gauribidanur, Chikkaballapura - 569750",948057181878177,,false
CIT-00000892,Raghavendra Adiga,ಅನಿಲ್ ಸ್ವಾಮಿ,Raghavendra,Adiga,M,1984-09-13,41,260831742744,KA2420069416781,9328316826,7708650213,Mechanic,middle,Christian,Kuruba,Post Graduate,KA-BLR,Bengaluru Urban,Bengaluru East,STN-KA-BLR-0024,12.947978,77.662287,"No. 64, Colony, Bengaluru East, Bengaluru Urban - 581242",998816883484262,,false
CIT-00000893,Satish Lingayat,ರಮೇಶ್ ಭಟ್,Satish,Lingayat,M,1960-06-25,66,825066803602,KA1120066320883,8545633525,7615982681,Teacher,middle,Muslim,Others,High School,KA-BLR,Bengaluru Urban,Bengaluru East,STN-KA-BLR-0021,12.91481,77.688097,"No. 382, Layout, Bengaluru East, Bengaluru Urban - 574996",,,false
CIT-00000894,Nagaraj Kumar,ಮಹೇಶ್ ಶೆಟ್ಟಿ,Nagaraj,Kumar,M,1988-09-13,37,723363145461,KA0220231786094,8592680873,,Vendor,upper,Jain,Kuruba,Graduate,KA-BLR,Bengaluru Urban,Rajarajeshwari Nagar,STN-KA-BLR-0045,13.048049,77.737916,"No. 178, 1st Stage, Rajarajeshwari Nagar, Bengaluru Urban - 581140",,,false
CIT-00000895,Ajay Tantri,ವಿಕ್ರಮ್ ಕೃಷ್ಣಮೂರ್ತಿ,Ajay,Tantri,M,1966-08-31,59,244952666457,KA1020075494947,6000621823,8863638789,Unemployed,upper_middle,Hindu,Vokkaliga,Illiterate,KA-BLG,Belagavi,Belagavi,STN-KA-BLG-0007,16.302652,75.092197,"No. 454, Cross Street, Belagavi, Belagavi - 586786",,,false
CIT-00000896,Manjunath Murthy,ಸಂದೀಪ್ ವೊಕ್ಕಲಿಗ,Manjunath,Murthy,M,1991-08-08,34,488296071357,KA1020173369564,8635384762,,Tailor,middle,Sikh,General,Professional,KA-BLR,Bengaluru Urban,Mahadevapura,STN-KA-BLR-0053,13.005684,77.393223,"No. 314, Layout, Mahadevapura, Bengaluru Urban - 589569",669943569513947,,false
CIT-00000897,Nagaraj Ayyar,ಗೌರವ್ ಜೋಶಿ,Nagaraj,Ayyar,M,2006-06-21,20,933140749006,,7772711356,8712673650,Unemployed,BPL,Sikh,OBC,PUC,KA-BLR,Bengaluru Urban,Bengaluru South,STN-KA-BLR-0014,13.001548,77.754748,"No. 224, Cross Street, Bengaluru South, Bengaluru Urban - 562858",,,false
CIT-00000898,Srikanth Rao,ಪ್ರಕಾಶ್ ಶೆಟ್ಟಿ,Srikanth,Rao,M,1966-05-08,60,386572364030,KA0220095354232,8633536853,,Vendor,lower_middle,Muslim,Brahmin,PUC,KA-BLR,Bengaluru Urban,Bengaluru North,STN-KA-BLR-0002,13.00845,77.645317,"No. 184, Nagar, Bengaluru North, Bengaluru Urban - 588504",6750991975554904,8633536853@gpay,false
CIT-00000899,Basavaraj Tantri,ಕಿರಣ್ ಗೌಡ,Basavaraj,Tantri,M,2008-12-12,17,767731884224,,9613030601,,Daily Wage Labourer,BPL,Muslim,Vokkaliga,Primary,KA-MGL,Dakshina Kannada,Mangaluru,STN-KA-MGL-0000,12.419281,75.196633,"No. 304, 1st Stage, Mangaluru, Dakshina Kannada - 573851",89306929055438,9613030601@phonepe,false
CIT-00000900,Ramesh Prabhu,ದೀಪಕ್ ಮೂರ್ತಿ,Ramesh,Prabhu,M,1995-04-25,31,670974865312,KA2520204617702,8958013264,,Security Guard,lower,Jain,Brahmin,High School,KA-UDR,Udupi,Udupi,STN-KA-UDR-0000,13.389237,74.89851,"No. 189, 1st Stage, Udupi, Udupi - 571222",,,false
CIT-00000901,Bharathi Shetty,ರಾಧಾ ಪಾಟೀಲ್,Bharathi,Shetty,F,1955-01-08,71,933814359733,,9487041877,9307818065,Electrician,lower_middle,Sikh,Bovi,High School,KA-MYS,Mysuru,Heggadadevankote,STN-KA-MYS-0016,11.977566,77.001864,"No. 468, Colony, Heggadadevankote, Mysuru - 569316",1155241577925,9487041877@gpay,false
CIT-00000902,Radha Joshi,ಶೃತಿ ಸ್ವಾಮಿ,Radha,Joshi,F,1987-06-24,39,985122295935,KA2620114435699,7895579180,,Doctor,lower,Buddhist,Nayaka,Post Graduate,KA-UDR,Udupi,Kundapura,STN-KA-UDR-0015,13.621239,74.977734,"No. 460, Colony, Kundapura, Udupi - 578029",6460056141048868,radhajos@ybl,false
CIT-00000903,Seeta Naik,ಕವಿತಾ ಉಡುಪ,Seeta,Naik,F,1972-09-11,53,285070851767,KA0120085906923,9126377273,,Doctor,upper_middle,Sikh,OBC,PUC,KA-BLR,Bengaluru Urban,Rajarajeshwari Nagar,STN-KA-BLR-0047,13.048561,77.605551,"No. 351, Colony, Rajarajeshwari Nagar, Bengaluru Urban - 565576",1610277988533,,false
CIT-00000904,Swathi Joshi,ಸಂಗೀತಾ ಗೌಡ,Swathi,Joshi,F,2010-10-02,15,384397901740,,8970932141,,Mechanic,upper,Jain,Nayaka,Primary,KA-MGL,Dakshina Kannada,Kadaba,STN-KA-MGL-0028,12.55455,75.132708,"No. 421, Colony, Kadaba, Dakshina Kannada - 569205",972234215438,swathijo@oksbi,false
CIT-00000905,Vidya Lingayat,ಸ್ವಾತಿ ಕಾಮತ್,Vidya,Lingayat,F,1994-12-17,31,339053626177,KA0420098374656,6725401486,,Unemployed,BPL,Sikh,Kuruba,PUC,KA-BLR-R,Bengaluru Rural,Hosakote,STN-KA-BLR-R-0003,13.090478,77.469131,"No. 80, 1st Stage, Hosakote, Bengaluru Rural - 560520",35389909695,6725401486@gpay,false
CIT-00000906,Akash Naik,ಅಜಯ್ ಲಿಂಗಾಯತ್,Akash,Naik,M,1953-10-20,72,215997364350,,9499115539,,Engineer,BPL,Other,Lingayat,Illiterate,KA-BLR2,Ballari,Sandur,STN-KA-BLR2-0017,14.958091,76.498792,"No. 327, Colony, Sandur, Ballari - 572837",7019295050866109,9499115539@gpay,false
CIT-00000907,Satish Adiga,ಅಜಯ್ ಪಾಟೀಲ್,Satish,Adiga,M,2000-04-08,26,407542552349,KA2420235209487,7653365643,,Shop Keeper,upper_middle,Hindu,Others,Graduate,KA-MYS,Mysuru,Mysuru,STN-KA-MYS-0005,12.440758,76.48283,"No. 317, 1st Stage, Mysuru, Mysuru - 561122",241568807285,7653365643@upi,false
CIT-00000908,Rohit Naik,ಪ್ರಕಾಶ್ ಉಡುಪ,Rohit,Naik,M,1993-04-03,33,902980719560,KA1420168821773,8115822825,,Mechanic,upper_middle,Christian,Lingayat,High School,KA-BLR,Bengaluru Urban,Bengaluru South,STN-KA-BLR-0015,13.084893,77.661004,"No. 17, Main Road, Bengaluru South, Bengaluru Urban - 589999",2856255813666,,false
CIT-00000909,Kavitha Prabhu,ಸೀತಾ ಶಾಸ್ತ್ರಿ,Kavitha,Prabhu,F,1975-03-13,51,910697675583,,8045684775,9269142292,Retired,BPL,Jain,Brahmin,Illiterate,KA-BLR,Bengaluru Urban,Bengaluru South,STN-KA-BLR-0018,12.804212,77.605333,"No. 280, Layout, Bengaluru South, Bengaluru Urban - 581334",10812348932,kavithap@okhdfcbank,false
CIT-00000910,Gaurav Raju,ಬಸವರಾಜ್ ಭಟ್,Gaurav,Raju,M,2001-09-19,24,530571519593,KA1120102523546,8622135064,9209587601,Tailor,middle,Other,General,Professional,KA-BLG,Belagavi,Savadatti,STN-KA-BLG-0029,15.824808,74.602751,"No. 189, Main Road, Savadatti, Belagavi - 573638",,,false
CIT-00000911,Raghavendra Prabhu,ಕಿರಣ್ ವೊಕ್ಕಲಿಗ,Raghavendra,Prabhu,M,1993-10-25,32,865093730016,KA2620243527411,8053399026,,Government Employee,upper,Other,Nayaka,Graduate,KA-MYS,Mysuru,Periyapatna,STN-KA-MYS-0020,11.941587,76.26741,"No. 3, Cross Street, Periyapatna, Mysuru - 590279",881772201032,8053399026@upi,false
CIT-00000912,Srikanth Pillai,ಬಸವರಾಜ್ ನಂಬಿಯಾರ್,Srikanth,Pillai,M,2004-12-16,21,325878110252,KA1020067664224,7061028349,9061648312,Tailor,lower_middle,Muslim,Bovi,Professional,KA-HBL,Hubballi-Dharwad,Dharwad,STN-KA-HBL-0010,15.067219,75.031458,"No. 262, Cross Street, Dharwad, Hubballi-Dharwad - 574842",06122606142458,7061028349@upi,true
CIT-00000913,Saritha Kumar,ಲಕ್ಷ್ಮಿ ಅರಸ್,Saritha,Kumar,F,1971-07-29,55,255412124283,,8747464023,,Farmer,upper,Muslim,General,Primary,KA-YDG,Yadgir,Shorapur,STN-KA-YDG-0009,16.449312,77.140103,"No. 346, Layout, Shorapur, Yadgir - 566897",9461060140336,8747464023@phonepe,false
CIT-00000914,Rohit Raju,ರಾಜೇಶ್ ನಾಯ್ಕ್,Rohit,Raju,M,2008-07-06,18,777544816071,KA1120217060263,9795143165,,Vendor,middle,Muslim,Kuruba,Graduate,KA-MGL,Dakshina Kannada,Puttur,STN-KA-MGL-0016,12.773282,75.244166,"No. 41, 1st Stage, Puttur, Dakshina Kannada - 586735",,,false
CIT-00000915,Lakshmi Udupi,ದೀಪಾ ಕುಮಾರ್,Lakshmi,Udupi,F,1973-01-16,53,213616075991,,9102704939,9411774494,Government Employee,upper,Other,Bovi,PUC,KA-BLR,Bengaluru Urban,Mahadevapura,STN-KA-BLR-0056,12.826243,77.648441,"No. 422, Main Road, Mahadevapura, Bengaluru Urban - 561530",,,true
CIT-00000916,Raghavendra Verma,ಅರ್ಜುನ್ ನಾಯ್ಕ್,Raghavendra,Verma,M,2008-09-02,17,912050122327,,7562043895,6054131658,Doctor,upper,Hindu,Brahmin,High School,KA-RCR,Raichur,Manvi,STN-KA-RCR-0006,16.339107,77.371085,"No. 188, Layout, Manvi, Raichur - 591117",32090466129,7562043895@upi,false
CIT-00000917,Kavitha Naik,ಸುಜಾತಾ ದೇಸಾಯಿ,Kavitha,Naik,F,1979-09-28,46,813471761379,,9502615861,,Auto Driver,middle,Buddhist,OBC,PUC,KA-MGL,Dakshina Kannada,Kadaba,STN-KA-MGL-0029,12.912296,75.43513,"No. 318, Layout, Kadaba, Dakshina Kannada - 572780",867449597378626,9502615861@paytm,false
CIT-00000918,Shruthi Tantri,ಸರಿತಾ ಶೆಟ್ಟಿ,Shruthi,Tantri,F,1995-03-05,31,410873774244,,9380869273,,Tailor,middle,Other,General,PUC,KA-KDG,Kodagu,Virajpete,STN-KA-KDG-0008,12.019778,75.832834,"No. 306, Layout, Virajpete, Kodagu - 580272",564807894062,9380869273@upi,false
CIT-00000919,Satish Udupi,ಸತೀಶ್ ನಂಬಿಯಾರ್,Satish,Udupi,M,1975-06-20,51,564035270320,KA2520247019871,7231304005,6294869350,Security Guard,lower_middle,Christian,ST,PUC,KA-BLR-R,Bengaluru Rural,Hosakote,STN-KA-BLR-R-0005,13.49629,77.663168,"No. 43, Cross Street, Hosakote, Bengaluru Rural - 563943",613626398384,,true
CIT-00000920,Swathi Rao,ಕವಿತಾ ಲಿಂಗಾಯತ್,Swathi,Rao,F,1959-10-26,66,317087822385,,6009197657,8105031971,Doctor,middle,Jain,Vokkaliga,Diploma,KA-MGL,Dakshina Kannada,Mangaluru,STN-KA-MGL-0002,12.504234,75.532337,"No. 153, Cross Street, Mangaluru, Dakshina Kannada - 592413",4768476750634,6009197657@upi,false
CIT-00000921,Tejas Rao,ಪ್ರಕಾಶ್ ಕುಮಾರ್,Tejas,Rao,M,1965-07-13,61,629184612239,,7220387673,,Shop Keeper,upper,Christian,SC,Post Graduate,KA-BLR-R,Bengaluru Rural,Devanahalli,STN-KA-BLR-R-0009,13.140913,77.54245,"No. 154, Nagar, Devanahalli, Bengaluru Rural - 583908",,,false
CIT-00000922,Ganesh Reddy,ಬಸವರಾಜ್ ನಾಯ್ಕ್,Ganesh,Reddy,M,1955-12-26,70,643197542397,,7167850437,,Unemployed,upper,Christian,Bovi,Primary,KA-RBG,Dharwad,Hubballi,STN-KA-RBG-0009,15.329472,75.155229,"No. 233, Main Road, Hubballi, Dharwad - 589842",801870528453,,false
CIT-00000923,Geetha Rao,ಶೃತಿ ಉಡುಪ,Geetha,Rao,F,1965-06-14,61,845337159743,,9044159385,6981814969,Government Employee,upper,Muslim,SC,Diploma,KA-HSN,Hassan,Channarayapatna,STN-KA-HSN-0011,12.937216,76.313876,"No. 301, 1st Stage, Channarayapatna, Hassan - 592885",343411825148,9044159385@gpay,false
CIT-00000924,Shruthi Kamath,ರೇಖಾ ಪ್ರಭು,Shruthi,Kamath,F,1991-05-22,35,271780988659,,8862131841,,Electrician,lower,Sikh,SC,Post Graduate,KA-BLG,Belagavi,Chikkodi,STN-KA-BLG-0018,15.782896,74.435614,"No. 105, Nagar, Chikkodi, Belagavi - 576918",541732342513861,8862131841@gpay,false
CIT-00000925,Abhishek Lingayat,ಅನಿಲ್ ಲಿಂಗಾಯತ್,Abhishek,Lingayat,M,1977-12-10,48,500507353532,KA1720215848521,8708541244,,Government Employee,lower_middle,Jain,Kuruba,Professional,KA-RBG,Dharwad,Dharwad,STN-KA-RBG-0001,15.525899,75.176187,"No. 381, Cross Street, Dharwad, Dharwad - 570934",4492957978612,abhishek@okaxis,false
CIT-00000926,Akash Aras,ಆಕಾಶ್ ಶೆಟ್ಟಿ,Akash,Aras,M,1989-09-26,36,376000408393,,6624421696,,Tailor,lower_middle,Christian,General,Professional,KA-MYS,Mysuru,Hunsur,STN-KA-MYS-0011,12.440021,76.594693,"No. 24, Cross Street, Hunsur, Mysuru - 581659",66662608955883,,false
CIT-00000927,Suma Udupi,ಸರಿತಾ ಪಾಟೀಲ್,Suma,Udupi,F,1969-10-06,56,298865673345,KA1420232043877,8929121358,9043208046,Student,lower,Jain,Others,High School,KA-BLG,Belagavi,Belagavi,STN-KA-BLG-0008,16.319248,74.294121,"No. 166, Cross Street, Belagavi, Belagavi - 582310",840717524769389,8929121358@upi,false
CIT-00000928,Srikanth Ayyar,ಪ್ರಕಾಶ್ ದೇಸಾಯಿ,Srikanth,Ayyar,M,1970-05-19,56,653880677224,KA0420223908387,6128801434,,Business Person,middle,Other,SC,Professional,KA-MYS,Mysuru,Mysuru,STN-KA-MYS-0000,11.827388,76.801553,"No. 161, Main Road, Mysuru, Mysuru - 568217",390695422310,,false
CIT-00000929,Ramesh Patil,ದೀಪಕ್ ನಾಯ್ಕ್,Ramesh,Patil,M,1995-06-13,31,231243870176,KA1420223593134,7166324180,6478415235,Security Guard,upper,Other,ST,High School,KA-KLP,Kalaburagi,Shorapur,STN-KA-KLP-0022,17.061067,77.192351,"No. 16, Cross Street, Shorapur, Kalaburagi - 590462",,,false
CIT-00000930,Suma Singh,ಶಾಂತಾ ಮೂರ್ತಿ,Suma,Singh,F,1979-08-30,46,627788571012,,9294204763,7011205144,Retired,BPL,Christian,SC,Illiterate,KA-KLP,Kalaburagi,Sedam,STN-KA-KLP-0019,17.541747,77.153507,"No. 315, Layout, Sedam, Kalaburagi - 563164",39786451678850,9294204763@paytm,false
CIT-00000931,Nirmala Singh,ಸ್ನೇಹಾ ನಾಯ್ಕ್,Nirmala,Singh,F,1960-01-27,66,437436223982,KA1920115489603,7223423223,6970126821,Government Employee,lower,Jain,Kuruba,Graduate,KA-RBG,Dharwad,Navalgund,STN-KA-RBG-0024,15.603522,74.906573,"No. 81, Nagar, Navalgund, Dharwad - 562574",00662943972422,7223423223@upi,false
CIT-00000932,Shruthi Joshi,ರೇಖಾ ಮೂರ್ತಿ,Shruthi,Joshi,F,1990-08-07,35,567920894561,,7479703288,8044656594,Student,upper,Other,Brahmin,Graduate,KA-RBG,Dharwad,Navalgund,STN-KA-RBG-0023,15.378871,75.029151,"No. 178, Cross Street, Navalgund, Dharwad - 561969",2107579188266170,7479703288@upi,true
CIT-00000933,Jyothi Singh,ಗೀತಾ ಲಿಂಗಾಯತ್,Jyothi,Singh,F,1996-02-03,30,333851663184,,8948271682,,Driver,lower_middle,Other,General,Illiterate,KA-HSN,Hassan,Hassan,STN-KA-HSN-0000,12.824384,76.418308,"No. 465, Colony, Hassan, Hassan - 578271",834134570817753,8948271682@upi,false
CIT-00000934,Bharathi Verma,ಸುಮ಼ಾ ಪಾಟೀಲ್,Bharathi,Verma,F,1989-12-20,36,459978545550,,9347438288,,Doctor,upper,Buddhist,SC,Diploma,KA-KLP,Kalaburagi,Chittapur,STN-KA-KLP-0013,17.569006,76.71906,"No. 474, Main Road, Chittapur, Kalaburagi - 580629",,,false
CIT-00000935,Tejas Raju,ರಾಮೇಶ್ ಅರಸ್,Tejas,Raju,M,1952-08-20,73,259046840894,,8493923182,,Homemaker,BPL,Buddhist,ST,Professional,KA-BLG,Belagavi,Gokak,STN-KA-BLG-0011,15.927338,74.823104,"No. 445, Colony, Gokak, Belagavi - 572728",94347479797,tejasraj@ybl,true
CIT-00000936,Nagaraj Reddy,ಶ್ರೀಕಾಂತ್ ಜೋಶಿ,Nagaraj,Reddy,M,1955-11-01,70,837932554904,KA3220151907626,7533622967,,Electrician,lower,Muslim,Nayaka,Primary,KA-BLR,Bengaluru Urban,Bengaluru East,STN-KA-BLR-0023,12.938208,77.700769,"No. 382, Colony, Bengaluru East, Bengaluru Urban - 580151",,,false
CIT-00000937,Yogesh Kamath,ಶ್ರೀಕಾಂತ್ ಜೋಶಿ,Yogesh,Kamath,M,1988-07-20,38,473529013343,,8671701645,,Homemaker,lower_middle,Christian,SC,Illiterate,KA-BLR,Bengaluru Urban,Yelahanka,STN-KA-BLR-0043,13.162051,77.802934,"No. 455, Layout, Yelahanka, Bengaluru Urban - 578927",,,false
CIT-00000938,Umesh Verma,ಶ್ರೀಕಾಂತ್ ಅರಸ್,Umesh,Verma,M,1978-01-04,48,254658787476,KA2520054667645,8115299264,8084108672,Student,BPL,Jain,Nayaka,PUC,KA-MYS,Mysuru,Mysuru,STN-KA-MYS-0004,12.04395,76.902898,"No. 282, Colony, Mysuru, Mysuru - 575377",519329863273112,,false
CIT-00000939,Umesh Sharma,ರಾಜೇಶ್ ಜೋಶಿ,Umesh,Sharma,M,1996-10-26,29,914172228304,,8931974362,,Private Employee,BPL,Jain,Vokkaliga,Post Graduate,KA-HBL,Hubballi-Dharwad,Kalghatagi,STN-KA-HBL-0014,15.301638,75.16544,"No. 152, Nagar, Kalghatagi, Hubballi-Dharwad - 560620",678288537838149,,false
CIT-00000940,Sandeep Tantri,ರಮೇಶ್ ಪ್ರಭು,Sandeep,Tantri,M,1998-02-07,28,315235781481,,7922943227,,Business Person,upper_middle,Hindu,Vokkaliga,Illiterate,KA-KLR,Kolar,Bangarpet,STN-KA-KLR-0008,13.152097,78.422524,"No. 356, Colony, Bangarpet, Kolar - 563784",020540582799140,7922943227@upi,false
