log_id,fir_id,event_type,timestamp,officer_id,description,latitude,longitude,location
ILOG-00000862,FIR-RMN-2021-00003,SUSPECT_IDENTIFIED,2021-03-14T00:00:00,OFF-0002970,Suspect Ravi Nayak identified through investigation,,,
ILOG-00001022,FIR-KDG-2021-00009,OFFICER_ASSIGNED,2021-03-14T00:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00001045,FIR-CHT-2021-00006,OFFICER_ASSIGNED,2021-03-14T00:00:00,OFF-0002762,Officer OFF-0002762 assigned as IO (Current Load: 0 cases),,,
ILOG-00001042,FIR-HBL-2021-00024,OFFICER_ASSIGNED,2021-03-14T07:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00000916,FIR-KDG-2021-00003,EVIDENCE_COLLECTED,2021-03-14T09:00:00,OFF-0002431,Evidence EVI-00000283 collected: Toll plaza records with vehicle photograph,,,
ILOG-00000777,FIR-MGL-2021-00009,ARREST,2021-03-14T11:00:00,OFF-0000998,"Accused Gaurav Joshi arrested at Near Railway Station, Dakshina Kannada",,,
ILOG-00001029,FIR-BLR-2021-00030,EVIDENCE_COLLECTED,2021-03-14T12:00:00,OFF-0000068,Evidence EVI-00000303 collected: Palm print lifted from window sill,,,
ILOG-00001039,FIR-CHT-2021-00005,ARREST,2021-03-14T13:00:00,OFF-0002746,"Accused Gaurav Joshi arrested at Near Railway Station, Chamarajanagara",,,
ILOG-00000962,FIR-CHT-2021-00002,EVIDENCE_COLLECTED,2021-03-14T15:00:00,OFF-0002748,Evidence EVI-00000297 collected: Stolen two-wheeler recovered,,,
ILOG-00001025,FIR-BLR-2021-00030,OFFICER_ASSIGNED,2021-03-14T15:00:00,OFF-0000066,Officer OFF-0000066 assigned as IO (Current Load: 0 cases),,,
ILOG-00000933,FIR-MGL-2021-00017,EVIDENCE_COLLECTED,2021-03-14T16:00:00,OFF-0000935,Evidence EVI-00000287 collected: Stolen jewellery identified and recovered,,,
ILOG-00001035,FIR-CHT-2021-00005,OFFICER_ASSIGNED,2021-03-14T16:00:00,OFF-0002749,Officer OFF-0002749 assigned as IO (Current Load: 1 cases),,,
ILOG-00001049,FIR-KDG-2021-00011,FIR_FILED,2021-03-14T17:00:00,,FIR KA/KDG/2021/00011 registered at STN-KA-KDG-0002,,,
ILOG-00001052,FIR-HBL-2021-00025,FIR_FILED,2021-03-14T18:00:00,OFF-0001171,FIR KA/HBL/2021/00025 registered at STN-KA-HBL-0016,,,
ILOG-00001057,FIR-KDG-2021-00012,FIR_FILED,2021-03-14T18:00:00,OFF-0002419,FIR KA/KDG/2021/00012 registered at STN-KA-KDG-0004,,,
ILOG-00001058,FIR-KDG-2021-00012,OFFICER_ASSIGNED,2021-03-14T21:00:00,OFF-0002419,Officer OFF-0002419 assigned as IO (Current Load: 2 cases),,,
ILOG-00001038,FIR-CHT-2021-00005,SUSPECT_IDENTIFIED,2021-03-15T04:00:00,OFF-0002749,Suspect Gaurav Joshi identified through investigation,,,
ILOG-00001053,FIR-HBL-2021-00025,OFFICER_ASSIGNED,2021-03-15T07:00:00,OFF-0001172,Officer OFF-0001172 assigned as IO (Current Load: 0 cases),,,
ILOG-00001067,FIR-BLR-2021-00033,FIR_FILED,2021-03-15T10:00:00,,FIR KA/BLR/2021/00033 registered at STN-KA-BLR-0042,,,
ILOG-00001007,FIR-CHT-2021-00003,EVIDENCE_COLLECTED,2021-03-15T11:00:00,OFF-0002784,Evidence EVI-00000298 collected: Statement of eye witness recorded under Sec 161 CrPC,,,
ILOG-00001017,FIR-KDG-2021-00010,EVIDENCE_COLLECTED,2021-03-15T11:00:00,OFF-0002411,Evidence EVI-00000310 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00001037,FIR-CHT-2021-00005,EVIDENCE_COLLECTED,2021-03-15T11:00:00,OFF-0002746,Evidence EVI-00000298 collected: Statement of shop keeper recorded,,,
ILOG-00001060,FIR-BLR-2021-00032,FIR_FILED,2021-03-15T11:00:00,OFF-0000151,FIR KA/BLR/2021/00032 registered at STN-KA-BLR-0014,,,
ILOG-00001070,FIR-BLR-2021-00033,EVIDENCE_COLLECTED,2021-03-15T12:00:00,OFF-0000407,Evidence EVI-00000319 collected: Fingerprint report from KFSL,,,
ILOG-00001077,FIR-KDG-2021-00013,FIR_FILED,2021-03-15T13:00:00,OFF-0002419,FIR KA/KDG/2021/00013 registered at STN-KA-KDG-0004,,,
ILOG-00000950,FIR-KDG-2021-00006,EVIDENCE_COLLECTED,2021-03-15T14:00:00,OFF-0002414,Evidence EVI-00000286 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00001043,FIR-HBL-2021-00024,EVIDENCE_COLLECTED,2021-03-15T14:00:00,OFF-0001195,Evidence EVI-00000309 collected: Statement of shop keeper recorded,,,
ILOG-00001080,FIR-KDG-2021-00013,EVIDENCE_COLLECTED,2021-03-15T14:00:00,OFF-0002421,Evidence EVI-00000316 collected: FASTag records showing vehicle movement,,,
ILOG-00000988,FIR-BLR-2021-00029,EVIDENCE_COLLECTED,2021-03-15T15:00:00,OFF-0000054,Evidence EVI-00000301 collected: Chemical analysis of seized narcotic,,,
ILOG-00001050,FIR-KDG-2021-00011,OFFICER_ASSIGNED,2021-03-15T15:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00001072,FIR-KLP-2021-00011,FIR_FILED,2021-03-15T15:00:00,OFF-0001556,FIR KA/KLP/2021/00011 registered at STN-KA-KLP-0014,,,
ILOG-00000645,FIR-HVR-2021-00011,ARREST,2021-03-15T16:00:00,OFF-0003113,"Accused Akash Lingayat arrested at Near Railway Station, Haveri",,,
ILOG-00000970,FIR-HBL-2021-00019,EVIDENCE_COLLECTED,2021-03-15T17:00:00,OFF-0001212,Evidence EVI-00000276 collected: Statement of eye witness recorded under Sec 161 CrPC,,,
ILOG-00000977,FIR-KDG-2021-00007,EVIDENCE_COLLECTED,2021-03-15T17:00:00,OFF-0002435,Evidence EVI-00000296 collected: Stolen cash recovered from accused,,,
ILOG-00000984,FIR-KDG-2021-00008,EVIDENCE_COLLECTED,2021-03-15T17:00:00,OFF-0002419,Evidence EVI-00000286 collected: CCTV footage from nearby bank ATM showing accused,,,
ILOG-00001083,FIR-BLR-2021-00034,FIR_FILED,2021-03-15T17:00:00,,FIR KA/BLR/2021/00034 registered at STN-KA-BLR-0041,,,
ILOG-00000649,FIR-RMN-2021-00002,SUSPECT_IDENTIFIED,2021-03-16T00:00:00,OFF-0003038,Suspect Geetha Aras identified through investigation,,,
ILOG-00000903,FIR-KDG-2021-00002,SUSPECT_IDENTIFIED,2021-03-16T00:00:00,OFF-0002431,Suspect Gaurav Joshi identified through investigation,,,
ILOG-00001001,FIR-CHT-2021-00004,SUSPECT_IDENTIFIED,2021-03-16T00:00:00,OFF-0002752,Suspect Gaurav Joshi identified through investigation,,,
ILOG-00001068,FIR-BLR-2021-00033,OFFICER_ASSIGNED,2021-03-16T01:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00001073,FIR-KLP-2021-00011,OFFICER_ASSIGNED,2021-03-16T01:00:00,OFF-0001556,Officer OFF-0001556 assigned as IO (Current Load: 0 cases),,,
ILOG-00001061,FIR-BLR-2021-00032,OFFICER_ASSIGNED,2021-03-16T04:00:00,OFF-0000151,Officer OFF-0000151 assigned as IO (Current Load: 0 cases),,,
ILOG-00001084,FIR-BLR-2021-00034,OFFICER_ASSIGNED,2021-03-16T04:00:00,OFF-0000401,Officer OFF-0000401 assigned as IO (Current Load: 1 cases),,,
ILOG-00001078,FIR-KDG-2021-00013,OFFICER_ASSIGNED,2021-03-16T06:00:00,OFF-0002419,Officer OFF-0002419 assigned as IO (Current Load: 3 cases),,,
ILOG-00000967,FIR-MGL-2021-00015,EVIDENCE_COLLECTED,2021-03-16T09:00:00,OFF-0000954,Evidence EVI-00000280 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00001063,FIR-BLR-2021-00032,EVIDENCE_COLLECTED,2021-03-16T09:00:00,OFF-0000148,Evidence EVI-00000314 collected: Statement of eye witness recorded under Sec 161 CrPC,,,
ILOG-00001091,FIR-CHT-2021-00007,EVIDENCE_COLLECTED,2021-03-16T09:00:00,OFF-0002764,Evidence EVI-00000297 collected: Country-made weapon seized,,,
ILOG-00001028,FIR-BLR-2021-00030,EVIDENCE_COLLECTED,2021-03-16T10:00:00,OFF-0000068,Evidence EVI-00000308 collected: Statement of shop keeper recorded,,,
ILOG-00001059,FIR-KDG-2021-00012,EVIDENCE_COLLECTED,2021-03-16T10:00:00,OFF-0002418,Evidence EVI-00000316 collected: Toll plaza records with vehicle photograph,,,
ILOG-00001088,FIR-CHT-2021-00007,FIR_FILED,2021-03-16T10:00:00,,FIR KA/CHT/2021/00007 registered at STN-KA-CHT-0004,,,
ILOG-00001096,FIR-HBL-2021-00026,FIR_FILED,2021-03-16T10:00:00,OFF-0001171,FIR KA/HBL/2021/00026 registered at STN-KA-HBL-0016,,,
ILOG-00001011,FIR-HBL-2021-00023,EVIDENCE_COLLECTED,2021-03-16T11:00:00,OFF-0001091,Evidence EVI-00000309 collected: Statement of eye witness recorded under Sec 161 CrPC,,,
ILOG-00001089,FIR-CHT-2021-00007,OFFICER_ASSIGNED,2021-03-16T11:00:00,OFF-0002762,Officer OFF-0002762 assigned as IO (Current Load: 1 cases),,,
ILOG-00001093,FIR-CHT-2021-00008,FIR_FILED,2021-03-16T12:00:00,,FIR KA/CHT/2021/00008 registered at STN-KA-CHT-0009,,,
ILOG-00001036,FIR-CHT-2021-00005,EVIDENCE_COLLECTED,2021-03-16T13:00:00,OFF-0002749,Evidence EVI-00000311 collected: Market CCTV footage retrieved,,,
ILOG-00001071,FIR-BLR-2021-00033,EVIDENCE_COLLECTED,2021-03-16T14:00:00,OFF-0000407,Evidence EVI-00000307 collected: Recovered stolen gold jewellery,,,
ILOG-00000863,FIR-RMN-2021-00003,ARREST,2021-03-16T15:00:00,OFF-0002971,"Accused Ravi Nayak arrested at Near Railway Station, Ramanagara",,,
ILOG-00000939,FIR-KDG-2021-00005,EVIDENCE_COLLECTED,2021-03-16T16:00:00,OFF-0002418,Evidence EVI-00000284 collected: Recovered vehicle from accused's possession,,,
ILOG-00000995,FIR-HBL-2021-00022,EVIDENCE_COLLECTED,2021-03-16T16:00:00,OFF-0001203,Evidence EVI-00000276 collected: Neighbour's statement recorded,,,
ILOG-00001064,FIR-BLR-2021-00032,EVIDENCE_COLLECTED,2021-03-16T16:00:00,OFF-0000150,Evidence EVI-00000307 collected: Seized iron rod used as weapon,,,
ILOG-00001095,FIR-CHT-2021-00008,EVIDENCE_COLLECTED,2021-03-16T16:00:00,OFF-0002787,Evidence EVI-00000324 collected: Market CCTV footage retrieved,,,
ILOG-00001102,FIR-BLR-2021-00035,FIR_FILED,2021-03-16T19:00:00,,FIR KA/BLR/2021/00035 registered at STN-KA-BLR-0025,,,
ILOG-00001097,FIR-HBL-2021-00026,OFFICER_ASSIGNED,2021-03-17T02:00:00,OFF-0001172,Officer OFF-0001172 assigned as IO (Current Load: 1 cases),,,
ILOG-00000719,FIR-HVR-2021-00016,ARREST,2021-03-17T06:00:00,OFF-0003082,"Accused Akash Lingayat arrested at Near Bus Stand, Haveri",,,
ILOG-00000904,FIR-KDG-2021-00002,ARREST,2021-03-17T06:00:00,OFF-0002431,"Accused Gaurav Joshi arrested at Near Bus Stand, Kodagu",,,
ILOG-00001103,FIR-BLR-2021-00035,OFFICER_ASSIGNED,2021-03-17T07:00:00,OFF-0000241,Officer OFF-0000241 assigned as IO (Current Load: 2 cases),,,
ILOG-00001105,FIR-KDG-2021-00014,FIR_FILED,2021-03-17T08:00:00,OFF-0002417,FIR KA/KDG/2021/00014 registered at STN-KA-KDG-0003,,,
ILOG-00000990,FIR-BLR-2021-00029,EVIDENCE_COLLECTED,2021-03-17T10:00:00,OFF-0000052,Evidence EVI-00000303 collected: Fingerprints lifted from crime scene matched with accused,,,
ILOG-00001046,FIR-CHT-2021-00006,EVIDENCE_COLLECTED,2021-03-17T11:00:00,OFF-0002765,Evidence EVI-00000311 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00001085,FIR-BLR-2021-00034,EVIDENCE_COLLECTED,2021-03-17T11:00:00,OFF-0000398,Evidence EVI-00000325 collected: Blood group analysis report,,,
ILOG-00001090,FIR-CHT-2021-00007,EVIDENCE_COLLECTED,2021-03-17T11:00:00,OFF-0002765,Evidence EVI-00000317 collected: Statement of auto driver who saw accused,,,
ILOG-00001094,FIR-CHT-2021-00008,OFFICER_ASSIGNED,2021-03-17T11:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00001113,FIR-BLR-2021-00036,FIR_FILED,2021-03-17T12:00:00,,FIR KA/BLR/2021/00036 registered at STN-KA-BLR-0010,,,
ILOG-00000991,FIR-BLR-2021-00029,EVIDENCE_COLLECTED,2021-03-17T14:00:00,OFF-0000061,Evidence EVI-00000304 collected: Statement of shop keeper recorded,,,
ILOG-00001075,FIR-KLP-2021-00011,EVIDENCE_COLLECTED,2021-03-17T15:00:00,OFF-0001566,Evidence EVI-00000321 collected: Latent fingerprints developed using powder technique,,,
ILOG-00000976,FIR-KDG-2021-00007,EVIDENCE_COLLECTED,2021-03-17T16:00:00,OFF-0002433,Evidence EVI-00000286 collected: Market CCTV footage retrieved,,,
ILOG-00001106,FIR-KDG-2021-00014,OFFICER_ASSIGNED,2021-03-17T16:00:00,OFF-0002417,Officer OFF-0002417 assigned as IO (Current Load: 2 cases),,,
ILOG-00001027,FIR-BLR-2021-00030,EVIDENCE_COLLECTED,2021-03-17T17:00:00,OFF-0000067,Evidence EVI-00000301 collected: Ballistic report on firearm,,,
ILOG-00001030,FIR-BLR-2021-00030,EVIDENCE_COLLECTED,2021-03-17T17:00:00,OFF-0000065,Evidence EVI-00000302 collected: Hotel CCTV showing accused check-in,,,
ILOG-00000650,FIR-RMN-2021-00002,ARREST,2021-03-17T18:00:00,OFF-0003039,"Accused Geetha Aras arrested at Near Highway, Ramanagara",,,
ILOG-00001108,FIR-HBL-2021-00027,FIR_FILED,2021-03-17T19:00:00,,FIR KA/HBL/2021/00027 registered at STN-KA-HBL-0007,,,
ILOG-00001065,FIR-BLR-2021-00032,SUSPECT_IDENTIFIED,2021-03-18T00:00:00,OFF-0000151,Suspect Suma Lingayat identified through investigation,,,
ILOG-00001109,FIR-HBL-2021-00027,OFFICER_ASSIGNED,2021-03-18T02:00:00,OFF-0001112,Officer OFF-0001112 assigned as IO (Current Load: 0 cases),,,
ILOG-00001048,FIR-CHT-2021-00006,EVIDENCE_COLLECTED,2021-03-18T09:00:00,OFF-0002765,Evidence EVI-00000313 collected: Statement of eye witness recorded under Sec 161 CrPC,,,
ILOG-00001114,FIR-BLR-2021-00036,OFFICER_ASSIGNED,2021-03-18T09:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00001120,FIR-BLR-2021-00037,FIR_FILED,2021-03-18T09:00:00,OFF-0000521,FIR KA/BLR/2021/00037 registered at STN-KA-BLR-0054,,,
ILOG-00000505,FIR-RBG-2021-00019,CHARGESHEET,2021-03-18T10:00:00,OFF-0003620,Chargesheet filed against 1 accused,,,
ILOG-00001047,FIR-CHT-2021-00006,EVIDENCE_COLLECTED,2021-03-18T10:00:00,OFF-0002762,Evidence EVI-00000297 collected: Stolen mobile phone recovered from accused,,,
ILOG-00001002,FIR-CHT-2021-00004,ARREST,2021-03-18T11:00:00,OFF-0002754,"Accused Gaurav Joshi arrested at Near Market, Chamarajanagara",,,
ILOG-00001104,FIR-BLR-2021-00035,EVIDENCE_COLLECTED,2021-03-18T11:00:00,OFF-0000240,Evidence EVI-00000327 collected: Chemical analysis of seized narcotic,,,
ILOG-00000996,FIR-HBL-2021-00022,EVIDENCE_COLLECTED,2021-03-18T12:00:00,OFF-0001203,Evidence EVI-00000299 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00001074,FIR-KLP-2021-00011,EVIDENCE_COLLECTED,2021-03-18T12:00:00,OFF-0001556,Evidence EVI-00000320 collected: Broken window glass collected from scene,,,
ILOG-00001051,FIR-KDG-2021-00011,EVIDENCE_COLLECTED,2021-03-18T13:00:00,OFF-0002413,Evidence EVI-00000312 collected: GPS tracker data from accused vehicle,,,
ILOG-00001110,FIR-HBL-2021-00027,EVIDENCE_COLLECTED,2021-03-18T13:00:00,OFF-0001110,Evidence EVI-00000328 collected: Recovered stolen gold jewellery,,,
ILOG-00001115,FIR-BLR-2021-00036,EVIDENCE_COLLECTED,2021-03-18T14:00:00,OFF-0000112,Evidence EVI-00000329 collected: Ballistic report on firearm,,,
ILOG-00001111,FIR-HBL-2021-00027,EVIDENCE_COLLECTED,2021-03-18T15:00:00,OFF-0001113,Evidence EVI-00000326 collected: Statement of auto driver who saw accused,,,
ILOG-00001127,FIR-KLP-2021-00013,FIR_FILED,2021-03-18T18:00:00,OFF-0001515,FIR KA/KLP/2021/00013 registered at STN-KA-KLP-0009,,,
ILOG-00000945,FIR-MGL-2021-00019,SUSPECT_IDENTIFIED,2021-03-19T00:00:00,OFF-0000862,Suspect Gaurav Joshi identified through investigation,,,
ILOG-00001121,FIR-BLR-2021-00037,OFFICER_ASSIGNED,2021-03-19T05:00:00,OFF-0000521,Officer OFF-0000521 assigned as IO (Current Load: 1 cases),,,
ILOG-00001136,FIR-UDR-2021-00001,FIR_FILED,2021-03-19T12:00:00,,FIR KA/UDR/2021/00001 registered at STN-KA-UDR-0011,,,
ILOG-00001023,FIR-KDG-2021-00009,EVIDENCE_COLLECTED,2021-03-19T13:00:00,OFF-0002411,Evidence EVI-00000306 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00001130,FIR-KLP-2021-00012,FIR_FILED,2021-03-19T13:00:00,OFF-0001515,FIR KA/KLP/2021/00012 registered at STN-KA-KLP-0009,,,
ILOG-00001123,FIR-BLR-2021-00037,EVIDENCE_COLLECTED,2021-03-19T14:00:00,OFF-0000518,Evidence EVI-00000302 collected: Traffic camera footage of escape route,,,
ILOG-00001128,FIR-KLP-2021-00013,OFFICER_ASSIGNED,2021-03-19T14:00:00,OFF-0001516,Officer OFF-0001516 assigned as IO (Current Load: 0 cases),,,
ILOG-00001137,FIR-UDR-2021-00001,OFFICER_ASSIGNED,2021-03-19T16:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00001054,FIR-HBL-2021-00025,EVIDENCE_COLLECTED,2021-03-19T17:00:00,OFF-0001175,Evidence EVI-00000315 collected: Neighbour's statement recorded,,,
ILOG-00001131,FIR-KLP-2021-00012,OFFICER_ASSIGNED,2021-03-19T17:00:00,OFF-0001518,Officer OFF-0001518 assigned as IO (Current Load: 0 cases),,,
ILOG-00001133,FIR-KLP-2021-00012,EVIDENCE_COLLECTED,2021-03-19T17:00:00,OFF-0001517,Evidence EVI-00000330 collected: Voluntary statement of witness given,,,
ILOG-00001126,FIR-BLR-2021-00037,EVIDENCE_COLLECTED,2021-03-20T12:00:00,OFF-0000516,Evidence EVI-00000307 collected: Stolen mobile phone recovered from accused,,,
ILOG-00001151,FIR-BLG-2021-00005,FIR_FILED,2021-03-20T12:00:00,OFF-0001346,FIR KA/BLG/2021/00005 registered at STN-KA-BLG-0015,,,
ILOG-00001026,FIR-BLR-2021-00030,EVIDENCE_COLLECTED,2021-03-20T13:00:00,OFF-0000067,Evidence EVI-00000307 collected: Seized iron rod used as weapon,,,
ILOG-00001062,FIR-BLR-2021-00032,EVIDENCE_COLLECTED,2021-03-20T13:00:00,OFF-0000149,Evidence EVI-00000303 collected: Fingerprints lifted from crime scene matched with accused,,,
ILOG-00001069,FIR-BLR-2021-00033,EVIDENCE_COLLECTED,2021-03-20T14:00:00,OFF-0000407,Evidence EVI-00000318 collected: Fingerprints lifted from crime scene matched with accused,,,
ILOG-00001147,FIR-KLP-2021-00015,FIR_FILED,2021-03-20T14:00:00,OFF-0001676,FIR KA/KLP/2021/00015 registered at STN-KA-KLP-0027,,,
ILOG-00001086,FIR-BLR-2021-00034,EVIDENCE_COLLECTED,2021-03-20T16:00:00,OFF-0000403,Evidence EVI-00000302 collected: CCTV footage from nearby bank ATM showing accused,,,
ILOG-00001142,FIR-KLP-2021-00014,FIR_FILED,2021-03-20T16:00:00,,FIR KA/KLP/2021/00014 registered at STN-KA-KLP-0023,,,
ILOG-00001145,FIR-KLP-2021-00014,EVIDENCE_COLLECTED,2021-03-20T16:00:00,OFF-0001631,Evidence EVI-00000335 collected: Recovered stolen gold jewellery,,,
ILOG-00001092,FIR-CHT-2021-00007,EVIDENCE_COLLECTED,2021-03-20T17:00:00,OFF-0002764,Evidence EVI-00000311 collected: Market CCTV footage retrieved,,,
ILOG-00001149,FIR-KLP-2021-00015,EVIDENCE_COLLECTED,2021-03-20T17:00:00,OFF-0001676,Evidence EVI-00000321 collected: Latent fingerprints developed using powder technique,,,
ILOG-00000946,FIR-MGL-2021-00019,ARREST,2021-03-20T18:00:00,OFF-0000856,"Accused Gaurav Joshi arrested at Near Bus Stand, Dakshina Kannada",,,
ILOG-00001148,FIR-KLP-2021-00015,OFFICER_ASSIGNED,2021-03-20T22:00:00,OFF-0001677,Officer OFF-0001677 assigned as IO (Current Load: 0 cases),,,
ILOG-00001152,FIR-BLG-2021-00005,OFFICER_ASSIGNED,2021-03-21T00:00:00,OFF-0001345,Officer OFF-0001345 assigned as IO (Current Load: 0 cases),,,
ILOG-00001181,FIR-KLP-2021-00017,FIR_FILED,2021-03-21T09:00:00,OFF-0001455,FIR KA/KLP/2021/00017 registered at STN-KA-KLP-0001,,,
ILOG-00000657,FIR-RBG-2021-00025,CHARGESHEET,2021-03-21T10:00:00,OFF-0003645,Chargesheet filed against 1 accused,,,
ILOG-00001143,FIR-KLP-2021-00014,OFFICER_ASSIGNED,2021-03-21T11:00:00,OFF-0001633,Officer OFF-0001633 assigned as IO (Current Load: 2 cases),,,
ILOG-00001066,FIR-BLR-2021-00032,ARREST,2021-03-21T12:00:00,OFF-0000151,"Accused Suma Lingayat arrested at Near Highway, Bengaluru Urban",,,
ILOG-00001079,FIR-KDG-2021-00013,EVIDENCE_COLLECTED,2021-03-21T12:00:00,OFF-0002420,Evidence EVI-00000323 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00001150,FIR-KLP-2021-00015,EVIDENCE_COLLECTED,2021-03-21T12:00:00,OFF-0001679,Evidence EVI-00000322 collected: Hotel CCTV showing accused check-in,,,
ILOG-00001124,FIR-BLR-2021-00037,EVIDENCE_COLLECTED,2021-03-21T13:00:00,OFF-0000517,Evidence EVI-00000333 collected: Palm print lifted from window sill,,,
ILOG-00001138,FIR-UDR-2021-00001,EVIDENCE_COLLECTED,2021-03-21T13:00:00,OFF-0002516,Evidence EVI-00000338 collected: Latent fingerprints developed using powder technique,,,
ILOG-00001169,FIR-BLR-2021-00038,FIR_FILED,2021-03-21T13:00:00,OFF-0000238,FIR KA/BLR/2021/00038 registered at STN-KA-BLR-0024,,,
ILOG-00001160,FIR-KLP-2021-00016,FIR_FILED,2021-03-21T14:00:00,,FIR KA/KLP/2021/00016 registered at STN-KA-KLP-0022,,,
ILOG-00001184,FIR-BLR-2021-00040,FIR_FILED,2021-03-21T14:00:00,OFF-0000190,FIR KA/BLR/2021/00040 registered at STN-KA-BLR-0019,,,
ILOG-00001155,FIR-HBL-2021-00028,FIR_FILED,2021-03-21T16:00:00,OFF-0001221,FIR KA/HBL/2021/00028 registered at STN-KA-HBL-0024,,,
ILOG-00001158,FIR-HBL-2021-00028,EVIDENCE_COLLECTED,2021-03-21T16:00:00,OFF-0001221,Evidence EVI-00000337 collected: Stolen two-wheeler recovered,,,
ILOG-00001159,FIR-HBL-2021-00028,EVIDENCE_COLLECTED,2021-03-21T16:00:00,OFF-0001226,Evidence EVI-00000326 collected: Statement of shop keeper recorded,,,
ILOG-00001174,FIR-BLR-2021-00039,FIR_FILED,2021-03-21T17:00:00,OFF-0000299,FIR KA/BLR/2021/00039 registered at STN-KA-BLR-0032,,,
ILOG-00001175,FIR-BLR-2021-00039,OFFICER_ASSIGNED,2021-03-21T22:00:00,OFF-0000299,Officer OFF-0000299 assigned as IO (Current Load: 0 cases),,,
ILOG-00001182,FIR-KLP-2021-00017,OFFICER_ASSIGNED,2021-03-22T04:00:00,OFF-0001455,Officer OFF-0001455 assigned as IO (Current Load: 1 cases),,,
ILOG-00001185,FIR-BLR-2021-00040,OFFICER_ASSIGNED,2021-03-22T04:00:00,OFF-0000190,Officer OFF-0000190 assigned as IO (Current Load: 0 cases),,,
ILOG-00001161,FIR-KLP-2021-00016,OFFICER_ASSIGNED,2021-03-22T08:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00001188,FIR-KLP-2021-00018,FIR_FILED,2021-03-22T09:00:00,OFF-0001586,FIR KA/KLP/2021/00018 registered at STN-KA-KLP-0017,,,
ILOG-00001154,FIR-BLG-2021-00005,EVIDENCE_COLLECTED,2021-03-22T10:00:00,OFF-0001345,Evidence EVI-00000343 collected: Statement of auto driver who saw accused,,,
ILOG-00001156,FIR-HBL-2021-00028,OFFICER_ASSIGNED,2021-03-22T10:00:00,OFF-0001224,Officer OFF-0001224 assigned as IO (Current Load: 0 cases),,,
ILOG-00001170,FIR-BLR-2021-00038,OFFICER_ASSIGNED,2021-03-22T11:00:00,OFF-0000238,Officer OFF-0000238 assigned as IO (Current Load: 0 cases),,,
ILOG-00001189,FIR-KLP-2021-00018,OFFICER_ASSIGNED,2021-03-22T11:00:00,OFF-0001586,Officer OFF-0001586 assigned as IO (Current Load: 0 cases),,,
ILOG-00001076,FIR-KLP-2021-00011,EVIDENCE_COLLECTED,2021-03-22T13:00:00,OFF-0001563,Evidence EVI-00000322 collected: Market CCTV footage retrieved,,,
ILOG-00001087,FIR-BLR-2021-00034,EVIDENCE_COLLECTED,2021-03-22T13:00:00,OFF-0000400,Evidence EVI-00000307 collected: Recovered stolen gold jewellery,,,
ILOG-00001172,FIR-BLR-2021-00038,EVIDENCE_COLLECTED,2021-03-22T13:00:00,OFF-0000238,Evidence EVI-00000345 collected: Recovered vehicle from accused's possession,,,
ILOG-00001193,FIR-HBL-2021-00029,FIR_FILED,2021-03-22T14:00:00,OFF-0001118,FIR KA/HBL/2021/00029 registered at STN-KA-HBL-0008,,,
ILOG-00001099,FIR-HBL-2021-00026,EVIDENCE_COLLECTED,2021-03-22T15:00:00,OFF-0001175,Evidence EVI-00000326 collected: Statement of shop keeper recorded,,,
ILOG-00001139,FIR-UDR-2021-00001,EVIDENCE_COLLECTED,2021-03-22T15:00:00,OFF-0002516,Evidence EVI-00000339 collected: Statement of auto driver who saw accused,,,
