fir_id,event_id,fir_number,station_id,district_id,district_name,occurred_date,reported_date,crime_type,crime_category,ipc_sections,severity,status,description_en,description_kn,latitude,longitude,complainant_name,complainant_phone,complainant_address,estimated_loss_inr,num_accused,num_victims,num_witnesses,is_gang_crime,season,accomplice_criminal_ids,vehicle_ids,phone_ids,campaign_id,nearest_poi_id,investigating_officer_id,sho_officer_id,gang_id,festival_context,primary_criminal_id
FIR-UDR-2021-00030,EVT-00000000-20210425,KA/UDR/2021/00030,STN-KA-UDR-0017,KA-UDR,Udupi,2021-04-25,2021-04-25,THEFT,property,379,2,Closed (Undetected),"The complainant reported that the accused stole laptop valued at Rs. 15,617 from bus stand on the above date.",ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) bus stand ದಿಂದ two-wheeler ಕದ್ದಿದ್ದಾರೆ. 20:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,13.503243,74.955594,Anil Pillai,8770837287,Karnataka - 572590,15617.83,1,2,1,true,summer,,,PHN-00004114,,POI-002437,OFF-0002574,OFF-0002574,GANG-0002,,CRM-0000180
FIR-HBL-2021-00013,EVT-00000001-20210425,KA/HBL/2021/00013,STN-KA-HBL-0025,KA-HBL,Hubballi-Dharwad,2021-04-25,2021-04-27,THEFT,property,379|324|34,2,Under Investigation,"The complainant reported that the accused stole laptop valued at Rs. 5,062 from shop on the above date.","ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು street ದಿಂದ ರೂ. 5,062 ಮೌಲ್ಯದ cash ಕದ್ದಿದ್ದಾನೆ.",15.108203,75.323665,Rajesh Krishnamurthy,9923661898,Karnataka - 566618,5062.02,1,2,2,false,summer,,,,,POI-000991,OFF-0001232,OFF-0001231,,,
FIR-KLP-2021-00031,EVT-00000002-20210425,KA/KLP/2021/00031,STN-KA-KLP-0026,KA-KLP,Kalaburagi,2021-04-25,2021-04-25,BURGLARY,property,457|324|34,3,Charge Sheet Filed,Housebreaking reported. Offenders entered through tunneling and decamped with gold jewellery.,ಮನೆಯ ಬಾಗಿಲು tunneling ಮೂಲಕ ತೆರೆದು two-wheeler ಕದ್ದಿದ್ದಾರೆ. ಪ್ರಕರಣ ನೋಂದಾಯಿಸಲಾಗಿದೆ.,17.096271,77.319305,Saritha Singh,9782445349,Karnataka - 575251,373183.57,1,1,1,false,summer,,,,,POI-001364,OFF-0001666,OFF-0001666,,,
FIR-VKT-2021-00006,EVT-00000000-20210426,KA/VKT/2021/00006,STN-KA-VKT-0014,KA-VKT,Vijayanagara,2021-04-26,2021-04-28,TRESPASS,property,447,2,Under Investigation,Unknown person(s) committed theft of laptop from bus stand. Complainant noticed the theft at 22:00 hours.,ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು bus stand ದಿಂದ ರೂ. 874 ಮೌಲ್ಯದ cash ಕದ್ದಿದ್ದಾನೆ.,14.980422,75.880372,Deepa Murthy,6962422603,Karnataka - 563018,874.93,1,2,0,true,summer,,VEH-00000240,PHN-00000603,,POI-003341,OFF-0003278,OFF-0003275,GANG-0004,,CRM-0000213
FIR-BLR2-2021-00014,EVT-00000001-20210426,KA/BLR2/2021/00014,STN-KA-BLR2-0006,KA-BLR2,Ballari,2021-04-26,2021-04-29,THEFT,property,379,2,Transferred,Unknown person(s) committed theft of mobile phone from market area. Complainant noticed the theft at 23:00 hours.,"ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು street ದಿಂದ ರೂ. 10,844 ಮೌಲ್ಯದ two-wheeler ಕದ್ದಿದ್ದಾನೆ.",15.292175,76.819611,Naveen Aras,9278656321,Karnataka - 594563,10844.85,1,2,0,true,summer,,VEH-00000240,PHN-00000603,,POI-003492,OFF-0003436,OFF-0003429,GANG-0004,,CRM-0000213
FIR-HBL-2021-00014,EVT-00000000-20210427,KA/HBL/2021/00014,STN-KA-HBL-0023,KA-HBL,Hubballi-Dharwad,2021-04-27,2021-04-27,CHAIN,property,392|324|34,3,Under Investigation,Chain snatching incident reported near bus stand. Two persons on car snatched chain and fled.,"ದೂರುದಾರರು ಸಂಚಾರ ಮಾಡುತ್ತಿದ್ದಾಗ 5 ವ್ಯಕ್ತಿಗಳು ಮೋಟಾರ್ ಸೈಕಲ್ ಮೇಲೆ ಬಂದು ರೂ. 81,300 ಮೌಲ್ಯದ ಚಿನ್ನದ ಸರ ಎಳೆದುಕೊಂಡು ಓಡಿದ್ದಾರೆ.",15.041293,74.974204,Ramesh Prabhu,9854021456,Karnataka - 569299,81300.55,1,2,0,false,summer,,,,,POI-000983,,,,,CRM-0000146
FIR-MGL-2021-00017,EVT-00000001-20210427,KA/MGL/2021/00017,STN-KA-MGL-0014,KA-MGL,Dakshina Kannada,2021-04-27,2021-04-27,BURGLARY,property,457,3,Under Investigation,Unknown persons broke forced entry and committed theft of cash. Case registered u/s 457 IPC.,,12.511738,74.864405,Amala Murthy,7139355930,Karnataka - 571542,256393.93,1,1,1,true,summer,,,,,POI-000743,OFF-0000937,OFF-0000941,GANG-0003,,CRM-0000004
FIR-VKT-2021-00007,EVT-00000000-20210428,KA/VKT/2021/00007,STN-KA-VKT-0001,KA-VKT,Vijayanagara,2021-04-28,2021-04-28,TRESPASS,property,447,2,Under Investigation,The complainant reported that the accused stole gold jewellery valued at Rs. 565 from shop on the above date.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) market area ದಿಂದ cash ಕದ್ದಿದ್ದಾರೆ. 23:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,15.033585,76.123538,Ajay Udupi,6612889333,Karnataka - 581172,565.25,1,1,2,true,summer,,VEH-00000240,PHN-00000603,,POI-003252,,,GANG-0004,,CRM-0000213
FIR-HSN-2021-00003,EVT-00000001-20210428,KA/HSN/2021/00003,STN-KA-HSN-0001,KA-HSN,Hassan,2021-04-28,2021-05-01,VEH_THEFT,property,379|324|34,2,Under Investigation,motorcycle stolen from market area between 10:00 hrs and 13:00 hrs.,,13.278955,76.601174,Umesh Gowda,6229863018,Karnataka - 567517,362640.36,2,1,1,true,summer,CRM-0000074,,PHN-00002257,,POI-002117,OFF-0002278,,GANG-0000,,CRM-0000133
FIR-UDR-2021-00031,EVT-00000000-20210429,KA/UDR/2021/00031,STN-KA-UDR-0027,KA-UDR,Udupi,2021-04-29,2021-05-01,THEFT,property,379,2,Under Investigation,"The complainant reported that the accused stole mobile phone valued at Rs. 33,781 from bus stand on the above date.",ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) market area ದಿಂದ gold jewellery ಕದ್ದಿದ್ದಾರೆ. 21:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,13.235126,75.026246,Prashanth Verma,6318161560,Karnataka - 567762,33781.7,1,2,2,true,summer,,,PHN-00004114,,POI-002359,OFF-0002647,OFF-0002643,GANG-0002,,CRM-0000180
FIR-BLR-2021-00068,EVT-00000001-20210429,KA/BLR/2021/00068,STN-KA-BLR-0056,KA-BLR,Bengaluru Urban,2021-04-29,2021-04-29,DRUNK_DRV,traffic,185MV|324|34,2,Charge Sheet Filed,Gold mobile phone stolen from house while complainant was away. Total loss estimated at Rs. 427.,ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು shop ದಿಂದ ರೂ. 427 ಮೌಲ್ಯದ gold jewellery ಕದ್ದಿದ್ದಾನೆ.,12.93868,77.426715,Amala Naik,7724940646,Karnataka - 569011,427.19,1,2,1,false,summer,,,,,POI-000330,OFF-0000543,,,,
FIR-MGL-2021-00018,EVT-00000000-20210430,KA/MGL/2021/00018,STN-KA-MGL-0003,KA-MGL,Dakshina Kannada,2021-04-30,2021-04-30,THEFT,property,379|324|34,2,Withdrawn,"The complainant reported that the accused stole two-wheeler valued at Rs. 15,819 from market area on the above date.",ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) market area ದಿಂದ mobile phone ಕದ್ದಿದ್ದಾರೆ. 20:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,12.634328641187674,74.87953784843269,Kiran Rao,7104150367,Karnataka - 595186,15819.18,1,3,2,false,summer,,,,,POI-000677,OFF-0000851,OFF-0000850,,,
FIR-RCR-2021-00003,EVT-00000001-20210430,KA/RCR/2021/00003,STN-KA-RCR-0005,KA-RCR,Raichur,2021-04-30,2021-05-01,THEFT,property,379,2,Withdrawn,"Gold gold jewellery stolen from house while complainant was away. Total loss estimated at Rs. 5,439.","ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು street ದಿಂದ ರೂ. 5,439 ಮೌಲ್ಯದ cash ಕದ್ದಿದ್ದಾನೆ.",16.234863,76.800848,Sujatha Rao,8820717991,Karnataka - 589840,5439.38,1,3,1,true,summer,,VEH-00000978,PHN-00002448,,POI-001754,OFF-0001976,OFF-0001976,GANG-0001,,CRM-0000235
FIR-BLR-2021-00069,EVT-00000000-20210501,KA/BLR/2021/00069,STN-KA-BLR-0040,KA-BLR,Bengaluru Urban,2021-05-01,2021-05-02,NARCOTICS,narcotics,NDPS_20,4,Under Investigation,Accused apprehended with 24g of heroin near market area. Contraband seized.,"ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು street ದಿಂದ ರೂ. 6,064,328 ಮೌಲ್ಯದ mobile phone ಕದ್ದಿದ್ದಾನೆ.",12.889215,77.624247,Suma Desai,7713449731,Karnataka - 584336,6064328.75,1,3,1,false,summer,,,PHN-00002944,,POI-000124,OFF-0000397,OFF-0000393,,,CRM-0000124
FIR-RCR-2021-00004,EVT-00000001-20210501,KA/RCR/2021/00004,STN-KA-RCR-0013,KA-RCR,Raichur,2021-05-01,2021-05-03,VEH_THEFT,property,379,2,Withdrawn,Complainant's car bearing registration KA 36 BB 6054 was stolen from the complainant's house.,,16.488249,76.919908,Srikanth Hegde,6573262654,Karnataka - 596183,941049.89,1,3,1,false,summer,,,PHN-00002465,,POI-001800,OFF-0002015,,,,CRM-0000151
FIR-HSN-2021-00004,EVT-00000002-20210501,KA/HSN/2021/00004,STN-KA-HSN-0004,KA-HSN,Hassan,2021-05-01,2021-05-01,THEFT,property,379,2,Under Investigation,"The complainant reported that the accused stole gold jewellery valued at Rs. 23,879 from bus stand on the above date.","ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು street ದಿಂದ ರೂ. 23,879 ಮೌಲ್ಯದ mobile phone ಕದ್ದಿದ್ದಾನೆ.",12.739353,76.155117,Priya Swamy,7332016516,Karnataka - 573943,23879.62,1,3,1,false,summer,,,,,POI-002127,OFF-0002292,OFF-0002292,,,CRM-0000190
FIR-BLR-2021-00070,EVT-00000003-20210501,KA/BLR/2021/00070,STN-KA-BLR-0030,KA-BLR,Bengaluru Urban,2021-05-01,2021-05-01,THEFT,property,379|324|34,2,Final Report,Unknown person(s) committed theft of cash from bus stand. Complainant noticed the theft at 20:00 hours.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) street ದಿಂದ laptop ಕದ್ದಿದ್ದಾರೆ. 23:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,13.058251,77.532584,Abhishek Aras,9509715891,Karnataka - 566088,45124.79,1,3,0,false,summer,,,,,POI-000131,OFF-0000274,OFF-0000274,,,
FIR-VKT-2021-00008,EVT-00000000-20210502,KA/VKT/2021/00008,STN-KA-VKT-0009,KA-VKT,Vijayanagara,2021-05-02,2021-05-02,TRESPASS,property,447,2,Under Investigation,The complainant reported that the accused stole gold jewellery valued at Rs. 808 from street on the above date.,,15.280901,76.232391,Anjali Udupi,8425504508,Karnataka - 563908,808.68,1,2,0,true,summer,,VEH-00000240,PHN-00000603,,POI-003314,OFF-0003250,,GANG-0004,,CRM-0000213
FIR-BLR2-2021-00015,EVT-00000001-20210502,KA/BLR2/2021/00015,STN-KA-BLR2-0029,KA-BLR2,Ballari,2021-05-02,2021-05-02,FRAUD,fraud,420,3,Final Report,"Accused obtained Rs. 3,403,971 from complainant on false pretext of government scheme.",,14.961082,76.651699,Anita Bhat,8265113381,Karnataka - 591962,3403971.32,1,2,0,false,summer,,,PHN-00002587,,POI-003691,OFF-0003592,,,,CRM-0000189
FIR-BLR-2021-00071,EVT-00000002-20210502,KA/BLR/2021/00071,STN-KA-BLR-0052,KA-BLR,Bengaluru Urban,2021-05-02,2021-05-02,FRAUD,fraud,420,3,Transferred,"Complainant cheated of Rs. 1,803,768 by accused who posed as investment scheme.",,13.125275,77.43118,Shruthi Kamath,7476259777,Karnataka - 570704,1803768.72,1,3,0,false,summer,,,PHN-00001594,,POI-000006,OFF-0000506,OFF-0000506,,,CRM-0000242
FIR-UDR-2021-00032,EVT-00000000-20210503,KA/UDR/2021/00032,STN-KA-UDR-0008,KA-UDR,Udupi,2021-05-03,2021-05-03,THEFT,property,379,2,Under Investigation,Unknown person(s) committed theft of cash from shop. Complainant noticed the theft at 20:00 hours.,,13.28937607403047,74.89631116872673,Sandeep Kumar,7238191543,Karnataka - 564305,41231.84,1,2,0,true,summer,,,PHN-00001399,,POI-002453,,,GANG-0002,,CRM-0000180
FIR-HSN-2021-00005,EVT-00000001-20210503,KA/HSN/2021/00005,STN-KA-HSN-0009,KA-HSN,Hassan,2021-05-03,2021-05-04,TRESPASS,property,447,2,Under Investigation,Unknown person(s) committed theft of two-wheeler from street. Complainant noticed the theft at 19:00 hours.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) bus stand ದಿಂದ cash ಕದ್ದಿದ್ದಾರೆ. 22:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,13.173128,76.447451,Nagaraj Lingayat,8058225524,Karnataka - 571314,299.9,1,2,2,true,summer,,VEH-00000240,PHN-00000603,,POI-002166,,,GANG-0004,,CRM-0000213
FIR-UDR-2021-00033,EVT-00000000-20210504,KA/UDR/2021/00033,STN-KA-UDR-0014,KA-UDR,Udupi,2021-05-04,2021-05-05,THEFT,property,379,2,Under Investigation,"The complainant reported that the accused stole mobile phone valued at Rs. 6,388 from shop on the above date.","ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು shop ದಿಂದ ರೂ. 6,388 ಮೌಲ್ಯದ two-wheeler ಕದ್ದಿದ್ದಾನೆ.",13.539117,75.187778,Sneha Nambiar,7129678008,Karnataka - 591542,6388.07,1,3,2,true,summer,,,PHN-00004114,,POI-002420,OFF-0002546,OFF-0002546,GANG-0002,,CRM-0000180
FIR-HSN-2021-00006,EVT-00000001-20210504,KA/HSN/2021/00006,STN-KA-HSN-0014,KA-HSN,Hassan,2021-05-04,2021-05-04,TRESPASS,property,447,2,Charge Sheet Filed,Unknown person(s) committed theft of gold jewellery from bus stand. Complainant noticed the theft at 20:00 hours.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) shop ದಿಂದ cash ಕದ್ದಿದ್ದಾರೆ. 19:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,13.141816,76.46599,Mahesh Singh,8352803133,Karnataka - 571716,715.01,1,2,1,true,summer,,VEH-00000240,PHN-00000603,,POI-002193,OFF-0002345,OFF-0002345,GANG-0004,,CRM-0000213
FIR-UDR-2021-00034,EVT-00000000-20210505,KA/UDR/2021/00034,STN-KA-UDR-0018,KA-UDR,Udupi,2021-05-05,2021-05-05,THEFT,property,379,2,Final Report,Unknown person(s) committed theft of cash from bus stand. Complainant noticed the theft at 23:00 hours.,,13.366094,74.977809,Deepak Singh,7874400206,Karnataka - 572073,34193.13,1,1,0,true,summer,,,PHN-00004114,,POI-002379,,,GANG-0002,,CRM-0000180
FIR-HSN-2021-00007,EVT-00000001-20210505,KA/HSN/2021/00007,STN-KA-HSN-0001,KA-HSN,Hassan,2021-05-05,2021-05-05,TRESPASS,property,447|324|34,2,Under Investigation,Gold gold jewellery stolen from house while complainant was away. Total loss estimated at Rs. 278.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) market area ದಿಂದ cash ಕದ್ದಿದ್ದಾರೆ. 21:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,13.115883,76.582563,Rajesh Rao,8298828815,Karnataka - 571510,278.02,1,1,2,true,summer,,VEH-00000240,PHN-00000603,,POI-002112,OFF-0002278,,GANG-0004,,CRM-0000213
FIR-BLR2-2021-00016,EVT-00000000-20210506,KA/BLR2/2021/00016,STN-KA-BLR2-0008,KA-BLR2,Ballari,2021-05-06,2021-05-06,CYBER,cyber,66C_IT,3,Under Investigation,"Accused posing as bank official defrauded complainant of Rs. 1,689,430 by obtaining OTP.","ದೂರುದಾರರಿಗೆ ವಂಚಕ ಕರೆ ಬಂದು OTP ಪಡೆದು ರೂ. 1,689,430 ವಂಚಿಸಲಾಗಿದೆ.",14.957964,76.928175,Mohan Verma,9680680750,Karnataka - 583136,1689430.17,1,2,2,false,summer,,,PHN-00001594,,POI-003648,OFF-0003446,OFF-0003448,,,CRM-0000242
FIR-MYS-2021-00020,EVT-00000001-20210506,KA/MYS/2021/00020,STN-KA-MYS-0002,KA-MYS,Mysuru,2021-05-06,2021-05-06,ASSAULT,violent,324,3,Final Report,Complainant was attacked by 2 persons. Injuries sustained. Admitted to hospital.,,11.910832,76.686748,Suresh Pillai,9800479766,Karnataka - 570041,43583.61,1,1,0,false,summer,,,PHN-00002610,,POI-000490,,,,,CRM-0000201
FIR-HSN-2021-00008,EVT-00000000-20210507,KA/HSN/2021/00008,STN-KA-HSN-0016,KA-HSN,Hassan,2021-05-07,2021-05-07,TRESPASS,property,447,2,Under Investigation,The complainant reported that the accused stole mobile phone valued at Rs. 902 from bus stand on the above date.,,12.716363,76.439108,Tejas Naik,6812564001,Karnataka - 584454,902.76,1,2,2,true,summer,,VEH-00000240,PHN-00000603,,POI-002139,OFF-0002355,OFF-0002354,GANG-0004,,CRM-0000213
FIR-BLG-2021-00011,EVT-00000001-20210507,KA/BLG/2021/00011,STN-KA-BLG-0011,KA-BLG,Belagavi,2021-05-07,2021-05-08,VEH_THEFT,property,379|324|34,2,Charge Sheet Filed,motorcycle stolen from shop between 11:00 hrs and 18:00 hrs.,ದೂರುದಾರರ car (KA 08 CC 8096) ವಾಹನವು bus stand ನಿಂದ ಕಾಣೆಯಾಗಿದೆ.,16.251734,74.2443,Nagaraj Pillai,9267492120,Karnataka - 587294,1373219.78,1,1,0,true,summer,,,PHN-00003146,,POI-001101,OFF-0001324,OFF-0001322,GANG-0003,,CRM-0000143
FIR-BLR2-2021-00017,EVT-00000000-20210508,KA/BLR2/2021/00017,STN-KA-BLR2-0025,KA-BLR2,Ballari,2021-05-08,2021-05-08,CYBER,cyber,66C_IT|324|34,3,Under Investigation,"Accused posing as bank official defrauded complainant of Rs. 4,120,948 by obtaining OTP.","ದೂರುದಾರರಿಗೆ ವಂಚಕ ಕರೆ ಬಂದು OTP ಪಡೆದು ರೂ. 4,120,948 ವಂಚಿಸಲಾಗಿದೆ.",15.229122,77.01164,Basavaraj Udupi,6078274478,Karnataka - 574699,4120948.09,1,1,1,false,summer,,,PHN-00003245,,POI-003662,OFF-0003550,,,,CRM-0000237
FIR-BLR-2021-00072,EVT-00000001-20210508,KA/BLR/2021/00072,STN-KA-BLR-0006,KA-BLR,Bengaluru Urban,2021-05-08,2021-05-10,THEFT,property,379,2,Charge Sheet Filed,Unknown person(s) committed theft of gold jewellery from the complainant's house. Complainant noticed the theft at 21:00 hours.,"ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು bus stand ದಿಂದ ರೂ. 43,916 ಮೌಲ್ಯದ mobile phone ಕದ್ದಿದ್ದಾನೆ.",13.062331,77.697897,Seeta Raju,6516194051,Karnataka - 564632,43916.5,1,1,0,false,summer,,,PHN-00004063,,POI-000010,,,,,CRM-0000018
FIR-HBL-2021-00015,EVT-00000002-20210508,KA/HBL/2021/00015,STN-KA-HBL-0008,KA-HBL,Hubballi-Dharwad,2021-05-08,2021-05-08,ASSAULT,violent,324|34,3,Final Report,Physical assault reported. Accused attacked complainant over property dispute at the complainant's house.,ಆರೋಪಿಯು firearm ಬಳಸಿ ದೂರುದಾರರ ಮೇಲೆ bus stand ಬಳಿ ಹಲ್ಲೆ ಮಾಡಿದ್ದಾನೆ.,15.551046,75.027161,Seeta Tantri,6272462434,Karnataka - 596151,44951.68,1,1,2,false,summer,,,,,POI-000885,OFF-0001114,OFF-0001114,,,
FIR-HBL-2021-00016,EVT-00000003-20210508,KA/HBL/2021/00016,STN-KA-HBL-0017,KA-HBL,Hubballi-Dharwad,2021-05-08,2021-05-09,FRAUD,fraud,420,3,Under Investigation,"Complainant cheated of Rs. 3,516,639 by accused who posed as job offer.","ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು the complainant's house ದಿಂದ ರೂ. 3,516,639 ಮೌಲ್ಯದ laptop ಕದ್ದಿದ್ದಾನೆ.",14.969539,75.221325,Suma Vokkaliga,8183068218,Karnataka - 593102,3516639.68,4,2,1,true,summer,CRM-0000180|CRM-0000092|CRM-0000081,,,,POI-000986,OFF-0001179,OFF-0001179,GANG-0002,,CRM-0000144
FIR-MDY-2021-00001,EVT-00000000-20210509,KA/MDY/2021/00001,STN-KA-MDY-0008,KA-MDY,Mandya,2021-05-09,2021-05-10,CYBER,cyber,66C_IT,3,Under Investigation,"Complainant received fraudulent call/message and was cheated of Rs. 1,608,376 through online transfer.",,12.506089,76.726178,Satish Hegde,9039091992,Karnataka - 570498,1608376.31,1,2,0,false,summer,,,PHN-00003463,,POI-002549,OFF-0002699,OFF-0002699,,,CRM-0000115
FIR-HBL-2021-00017,EVT-00000001-20210509,KA/HBL/2021/00017,STN-KA-HBL-0008,KA-HBL,Hubballi-Dharwad,2021-05-09,2021-05-14,DACOITY,property,395,5,Under Investigation,"Gold two-wheeler stolen from house while complainant was away. Total loss estimated at Rs. 1,035,890.",ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) market area ದಿಂದ two-wheeler ಕದ್ದಿದ್ದಾರೆ. 20:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,15.549079,75.038287,Rajesh Murthy,8837231843,Karnataka - 561847,1035890.42,1,2,2,false,summer,,,,,POI-000890,OFF-0001114,OFF-0001114,,,CRM-0000179
FIR-BLR-2021-00073,EVT-00000002-20210509,KA/BLR/2021/00073,STN-KA-BLR-0035,KA-BLR,Bengaluru Urban,2021-05-09,2021-05-09,CHAIN,property,392|324|34,3,Final Report,"The complainant was traveling when 2 persons on motorcycle snatched gold chain worth Rs. 96,182.",,13.149572,77.39352,Vidya Hegde,9181422261,Karnataka - 567455,96182.52,2,3,1,true,summer,CRM-0000006,,PHN-00002192,,POI-000243,OFF-0000327,OFF-0000327,GANG-0003,,CRM-0000035
FIR-BLR-2021-00074,EVT-00000000-20210510,KA/BLR/2021/00074,STN-KA-BLR-0052,KA-BLR,Bengaluru Urban,2021-05-10,2021-05-10,TRESPASS,property,447,2,Under Investigation,The complainant reported that the accused stole laptop valued at Rs. 346 from market area on the above date.,ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು street ದಿಂದ ರೂ. 346 ಮೌಲ್ಯದ laptop ಕದ್ದಿದ್ದಾನೆ.,13.129531,77.412909,Deepak Hegde,7270954010,Karnataka - 586155,346.01,1,2,2,false,summer,,,,,POI-000246,OFF-0000506,OFF-0000506,,,
FIR-MGL-2021-00019,EVT-00000001-20210510,KA/MGL/2021/00019,STN-KA-MGL-0007,KA-MGL,Dakshina Kannada,2021-05-10,2021-05-12,THEFT,property,379,2,Closed (Undetected),"Gold two-wheeler stolen from house while complainant was away. Total loss estimated at Rs. 3,925.","ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು bus stand ದಿಂದ ರೂ. 3,925 ಮೌಲ್ಯದ two-wheeler ಕದ್ದಿದ್ದಾನೆ.",12.563919,75.448858,Gaurav Kamath,7492192589,Karnataka - 592114,3925.8,1,1,2,false,summer,,,PHN-00000322,,POI-000697,OFF-0000888,OFF-0000888,,,CRM-0000236
FIR-HBL-2021-00018,EVT-00000000-20210511,KA/HBL/2021/00018,STN-KA-HBL-0020,KA-HBL,Hubballi-Dharwad,2021-05-11,2021-05-12,NARCOTICS,narcotics,NDPS_20|324|34,4,Final Report,3 accused arrested with ganja/heroin weighing 22kg near bus stand.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) bus stand ದಿಂದ laptop ಕದ್ದಿದ್ದಾರೆ. 19:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,15.113574,75.208028,Radha Shastri,6987063369,Karnataka - 582043,19944466.95,3,2,2,true,summer,CRM-0000180|CRM-0000144,VEH-00001036,PHN-00002574,,POI-000953,OFF-0001200,OFF-0001199,GANG-0002,,CRM-0000188
